Country,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,iso3c,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower
Lithuania,mid,0.05505056455399396,0.03508428352206748,0.01327077811541717,0.01176942454318073,0.01624359891072915,0.01790142873492385,0.2656810364898333,0.07208464454957896,0.10263224154666192,0.04613354860177385,0.03105989909185767,0.02743611014474503,0.2299090085832758,0.0661211954856487,0.05182532515655945,0.02815231002419929,0.03304978142396361,0.0278311936299344,0.05505056455399396,0.03508428352206748,0.01327077811541717,0.01176942454318073,0.01624359891072915,0.01790142873492385,0.00275467741299033,0.00536095849413795,7.619005454882825e-4,0.00308724194450769,2.0929491458332553e-4,7.070709383121801e-4,0.2656810364898333,0.07208464454957896,0.10263224154666192,0.04613354860177385,0.03105989909185767,0.02743611014474503,0.199,71.47,LTU,2728300.437598287,138914.96167542087,0.0790964710231907,0.0089975573009243,0.1828911481529123,0.0191033857584626,34456.5554719687,40513.0533422835,28880.7170513511
Luxembourg,high,0.1036655239135178,0.02650526450340176,0.01806302276548821,0.00832238541776723,0.01105636061769627,0.00882941213499784,0.1036655239135178,0.02650526450340176,0.01806302276548821,0.00832238541776723,0.01105636061769627,0.00882941213499784,0.1036655239135178,0.02650526450340176,0.01806302276548821,0.00832238541776723,0.01105636061769627,0.00882941213499784,0.02286133848406765,0.0137808694959678,0.00474283856543444,0.00417779070339715,0.00542742667052874,0.00560160008855753,0.00135987468247371,0.00262515645872289,3.1162387664725096e-4,0.00101323339589535,8.768263046924378e-5,2.644972858958868e-4,0.11374727274586846,0.02624162594021686,0.03438731103661218,0.01242757767603075,0.01071013601445083,0.00838863683817437,0.212,345.35,LUX,644266.3476050614,29269.74685744324,0.0703110177919377,0.00840931974368439,0.1478120943858599,0.01979275241118874,92246.8120121366,127871.101049954,52202.9941076779
Madagascar,low,0.00161587983358994,0.01998114250737415,1.8542135536866888e-4,0.00166880979779365,1.2027371150897712e-4,7.233528505319643e-4,0.1874909579619392,0.3361131930416198,0.04511774243125437,0.06841362760061534,0.01582883789226985,0.02692518593225515,0.1742741674834461,0.3841908120635664,0.01952846744586514,0.03169241339252794,0.01516693882594003,0.02807301100897658,0.03531227144154703,0.08267256961839577,0.00417346960462133,0.01017848847095387,0.00819329537242265,0.01572003310850513,0.00161587983358994,0.01998114250737415,1.8542135536866888e-4,0.00166880979779365,1.2027371150897712e-4,7.233528505319643e-4,0.1874909579619392,0.3361131930416198,0.04511774243125437,0.06841362760061534,0.01582883789226985,0.02692518593225515,0.0042,0.15,MDG,28557424.54192332,1199077.0342123993,0.0096021116455925,0.00122241871839125,0.025584239861347,0.005389955257581,1418.08053349192,1546.03891536701,1291.56992839471
Malawi,low,0.00125070237298727,0.01193337632065103,1.9994470456422616e-4,0.00180109437760623,9.095942188061884e-5,5.71736264789867e-4,0.15790337816974848,0.25527037521479634,0.06511142162794642,0.096973723693982,0.0219237066820797,0.03953832002361627,0.1297525869056667,0.26225274867075976,0.02799787967469317,0.04935463404534936,0.02385117693426995,0.04001875805161863,0.03183372943355429,0.06008401349731793,0.00502597757376783,0.01609981234355576,0.01240448666405459,0.02605508596926226,0.00125070237298727,0.01193337632065103,1.9994470456422616e-4,0.00180109437760623,9.095942188061884e-5,5.71736264789867e-4,0.15790337816974848,0.25527037521479634,0.06511142162794642,0.096973723693982,0.0219237066820797,0.03953832002361627,0.0025,0.12,MWI,19447840.52998116,791793.4490441512,0.0099527867382558,0.001226675850473,0.0558980021226789,0.0119247050498018,1325.90596805351,1740.0972310332,1000.32692613059
Malaysia,low,0.02235566780551547,0.04300206625474054,0.00321635235258994,0.01051616030697276,9.3074997910428e-4,0.00298571402792526,1.9517415983458708,0.5827915108677633,0.4331136908303096,0.25120822436599327,0.13672391274047196,0.1295808481219713,1.8822744292374205,0.5692373080976225,0.2240887481524619,0.1455379509561132,0.1456478858409764,0.14320182165889894,0.3777278216757859,0.24522201887788916,0.05909919370720214,0.05834535246987851,0.076135849829382915,0.09393888938416992,0.02235566780551547,0.04300206625474054,0.00321635235258994,0.01051616030697276,9.3074997910428e-4,0.00298571402792526,1.9517415983458708,0.5827915108677633,0.4331136908303096,0.25120822436599327,0.13672391274047196,0.1295808481219713,0.2268,6.91,MYS,31812225.56602002,2086397.3109721765,0.0452769077911271,0.0049440581441384,0.0819865424666854,0.01289288550754395,26113.1678322797,27708.1176796672,23689.2965693469
Maldives,low,2.2428820299073284e-4,4.4670960383027327e-4,4.964044826082695e-5,1.7791545735223189e-4,1.4389649067791133e-5,4.94522113193828e-5,0.02355172856890291,0.00840111302351194,0.00543067483236402,0.00373593670217725,0.00180471373603801,0.00209253108974335,0.02280886681180739,0.00841168487506201,0.00284015982128167,0.00201297643661511,0.00171205191249809,0.00175977545710139,0.00429017728918058,0.00295370134473234,6.561782056755312e-4,6.924627414480794e-4,8.12897570808268e-4,0.0011261198729804,2.2428820299073284e-4,4.4670960383027327e-4,4.964044826082695e-5,1.7791545735223189e-4,1.4389649067791133e-5,4.94522113193828e-5,0.02355172856890291,0.00840111302351194,0.00543067483236402,0.00373593670217725,0.00180471373603801,0.00209253108974335,6e-4,1.7,MDV,517207.7094890522,26791.57039786206,0.0223437150811409,0.00243767565335564,0.0766601730255967,0.01488951549181259,17069.6094010039,21082.61722073,13521.7203911959
Mali,low,0.00367957438600264,0.0179284484265357,0.00206604911800465,0.01103289078341963,4.440045258717525e-4,0.00244248958200884,0.4370299068288775,0.4126030318799788,0.20617388451638427,0.2923705837351605,0.08146401318667505,0.1295680615297167,0.3110651176428225,0.3639600855079143,0.10459279901006634,0.1572172431202279,0.07378543846042349,0.11735069120795526,0.09111151593526992,0.12595427210986096,0.02181077100251712,0.04799485912866279,0.04244416183181647,0.08326058969596556,0.00367957438600264,0.0179284484265357,0.00206604911800465,0.01103289078341963,4.440045258717525e-4,0.00244248958200884,0.4370299068288775,0.4126030318799788,0.20617388451638427,0.2923705837351605,0.08146401318667505,0.1295680615297167,0.0013,0.07,MLI,24104148.76517388,1684988.508350132,0.0088394128937477,0.00103038021212484,0.1417895575960723,0.01377749128247174,1894.1089542493,2433.92828418375,1511.44100388769
Malta,mid,0.0086373113631111,0.00528202219693705,0.00186139444970656,0.00162496847134944,0.00221499416003373,0.00252086883836222,0.04416703266106212,0.01130899964663662,0.01448497524821068,0.00661713031722663,0.00431871985591798,0.00363360653263859,0.03832243513838367,0.01047614525876931,0.006990894947697,0.0036204202633113,0.0043314570730994,0.00366539121883258,0.0086373113631111,0.00528202219693705,0.00186139444970656,0.00162496847134944,0.00221499416003373,0.00252086883836222,5.427789301583795e-4,9.294418459809672e-4,1.334335566554497e-4,4.154555807740868e-4,3.4819427088684303e-5,1.1668492503055236e-4,0.04416703266106212,0.01130899964663662,0.01448497524821068,0.00661713031722663,0.00431871985591798,0.00363360653263859,0.0444,91.64,MLT,442219.10948240495,28952.025672187912,0.0747539578887992,0.00911712729939575,0.1446042996434758,0.01946483996220906,40501.647994148,52401.3428582321,29756.8841410395
Marshall Islands,mid,1.2839311200084583e-4,1.5823384440071312e-4,8.608558549088386e-6,1.4301621190800224e-5,1.3683906202848373e-5,2.478980074227093e-5,8.1516233690371e-4,7.185453006299244e-4,8.33645035948708e-5,8.679515517977583e-5,2.5217645056366648e-5,3.427063200005383e-5,8.12549521456032e-4,7.719733423687867e-4,4.07701926045612e-5,4.53982762171012e-5,2.829992452051094e-5,3.8009200405362296e-5,1.2839311200084583e-4,1.5823384440071312e-4,8.608558549088386e-6,1.4301621190800224e-5,1.3683906202848373e-5,2.478980074227093e-5,1.1212779375854256e-5,4.352215545755683e-5,6.29148229255442e-7,3.7641851240050633e-6,1.4944315687837476e-7,9.593629892236484e-7,8.1516233690371e-4,7.185453006299244e-4,8.33645035948708e-5,8.679515517977583e-5,2.5217645056366648e-5,3.427063200005383e-5,3e-4,5.84,MHL,56273.10085284405,3687.46766740517,0.0190120927953267,0.0025578606568062,0.0177658402767958,0.0035427571173623,4915.84407441149,5439.87920126707,4390.6940173868
Mauritania,low,0.00107921125327894,0.00309574642034101,3.420525487348275e-4,0.00165411320173385,9.82474917698049e-5,4.367647245016634e-4,0.11374593054230288,0.07447901425390324,0.04891284897161516,0.05068286270395625,0.01640107624005103,0.02380789832909318,0.09081884883477252,0.06536708133092563,0.02245374271469561,0.0262299806898613,0.01419120375988252,0.02278261915518497,0.02245826288029944,0.02242423487177127,0.00475762387413441,0.00880015958746532,0.00852318287079761,0.01432918145017945,0.00107921125327894,0.00309574642034101,3.420525487348275e-4,0.00165411320173385,9.82474917698049e-5,4.367647245016634e-4,0.11374593054230288,0.07447901425390324,0.04891284897161516,0.05068286270395625,0.01640107624005103,0.02380789832909318,0.0017,0.43,MRT,4396234.460746025,266585.1807877738,0.0186477965290472,0.0021341267139527,0.1344262915145075,0.015144324124231,4303.40142535255,5582.83429584303,3091.59058550135
Mauritius,low,7.526599458228035e-4,0.00147376240836257,1.548549708011941e-4,6.154456883106101e-4,4.189925602660429e-5,1.466872379569634e-4,0.06759595080260682,0.02292316955499545,0.01961531275596579,0.01286110163272304,0.00603491981153914,0.00618433550814645,0.06286989709945476,0.02116373875838627,0.00994287856687123,0.00722523251884764,0.0067038018615088,0.00629471048802121,0.01314750351670869,0.00925157210753976,0.00235453419034622,0.00273058899260195,0.0031836284684071,0.00449764904090823,7.526599458228035e-4,0.00147376240836257,1.548549708011941e-4,6.154456883106101e-4,4.189925602660429e-5,1.466872379569634e-4,0.06759595080260682,0.02292316955499545,0.01961531275596579,0.01286110163272304,0.00603491981153914,0.00618433550814645,0.0168,13.26,MUS,1271963.562313405,83400.57173375087,0.0747736084802066,0.00861550325205084,0.106261183258354,0.01554597265563959,19134.3208403376,20567.4547810315,17604.5690008071
Mexico,low,0.0838458059582887,0.17396443111222967,0.02713513438004798,0.106714893953987,0.00699299028884745,0.02564001620992384,7.757657094646484,2.716098572108107,3.0058347819457394,1.899776389063624,0.8794418847726939,0.9425839708688296,6.5238971669491415,2.331466131883806,1.4647816477592392,1.0428039954537616,0.9140203591338264,0.9181876191317004,1.5732907369435274,1.193302683327908,0.3657190607776583,0.40654466253250665,0.47448876661290784,0.6533762834320105,0.0838458059582887,0.17396443111222967,0.02713513438004798,0.106714893953987,0.00699299028884745,0.02564001620992384,7.757657094646484,2.716098572108107,3.0058347819457394,1.899776389063624,0.8794418847726939,0.9425839708688296,2.103,16.7,MEX,129275998.55331896,4928576.10957513,0.0658557653312603,0.007313506861995,0.1619063717461401,0.0130148433093951,16932.0187167378,18644.6376780066,14926.1325631166
Micronesia (Federated States of),mid,1.972332513404666e-4,2.9205610977415267e-4,1.306730584806802e-5,3.0073594064284346e-5,2.264081416208257e-5,4.190240073550436e-5,9.43771684974851e-4,0.00128830874104436,1.3219354978823836e-4,1.5937034257288435e-4,4.531253532593688e-5,7.045177169420368e-5,0.00103125878775646,0.00140090304363859,5.851210965448686e-5,8.013478158563576e-5,4.7077584390687056e-5,7.234637586262029e-5,1.972332513404666e-4,2.9205610977415267e-4,1.306730584806802e-5,3.0073594064284346e-5,2.264081416208257e-5,4.190240073550436e-5,9.858141183884394e-6,6.107915602333951e-5,9.46570872272303e-7,5.20873129635007e-6,3.34551846992724e-7,2.199575728931026e-6,9.43771684974851e-4,0.00128830874104436,1.3219354978823836e-4,1.5937034257288435e-4,4.531253532593688e-5,7.045177169420368e-5,5e-4,5.3,FSM,102577.76867797336,6905.679656554421,0.0223035924138404,0.00293350537808415,0.0182609701342739,0.00385610228933935,2881.69209801768,3077.09233038156,2689.18071671274
Monaco,low,1.6733580164799783e-4,2.962446117957848e-4,4.505337667173001e-5,1.3745618934180826e-4,1.5154338309523478e-5,4.7137487343601366e-5,0.01506181873776769,0.00363981329283961,0.00550382212511893,0.00202235245691582,0.00169960203609079,0.0012933695936116,0.01310168225617087,0.00365988506285548,0.00286333871239734,0.00129524502331602,0.0016429786725642,0.00122287804710759,0.00321474918895899,0.00210058339928739,8.042501569922378e-4,6.948854437048885e-4,8.474890056738461e-4,9.171178876065868e-4,1.6733580164799783e-4,2.962446117957848e-4,4.505337667173001e-5,1.3745618934180826e-4,1.5154338309523478e-5,4.7137487343601366e-5,0.01506181873776769,0.00363981329283961,0.00550382212511893,0.00202235245691582,0.00169960203609079,0.0012933695936116,NA,NA,MCO,37863.4503420581,1786.7953164967005,0.0930502584026514,0.01210723890327695,0.2013558060475239,0.02081801328282309,236404.828791513,284027.355644269,187533.558033545
Mongolia,low,0.00140378894696797,0.00322619151547737,2.547263983033775e-4,9.164670255271776e-4,8.54592074820697e-5,3.2815144546535503e-4,0.12932393209932563,0.05206545587342705,0.03539267178867778,0.02705323051322942,0.01180112612645983,0.01342564548481201,0.11827010639069648,0.04932738607730613,0.01791873518004953,0.01470732290525946,0.01235042538322288,0.01303490732567357,0.02429806503934745,0.01750118209403197,0.00418424413925901,0.00521727524901443,0.00602078571766564,0.00901620677996315,0.00140378894696797,0.00322619151547737,2.547263983033775e-4,9.164670255271776e-4,8.54592074820697e-5,3.2815144546535503e-4,0.12932393209932563,0.05206545587342705,0.03539267178867778,0.02705323051322942,0.01180112612645983,0.01342564548481201,0.0352,10.65,MNG,3336292.9094930924,121927.6822749602,0.0421452279011661,0.00463335317407525,0.0931324793554539,0.01626975070980195,12019.9948625722,13148.1062491627,11335.5267166759
Montenegro,low,3.696999055782809e-4,6.7501116314828e-4,9.270928530206832e-5,2.8420977767063536e-4,3.0689026540622555e-5,1.1803396897139876e-4,0.03383119484442284,0.01178235102159536,0.01161913591346544,0.00734837261399483,0.00346438675967031,0.00384712204197304,0.02945107409110902,0.01026565832229436,0.00570327688638205,0.00380605695570375,0.00368024650725891,0.00368934811504646,0.0066591244600158,0.00434980305679545,0.00138431777733912,0.0014020369650669,0.00178956566600351,0.00237549436324177,3.696999055782809e-4,6.7501116314828e-4,9.270928530206832e-5,2.8420977767063536e-4,3.0689026540622555e-5,1.1803396897139876e-4,0.03383119484442284,0.01178235102159536,0.01161913591346544,0.00734837261399483,0.00346438675967031,0.00384712204197304,0.0057,9.18,MNE,618060.3127515384,41495.66649758967,0.0939563069436163,0.0106652243466505,0.1320704292148203,0.01771137470131391,18069.6182034713,19828.2300039147,16441.4091782016
Morocco,low,0.01443801285510582,0.03727380893022387,0.00434711646133373,0.02052011320607374,0.00128223989867047,0.00468935756764522,1.3920872721860675,0.7143594436485562,0.5636789753710055,0.5264255599941491,0.18360473993497672,0.2113932053065443,1.1736274203889727,0.6095890399088307,0.2870397728219281,0.25447293269708887,0.1893548644897723,0.2307980284433497,0.2848771436323875,0.2396991457679644,0.06710872751311446,0.09414498147795404,0.09095350777653084,0.13320748721080564,0.01443801285510582,0.03727380893022387,0.00434711646133373,0.02052011320607374,0.00128223989867047,0.00468935756764522,1.3920872721860675,0.7143594436485562,0.5636789753710055,0.5264255599941491,0.18360473993497672,0.2113932053065443,0.0821,2.31,MAR,37176612.160753556,2066891.06894508,0.062788050463892,0.00710728983809429,0.1536647191890136,0.01769688686605726,8172.37487801905,8652.50960721195,7399.83937008148
Mozambique,low,0.00219175782767651,0.01583274210552309,3.613247148267427e-4,0.00291762987011617,1.6303660279749608e-4,0.00120056405735643,0.24523419060308616,0.3995930014335934,0.10004535680532538,0.15226314129464097,0.03454312728075047,0.06240160813595877,0.18026463697261888,0.4066862061579905,0.04577425738089135,0.0703480346281166,0.03334473611971515,0.05977093700057249,0.04644609723176574,0.08759876428385444,0.00873349701174146,0.02679593141897368,0.01750571455760336,0.03831636633218453,0.00219175782767651,0.01583274210552309,3.613247148267427e-4,0.00291762987011617,1.6303660279749608e-4,0.00120056405735643,0.24523419060308616,0.3995930014335934,0.10004535680532538,0.15226314129464097,0.03454312728075047,0.06240160813595877,0.0049,0.16,MOZ,31072654.145003386,1433510.733110607,0.0088362241852907,0.00110872121348605,0.0535332337529428,0.01040249544949345,1127.4491249963,1196.12286381751,1044.23695549865
Myanmar,low,0.00775150624960263,0.03330558253145623,0.00220455141932117,0.01385526570119611,6.737287782404291e-4,0.00293380844340581,1.076604367981734,0.7743753519715634,0.30004006245799114,0.3164204024271225,0.0939359486798364,0.1353733234575333,0.9355080282697829,0.7730739006225036,0.1427137513646419,0.16513940492307785,0.09672859546982558,0.13824456347523773,0.20125416299318405,0.19500458705413373,0.02981820434949574,0.0567069355163882,0.04917610592509167,0.08769262209006325,0.00775150624960263,0.03330558253145623,0.00220455141932117,0.01385526570119611,6.737287782404291e-4,0.00293380844340581,1.076604367981734,0.7743753519715634,0.30004006245799114,0.3164204024271225,0.0939359486798364,0.1353733234575333,4e-4,0.01,MMR,56419669.800016105,3185755.0984214097,0.0208452549877185,0.00245207219662974,0.0663888163680545,0.0109680779611585,4598.01067818968,5504.75463654514,3860.28778696559
Namibia,low,6.610724148264005e-4,0.00163293915940595,1.14638085185817e-4,4.80559986633025e-4,2.6632655534088683e-5,9.95150445068758e-5,0.06008543922431783,0.03282503840753165,0.01211818114964666,0.01133797997162392,0.00417882035753026,0.00543641378774609,0.05922609117229331,0.03415640777879854,0.00617987913567296,0.00586813873840217,0.00408798828906185,0.00482917384141714,0.01114199433592847,0.0095433660816413,0.00156962591989333,0.00204806354212089,0.00211406409874211,0.00344302351581728,6.610724148264005e-4,0.00163293915940595,1.14638085185817e-4,4.80559986633025e-4,2.6632655534088683e-5,9.95150445068758e-5,0.06008543922431783,0.03282503840753165,0.01211818114964666,0.01133797997162392,0.00417882035753026,0.00543641378774609,0.0028,1.13,NAM,2431170.480528513,148527.22692063544,0.0547587071755136,0.00776908798463315,0.0503934988967217,0.00871680791406019,8586.66098353743,9395.85975161371,7866.19586626648
Nauru,mid,4.162362764182295e-5,4.090070277228821e-5,2.5999425351560935e-6,3.482061110275665e-6,3.4879332550381696e-6,4.82927602872543e-6,2.4630692132647557e-4,1.4631953129422647e-4,2.2367248475273713e-5,2.0018007888948823e-5,6.985912415171254e-6,9.208244607266592e-6,2.5723963797867204e-4,1.590026028751349e-4,1.0237209600964576e-5,1.035403353589151e-5,7.152718549721556e-6,9.222565148807817e-6,4.162362764182295e-5,4.090070277228821e-5,2.5999425351560935e-6,3.482061110275665e-6,3.4879332550381696e-6,4.82927602872543e-6,2.742908780494206e-6,7.495234748572405e-6,1.534205533203499e-7,6.041439966943606e-7,7.264766213834342e-8,3.698624891827547e-7,2.4630692132647557e-4,1.4631953129422647e-4,2.2367248475273713e-5,2.0018007888948823e-5,6.985912415171254e-6,9.208244607266592e-6,2e-4,14.8,NRU,11024.434578766884,710.0483344861286,0.0253555086267992,0.00300009653538674,0.0191086252844588,0.00416593483909425,8878.98985736505,10684.3231993122,7170.61697068886
Nepal,low,0.00555002829425246,0.0194975621200318,0.00164048537220116,0.00942947680580039,5.46436230867513e-4,0.00298219546622302,0.6384457498043324,0.5276091546949174,0.283429859725937,0.33090693471928256,0.08622738672949483,0.13005744859387752,0.497770729532274,0.4518866049156011,0.12872416876467668,0.1638542354758684,0.08964812362876669,0.13524888045785877,0.13068357583031598,0.15237842151718411,0.02745887812313308,0.05964737613114419,0.04602232825332832,0.08420955914359815,0.00555002829425246,0.0194975621200318,0.00164048537220116,0.00942947680580039,5.46436230867513e-4,0.00298219546622302,0.6384457498043324,0.5276091546949174,0.283429859725937,0.33090693471928256,0.08622738672949483,0.13005744859387752,0.0891,3.13,NPL,31129811.76450214,2100644.9199356977,0.0096292603179526,0.00127660711235174,0.1165495126801512,0.018841741695874,3012.58525408193,3183.51935971812,2716.02314545218
Netherlands,high,1.6802243643597146,0.4393301977642272,0.29966298126827046,0.15582131324046433,0.18398659063000664,0.1496184912295651,1.6802243643597146,0.4393301977642272,0.29966298126827046,0.15582131324046433,0.18398659063000664,0.1496184912295651,1.6802243643597146,0.4393301977642272,0.29966298126827046,0.15582131324046433,0.18398659063000664,0.1496184912295651,0.3698543965939125,0.2119601086590667,0.07765364351064243,0.06524198564745587,0.0914877830789016,0.09441868691561953,0.02023659835391537,0.03229271195775889,0.0049309637715781,0.01443342699614679,0.00149693316138071,0.00459640882479008,1.8555864702037772,0.438434365599126,0.5814583630802805,0.2560115178159663,0.1772989370526538,0.14581451160469464,3.6785,213.48,NLD,17210661.798023704,841215.6196910329,0.1235982362189929,0.01378947714196215,0.133248525620886,0.01950021904505265,50854.5558228663,57134.8954317383,46558.0603758302
New Zealand,mid,0.10044337444654766,0.06339914848599008,0.0238262962687594,0.02163318829301819,0.02787220957219189,0.03164319380592559,0.5117678961933216,0.13845265680121793,0.19158936023145295,0.09097291504366248,0.05842940801448637,0.04677404011175437,0.4443048916291809,0.12455494095804684,0.0973086879239842,0.04986820288363223,0.06010926376810437,0.04984549179655326,0.10044337444654766,0.06339914848599008,0.0238262962687594,0.02163318829301819,0.02787220957219189,0.03164319380592559,0.00622779277145701,0.01090199617615148,0.00173359711438795,0.00492649924811543,4.940800697462032e-4,0.00135112070832108,0.5117678961933216,0.13845265680121793,0.19158936023145295,0.09097291504366248,0.05842940801448637,0.04677404011175437,0.5353,106.27,NZL,5169513.535649297,218964.19734071055,0.1041427473725236,0.01248980603764854,0.1727443401799636,0.01867430763224925,37847.9437624007,43285.6868110153,34654.9274916527
Nicaragua,low,0.00184532630828905,0.00566011342771771,5.740709056404247e-4,0.00341987674156872,1.3998950418019743e-4,7.295775064692076e-4,0.1679270653635518,0.10902254454186482,0.06662645551949781,0.07302789485006092,0.02115159039785778,0.02857216247794437,0.14248936226549527,0.09799955166728112,0.03282336555462688,0.0396511615630762,0.02112792342435307,0.02992167285341912,0.03366268298918189,0.03366106609378676,0.00771901073387972,0.01298308893331131,0.01082682570764492,0.02064622268618779,0.00184532630828905,0.00566011342771771,5.740709056404247e-4,0.00341987674156872,1.3998950418019743e-4,7.295775064692076e-4,0.1679270653635518,0.10902254454186482,0.06662645551949781,0.07302789485006092,0.02115159039785778,0.02857216247794437,0.0314,4.81,NIC,6668976.123793645,552903.270596853,0.0453895557818755,0.0048277580881512,0.1209033023083025,0.01702717169165269,5107.06421118468,5521.38950883788,4844.59174271744
Niger,low,0.00159096584629871,0.0163532984081132,5.01264517631568e-4,0.00429528706755938,7.979796473807362e-5,9.47506758041212e-4,0.16924149344547956,0.3131623305742716,0.05398321679258669,0.08748585949631783,0.02072864380841872,0.03792883383389841,0.1315291871928903,0.3284317481309434,0.02827548995069699,0.04416400648113671,0.02261401137659496,0.03876988612115254,0.03386457118921831,0.07405568972689908,0.00481192920942918,0.0137643793010819,0.01130692663574398,0.02406603922225322,0.00159096584629871,0.0163532984081132,5.01264517631568e-4,0.00429528706755938,7.979796473807362e-5,9.47506758041212e-4,0.16924149344547956,0.3131623305742716,0.05398321679258669,0.08748585949631783,0.02072864380841872,0.03792883383389841,1e-4,0.01,NER,25038186.779425785,1496375.8856467027,0.011532016157965,0.00134396362122895,0.0406684020553075,0.00839099346242264,1130.56457300736,1283.02302386495,894.457316025131
Nigeria,low,0.03610752802459739,0.18516292486752697,0.00478630873977623,0.02070719709438972,0.00131249624754502,0.00555753607462643,3.7066047057611966,2.9754132423165456,0.6024885291278593,0.6718442692464348,0.20961507709592592,0.28977319011733227,3.702153452098387,3.2501555259676973,0.29514202084291263,0.34792760332782713,0.22282210288099977,0.29242856060671785,0.6651420822172358,0.745177614131338,0.06368497254661314,0.11286662300928156,0.1028022378064667,0.1984589281141673,0.03610752802459739,0.18516292486752697,0.00478630873977623,0.02070719709438972,0.00131249624754502,0.00555753607462643,3.7066047057611966,2.9754132423165456,0.6024885291278593,0.6718442692464348,0.20961507709592592,0.28977319011733227,0.1375,0.68,NGA,231165679.26551884,13414045.75754483,0.0095836975502565,8.367959472327501e-4,0.0327730228941567,0.0067907934792273,4777.84779522506,5048.92148418468,4616.01403704431
Niue,low,6.062083412076275e-7,1.5906385955205022e-6,4.551005814104837e-8,1.882048140897382e-7,1.7948307766086808e-8,8.14558807061543e-8,4.8622276069471065e-5,2.279250674437269e-5,6.630614243297557e-6,5.5729975548129425e-6,2.309032663355659e-6,2.871604934659749e-6,4.916847941238491e-5,2.4831340263711385e-5,3.3286616944514048e-6,2.762910998516658e-6,2.1560025179787003e-6,2.496625322961326e-6,8.631476344711265e-6,6.702121003523753e-6,8.825441904683228e-7,1.0986821556055626e-6,1.132775576467137e-6,1.5731473836292725e-6,6.062083412076275e-7,1.5906385955205022e-6,4.551005814104837e-8,1.882048140897382e-7,1.7948307766086808e-8,8.14558807061543e-8,4.8622276069471065e-5,2.279250674437269e-5,6.630614243297557e-6,5.5729975548129425e-6,2.309032663355659e-6,2.871604934659749e-6,NA,NA,NIU,1671.672525170104,104.5548997142215,0.0414087697313575,0.00556646069404119,0.0349442354198656,0.006749220714052,11399.2915237799,12406.9458326551,10290.7822331783
North Macedonia,low,0.00127073517609975,0.00284484521838452,3.5726804105880896e-4,0.00140148603530542,9.046690711323872e-5,3.833405271727928e-4,0.10142271314563275,0.03913706519694734,0.03547872957995929,0.02514044925433023,0.01151464095483926,0.01222489089486945,0.08718400114873487,0.03612440770843535,0.01781466382474717,0.01402450301775912,0.01140528626452685,0.01374645514039417,0.02023996496366614,0.0148169663822329,0.00437148922928533,0.00574093402656224,0.00572463440297166,0.00805200634239145,0.00127073517609975,0.00284484521838452,3.5726804105880896e-4,0.00140148603530542,9.046690711323872e-5,3.833405271727928e-4,0.10142271314563275,0.03913706519694734,0.03547872957995929,0.02514044925433023,0.01151464095483926,0.01222489089486945,0.0319,15.34,MKD,2176435.003604734,205771.4814476606,0.101901856992842,0.01185927173123544,0.13136598614102,0.01832498278892046,14213.135135604,16337.4545247358,12887.4315139784
Northern Mariana Islands,low,2.101747701507155e-5,4.96293937841847e-5,2.1068182266603407e-6,7.739401236108384e-6,7.113780493235362e-7,2.8813218970931312e-6,0.00167852698206793,7.136418972776615e-4,2.442419103401049e-4,1.7920991964295532e-4,8.239656701470089e-5,9.852910162308196e-5,0.00159287187849549,7.364451709601965e-4,1.2583663998989728e-4,9.8165273646011e-5,7.848267573526723e-5,8.647153785456157e-5,2.75216590517171e-4,2.15885505122477e-4,2.843063138951625e-5,3.579508429974405e-5,3.4933618344578935e-5,5.0628233994974185e-5,2.101747701507155e-5,4.96293937841847e-5,2.1068182266603407e-6,7.739401236108384e-6,7.113780493235362e-7,2.8813218970931312e-6,0.00167852698206793,7.136418972776615e-4,2.442419103401049e-4,1.7920991964295532e-4,8.239656701470089e-5,9.852910162308196e-5,NA,NA,MNP,48492.16163286782,1819.533620644543,0.0281579657396819,0.00382071857020264,0.0409599711316248,0.00813528391525585,13428.1010476016,14659.3860898403,12049.4496460727
