Country,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,iso3c,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,selected_model,Mean_total_billions,Mean_perio_billions,Mean_replace_billions,SD_total_billions,SD_perio_billions,SD_replace_billions,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions
Hungary,0.7060953351569718,0.20676163427139785,0.0817809890372983,0.0480368673208345,0.05141423371067077,0.04719171400938558,0.13410387807262014,0.0836562355131178,0.02077458189431569,0.02042777759007332,0.02577264703419921,0.03156739481126074,0.00836542953886411,0.01623049824683205,0.0014293906079793,0.00547696182647721,4.358560773257078e-4,0.00166895941432588,0.7365785425951699,0.20563215420628095,0.16373057056370124,0.08651819905658945,0.05122500628891863,0.04595467128342556,0.3639,37.29,HUN,9597310.37319277,635875.2029382624,0.1147826566810308,0.01257403637107555,0.0756220483996345,0.01334762454733765,30266.9626270379,34472.6557253679,26236.0066870831,mid,NA,NA,NA,NA,NA,NA,0.13410387807262014,0.0836562355131178,0.02077458189431569,0.02042777759007332,0.02577264703419921,0.03156739481126074
Iceland,0.0397203350001223,0.01027058517110969,0.00651796035975338,0.00333607695937453,0.00398949644363561,0.00336789401575811,0.00844751727100992,0.00510595292427175,0.00169038306683875,0.00151603158211501,0.00198598689587135,0.00220490728776949,5.086808678112617e-4,9.1731533215069e-4,1.146323237013272e-4,3.685048764400176e-4,3.3146497087997186e-5,1.1064116251545368e-4,0.04361126839271577,0.01081079364148899,0.01274413767645809,0.00564421700397758,0.00398371806855631,0.00329364668251363,0.1455,407.54,ISL,350385.939370038,16826.492549955903,0.0700962833281334,0.00880021806462794,0.1278282294091427,0.0170645726679135,45869.2440128141,56485.6255525673,38489.6552192332,high,NA,NA,NA,NA,NA,NA,0.0397203350001223,0.01027058517110969,0.00651796035975338,0.00333607695937453,0.00398949644363561,0.00336789401575811
India,49.97252013467356,27.82252936795741,12.882544294517157,12.62150603906459,8.888584292166838,11.106862251272226,12.731946120117332,11.6289388518706,3.0388329291639695,4.435258982669582,4.529947706205565,7.23775210296604,0.7014195887678757,2.065352146516599,0.22219128679988456,1.1351239071775236,0.06824935979564209,0.34750280466718314,62.30045956823829,34.21567701373644,27.247527124512754,25.492742978395164,9.05414853357876,11.784135248777195,0.0645,0.05,IND,1414494974.7598395,93506698.96394505,0.0258935939537237,0.0024148254548924,0.1716985747981728,0.01330367963380099,6728.00464862926,7001.01029478665,6548.71796394433,low,NA,NA,NA,NA,NA,NA,0.7014195887678757,2.065352146516599,0.22219128679988456,1.1351239071775236,0.06824935979564209,0.34750280466718314
Indonesia,13.485478867876136,5.6495184511631935,2.9302555574417273,2.381484899711872,1.952225970552502,2.1705444779914704,3.1793860284626123,2.4072032729819504,0.7107454934289325,0.8943170096175519,0.9677141519924848,1.3392843075225016,0.17644188274602357,0.3736012132260642,0.04899311905747756,0.19025282594416412,0.01519728413586064,0.07592032258354764,15.879130986461238,6.6464867611723815,6.005744505971653,4.613063607766191,1.9381029933123737,2.1450249025657637,0.2666,1,IDN,278914182.19223595,10597419.522794517,0.0354502668224699,0.00316812480383585,0.1520311238194668,0.01796718246120135,11983.2883855727,12425.5718640891,11335.0927743284,low,NA,NA,NA,NA,NA,NA,0.17644188274602357,0.3736012132260642,0.04899311905747756,0.19025282594416412,0.01519728413586064,0.07592032258354764
Iran (Islamic Republic of),5.083182719244335,1.8052179084031863,1.0283586538430134,0.7317086762258789,0.6554897056681341,0.6693713798814473,1.157864270307034,0.7936871072543769,0.2514349083977714,0.2780400446400834,0.3285927198500007,0.42296953256474246,0.06383111318670025,0.1300745793704799,0.01692954027823742,0.07374492247362455,0.0049862785806282,0.0204113482603082,5.872528606946749,2.084048491222231,2.0844136615615,1.3768895014298503,0.6595433152282782,0.668084330653726,3.5071,42.12,IRN,85355878.93154576,4287652.70452366,0.0546470228562626,0.00586483003672625,0.145084158054412,0.0151868660362676,17031.0964560073,19797.8056555916,13039.8771731888,mid,NA,NA,NA,NA,NA,NA,1.157864270307034,0.7936871072543769,0.2514349083977714,0.2780400446400834,0.3285927198500007,0.42296953256474246
Iraq,1.7762954785686411,0.7989894142259678,0.2956143253913848,0.25042644076135523,0.1902437449265235,0.2131041982688155,0.3756124714469011,0.28454277747595835,0.07061402326673138,0.09081176829619658,0.09677744102896652,0.14822027539731872,0.02229146214378493,0.05328308929346725,0.0050744056961509,0.02304184946734474,0.00154890717261041,0.00681588986814062,1.987931387488601,0.8733771306859908,0.6046428643946786,0.4893805522259021,0.19486233914462645,0.22049058287133236,1e-4,0.01,IRQ,41224333.52854367,5418364.688298695,0.0355018525937666,0.00406042339557435,0.1033306949866655,0.01707368493572435,11812.2360272761,14354.7550225762,9034.97639004317,low,NA,NA,NA,NA,NA,NA,0.02229146214378493,0.05328308929346725,0.0050744056961509,0.02304184946734474,0.00154890717261041,0.00681588986814062
Ireland,0.8622645649951094,0.21043513585835635,0.0902087262787832,0.04241329835169297,0.05388619701209275,0.04208942692751031,0.15818589323288215,0.09308706606577336,0.02362680842459673,0.02055674718872596,0.02635551946811211,0.02787450541246108,0.01042842905456136,0.01945721419189173,0.00150485227981096,0.00464809424413492,4.815095536438301e-4,0.00148816656424722,0.8841026642296415,0.20280925449227868,0.17367443986703987,0.06558592065403433,0.05335212131144203,0.04164607988360939,0.5148,104,IRL,4941374.273902571,255351.2426422001,0.0847114913734675,0.01015322410337604,0.0783467444185967,0.01334928385007875,93772.1079973986,129312.102536588,75167.9659286547,mid,NA,NA,NA,NA,NA,NA,0.15818589323288215,0.09308706606577336,0.02362680842459673,0.02055674718872596,0.02635551946811211,0.02787450541246108
Israel,0.9105515177066248,0.2461078565502721,0.12499808304927872,0.06832729397590329,0.07618211957255054,0.0668293442386451,0.1801326428389767,0.11042516290079853,0.03200265620526245,0.03051296053041576,0.037976885022849,0.04397743110035053,0.01115321233439553,0.02121406385575934,0.00205350087913008,0.00648098960278553,6.779877560796463e-4,0.00288719300404901,0.9784109361210592,0.2587626688552541,0.2475915470210845,0.12128125894227178,0.07779370190571451,0.0687317868300282,1.8272,201.81,ISR,9593936.117063446,727021.3838995928,0.0576537624315114,0.0064482708685074,0.1002721303947358,0.01485589831412919,37670.2350750731,45060.9129246874,32925.7820295518,high,NA,NA,NA,NA,NA,NA,0.9105515177066248,0.2461078565502721,0.12499808304927872,0.06832729397590329,0.07618211957255054,0.0668293442386451
Italy,4.4273971618028005,1.6141256673574156,0.5294574780121554,0.2794725878106916,0.9743762849250864,0.6960984310298681,1.1881836742015781,0.8191643926354327,0.1324516370229173,0.12317049744639529,0.4884452196016063,0.48885648798962034,0.06025909583513097,0.1214078469233894,0.00864421570807022,0.02786241122973729,0.00706779355070174,0.02138911364241906,4.751265247432081,1.5830756899607463,1.0569844020586328,0.474972884014182,0.98294312346128,0.7062604988617748,19.123,316.82,ITA,59811452.40598395,2646731.8396699876,0.0950326565786843,0.0117157677837718,0.1580216733416142,0.01992088058085514,36349.4658107568,41812.9080105624,32841.6544434303,high,NA,NA,NA,NA,NA,NA,4.4273971618028005,1.6141256673574156,0.5294574780121554,0.2794725878106916,0.9743762849250864,0.6960984310298681
Jamaica,0.10270976532315806,0.05312167701255137,0.02483812231555737,0.02343423032916993,0.01692356304996441,0.02109922141633744,0.0248847267605422,0.02141250477428374,0.00583391412956846,0.00835381754801179,0.00835837062411854,0.01308266663422135,0.00135262234817815,0.00378711000797149,3.8668796055957245e-4,0.00182225837574963,1.218998586357893e-4,5.512431992758687e-4,0.12572831843923424,0.06480583104103331,0.05183099999216768,0.0456214828444421,0.01710508705681702,0.02106378027903815,0.0449,15.62,JAM,2799893.601834631,182556.10571661103,0.0580852793245052,0.00648045766028,0.1567125702515916,0.01939140264729065,7845.5945381664,8660.54255584145,6528.16384148604,mid,NA,NA,NA,NA,NA,NA,0.0248847267605422,0.02141250477428374,0.00583391412956846,0.00835381754801179,0.00835837062411854,0.01308266663422135
Japan,8.366278527108642,1.795597030699129,1.5103698795973952,0.5733839047355646,1.2885431731370136,0.92148111247427,1.9021867205462528,1.104912314355606,0.35542296687892844,0.2841165829096054,0.6394407079591274,0.6221572240531931,0.10825243317324668,0.1795108007277871,0.02646896679839202,0.0761097416739339,0.00658298763416492,0.02000630841587152,9.541673799981345,1.78066899611393,3.1541171609217806,0.7760311084898625,1.276965823095018,0.9048968278093764,28.7336,227.7,JPN,127697459.9998416,4688756.574181393,0.0826783197361021,0.00820244809312545,0.1650013230734165,0.01760738540461255,38150.5100398313,38726.6523805477,37426.3816176708,high,NA,NA,NA,NA,NA,NA,8.366278527108642,1.795597030699129,1.5103698795973952,0.5733839047355646,1.2885431731370136,0.92148111247427
Jordan,0.4510552529669052,0.22063080818589673,0.07924115121415688,0.07253713278371779,0.05377779920268197,0.0680835738695214,0.09809679773591096,0.07846642948720123,0.01922929097154324,0.02791820856549645,0.02671986952402465,0.04161288725292923,0.00565041114931509,0.01409438644853196,0.00129812257978698,0.00572296997389878,3.876405958344302e-4,0.0018839939978157,0.5105492724630677,0.23704598450245729,0.16417457246518358,0.14172182331723152,0.05406615269998052,0.06325626658247482,0.0747,7.42,JOR,12324575.432837203,678399.3838842474,0.0407381802745984,0.00484249236002609,0.1050652151400569,0.01730045444308339,9271.04767313537,11856.9027075487,7352.63404102611,low,NA,NA,NA,NA,NA,NA,0.00565041114931509,0.01409438644853196,0.00129812257978698,0.00572296997389878,3.876405958344302e-4,0.0018839939978157
Kazakhstan,1.3873230775954857,0.42429768200081713,0.22324158663256183,0.14051199893962155,0.13948755052060768,0.13118845666407483,0.29001217416804015,0.1842957697436275,0.05649131428050184,0.05739430731321666,0.0696966667856771,0.0859831686468555,0.01738412993985224,0.03685652938479212,0.00359807310733201,0.01214558215787453,0.00112766497446493,0.00433416801119525,1.521388647643577,0.44994477107700104,0.4414807691308363,0.2514070808668983,0.13968275711629363,0.13246866471204158,0.061,3.27,KAZ,18955521.200844068,939864.8342541532,0.0616698643519551,0.00659992225449194,0.114274344122347,0.01694626275617425,25210.2236945516,28522.0402086556,23047.6954788061,low,NA,NA,NA,NA,NA,NA,0.01738412993985224,0.03685652938479212,0.00359807310733201,0.01214558215787453,0.00112766497446493,0.00433416801119525
Kenya,1.1133640860936858,0.8839676083314879,0.28595522859997535,0.3429283293125494,0.20765256130201895,0.29922213228288674,0.27567167758402633,0.2893261848062655,0.06173823114361201,0.11225772797886134,0.10186419357201627,0.18860849903488097,0.01400645278007227,0.05350909785511607,0.00465538801694777,0.0278981041765473,0.00137304709616473,0.00755645338570344,1.405654094715888,0.99161526021472,0.6101116542971994,0.6950579477334701,0.2075126998616213,0.2994879982458962,1e-4,0.01,KEN,50062395.97660273,1985804.7701255828,0.0108430595413874,0.00126329068917334,0.1320494791910824,0.0145790526030155,3669.04893963717,4390.6639246541,3224.93695989557,low,NA,NA,NA,NA,NA,NA,0.01400645278007227,0.05350909785511607,0.00465538801694777,0.0278981041765473,0.00137304709616473,0.00755645338570344
Kiribati,9.24141049890269e-4,0.00198988522405294,6.202872408268466e-5,9.24143777796633e-5,4.7234690669405635e-5,8.242016371593774e-5,1.71837464870199e-4,3.5599524415882126e-4,1.2464510415627252e-5,2.6916165008223015e-5,2.3596753556489705e-5,4.8145078665388874e-5,9.091634426188824e-6,6.357009504105444e-5,1.114335708567933e-6,8.33024128866613e-6,2.623283789882457e-7,1.4936191488924758e-6,9.602422758124664e-4,0.00177617675080804,1.3301858337024563e-4,1.8646796675609692e-4,4.766699293969607e-5,7.840759273637224e-5,3e-4,2.61,KIR,121160.97280252048,6625.5123336877805,0.0192320469423975,0.0023788929155016,0.0145757800501789,0.0031672645489011,1757.11991281219,1890.54980248677,1614.81457891463,mid,NA,NA,NA,NA,NA,NA,1.71837464870199e-4,3.5599524415882126e-4,1.2464510415627252e-5,2.6916165008223015e-5,2.3596753556489705e-5,4.8145078665388874e-5
Kuwait,0.6721791013934248,0.17969164090943768,0.1394082246335519,0.0693852570109063,0.08462923934074254,0.07045294838839083,0.15619589508770648,0.09813220106226112,0.03631414106332759,0.0320133324581654,0.04201572986456711,0.04575616369764937,0.00888720380171125,0.01557506150893822,0.00229939698157322,0.00667331762439755,7.531944138866581e-4,0.00246049053264898,0.766526273489053,0.19598958822280013,0.270740704777151,0.11362667210712012,0.08410099197164649,0.06911401994604001,0.2182,46.41,KWT,4650081.848195561,313326.43357622484,0.0401476628688492,0.0049403018265095,0.1817913462855513,0.02649037161357395,55136.3154563849,62053.9817919002,49123.5965377863,low,NA,NA,NA,NA,NA,NA,0.00888720380171125,0.01557506150893822,0.00229939698157322,0.00667331762439755,7.531944138866581e-4,0.00246049053264898
Kyrgyzstan,0.134677130026978,0.10974298562865233,0.02297008499241967,0.0269632009200763,0.01669884334082186,0.02404274464093687,0.02932326932291345,0.03127835670085031,0.0051784969796297,0.00917942146734404,0.00818133373437046,0.01491454385070639,0.00157065063261226,0.00559170418532063,3.608587948160487e-4,0.00180403845850131,1.0400416686645327e-4,5.180510087401377e-4,0.1533281092999139,0.11240074346243084,0.04916913324474736,0.05587200121253027,0.01622527806308368,0.02267466555092029,0.0039,0.6,KGZ,6863084.431152706,518226.8551102639,0.0473591424112124,0.00530672499647745,0.0742307329965297,0.01234752672473545,4217.86206142112,5161.66685570111,3436.73104776224,low,NA,NA,NA,NA,NA,NA,0.00157065063261226,0.00559170418532063,3.608587948160487e-4,0.00180403845850131,1.0400416686645327e-4,5.180510087401377e-4
Lao People's Democratic Republic,0.18804722398339055,0.12805419388389813,0.01852587824021392,0.01949493181015353,0.01323882693059751,0.01720403546983727,0.03428899086062277,0.03058302294203684,0.00436752368736011,0.00665993777241348,0.00668912074950538,0.01131765366547492,0.00198108158582329,0.00541719673211202,3.1706961306897933e-4,0.0016655285948618,8.249738731910915e-5,3.6768128422827575e-4,0.1936791595757392,0.11899538921861902,0.03887156526999479,0.03744558836662778,0.01299669703160731,0.0173894663868569,0.0045,0.63,LAO,7377551.997803917,360237.72841374716,0.0159210821099803,0.001873270122128,0.047555996678705,0.00838567617696995,6613.50141325783,7634.8798100153,5973.68499310592,low,NA,NA,NA,NA,NA,NA,0.00198108158582329,0.00541719673211202,3.1706961306897933e-4,0.0016655285948618,8.249738731910915e-5,3.6768128422827575e-4
Latvia,0.16269686873064526,0.0496866507875618,0.03699580996673259,0.02178271223730599,0.02296297601398211,0.02037669713314711,0.03907590981759754,0.02661112527313412,0.00950782168093267,0.00932380606877232,0.01149682577375733,0.01381141397161908,0.00221903694934293,0.0042338752617108,6.381822639437161e-4,0.00225380815774633,1.9453459412370412e-4,7.028401300874079e-4,0.19163406077167452,0.05716970954495487,0.07420771239855765,0.03918888220995577,0.02335487049240407,0.02075877073062473,0.112,58.08,LVA,1870327.8878070735,89520.7897289322,0.0848054535725833,0.00967272605940899,0.1816639985727744,0.01944132600969439,28085.7683794823,33472.2426131134,24417.7346818695,mid,NA,NA,NA,NA,NA,NA,0.03907590981759754,0.02661112527313412,0.00950782168093267,0.00932380606877232,0.01149682577375733,0.01381141397161908
Lebanon,0.21173103047675212,0.10269173124225102,0.04565625281133614,0.04176311442123135,0.03015416581592584,0.03568237119849924,0.04984121730855319,0.04179436244636992,0.01087595193154587,0.01539219252681585,0.01543678155135965,0.02344573525042786,0.00258525964809486,0.00581650464733351,7.12995227962147e-4,0.00300961746505458,2.2028691060367345e-4,9.193452150700334e-4,0.24936252272395837,0.11921557847957225,0.09326643101647744,0.08153611974420004,0.03045907591032105,0.03613014724911213,0.1049,17.29,LBN,5540425.250013071,426669.5627838215,0.0622605888227428,0.0066478065217254,0.1339940084232316,0.02057011626054085,9033.46756496238,11681.111222266,6718.30325286337,mid,NA,NA,NA,NA,NA,NA,0.04984121730855319,0.04179436244636992,0.01087595193154587,0.01539219252681585,0.01543678155135965,0.02344573525042786
Lesotho,0.02061726448155509,0.02951982164833907,0.00270333430526039,0.00377216700486772,0.00201467094301271,0.00344130972228541,0.00422342842346509,0.00690503015881936,5.603398479633704e-4,0.00121082134578822,0.00101193891629922,0.00203202474318416,2.2387579171091572e-4,0.00117429260427773,4.10406067400393e-5,2.865256063418551e-4,1.1540360542976255e-5,7.207412761140292e-5,0.02235578379290696,0.02740952844221991,0.00575387813195572,0.00763893171003101,0.00200134677646074,0.00316843140138903,0.0093,4.56,LSO,1874384.8583076475,96492.02670333465,0.0510084569930565,0.00697837900024169,0.0382251419844893,0.0064980404590564,2300.01567130357,2584.3542458259,2006.34457999851,mid,NA,NA,NA,NA,NA,NA,0.00422342842346509,0.00690503015881936,5.603398479633704e-4,0.00121082134578822,0.00101193891629922,0.00203202474318416
Liberia,0.07173198419041794,0.0945464468391523,0.02814859836724455,0.04524709237961413,0.02159181676623161,0.03841126717965709,0.02131788313721068,0.04000297185526003,0.00536823135470753,0.01225816843818547,0.01084324786449348,0.02528843883143924,7.836153698634186e-4,0.0032662160813914,4.1050510796653234e-4,0.00273401396926059,1.4011093943466706e-4,9.48540531460917e-4,0.10248258850498176,0.121832190455813,0.0606738054979152,0.09304335330671816,0.02246700148108793,0.04010172881868421,7e-4,0.16,LBR,5459481.26411223,426763.3724150681,0.0149653831683175,0.0017613599969036,0.161944042827609,0.01742562713959285,979.77797205104,1295.52924956365,682.00242059967,low,NA,NA,NA,NA,NA,NA,7.836153698634186e-4,0.0032662160813914,4.1050510796653234e-4,0.00273401396926059,1.4011093943466706e-4,9.48540531460917e-4
Libya,0.3930532712504169,0.14588885973162027,0.07127284657549054,0.05168213209249901,0.04573985135223438,0.04657251174701433,0.0856000189129602,0.06061897319824682,0.0175067706748969,0.01979763894742402,0.02278698000032126,0.03168955677168362,0.00471364557070734,0.00970678982063457,0.00112759527704628,0.00459692317946099,3.4508454905427335e-4,0.00133713389561857,0.44215566272591095,0.15709126365882817,0.14245837120639118,0.09770225390859004,0.04567802028842207,0.04761796650520634,0.0615,9.34,LBY,6870567.247700684,553180.530757918,0.0497451653969236,0.00553485129553,0.1252444053326395,0.02121265001987994,16814.6477190482,21587.8018810989,10401.3213109815,low,NA,NA,NA,NA,NA,NA,0.00471364557070734,0.00970678982063457,0.00112759527704628,0.00459692317946099,3.4508454905427335e-4,0.00133713389561857
Lithuania,0.2748162580419455,0.07885513678745926,0.06131229613207815,0.03350380534735892,0.03811746120441427,0.03279213654152269,0.06548089159358411,0.04324678714139703,0.01554558152125704,0.01463706973241278,0.01885615350120232,0.02139403158201424,0.00366931610829263,0.00672215547851142,0.00102516242169035,0.00320933381928424,3.2218902145564755e-4,0.00115934113056235,0.3206010863278886,0.08966689290546649,0.12002308710924608,0.0566701612202166,0.03861968068060628,0.03457497081905207,0.199,71.47,LTU,2728300.437598287,138914.96167542087,0.0790964710231907,0.0089975573009243,0.1828911481529123,0.0191033857584626,34456.5554719687,40513.0533422835,28880.7170513511,mid,NA,NA,NA,NA,NA,NA,0.06548089159358411,0.04324678714139703,0.01554558152125704,0.01463706973241278,0.01885615350120232,0.02139403158201424
Luxembourg,0.12577408048026356,0.03087980135290365,0.02209617335724155,0.01009707718281614,0.01299849902677293,0.01009722332299846,0.02713400724459123,0.01647353647691509,0.00585229648911491,0.00513746992781386,0.00644005866059534,0.00689614837272374,0.00162613347538716,0.00286207271430061,3.5900610169016604e-4,0.00100354942249766,1.19564733990465e-4,4.2318195613565975e-4,0.13877318874432,0.03145749632503999,0.04288895529573568,0.01560468794339027,0.0130335061657498,0.00999896380344926,0.212,345.35,LUX,644266.3476050614,29269.74685744324,0.0703110177919377,0.00840931974368439,0.1478120943858599,0.01979275241118874,92246.8120121366,127871.101049954,52202.9941076779,high,NA,NA,NA,NA,NA,NA,0.12577408048026356,0.03087980135290365,0.02209617335724155,0.01009707718281614,0.01299849902677293,0.01009722332299846
Madagascar,0.20389337876290103,0.448754587782363,0.024392786492634,0.03720068954328782,0.01869959260765862,0.03034794115353524,0.04229953387112379,0.08516508464769366,0.00481455612082373,0.01157615793313354,0.00956855304166612,0.02310105453380596,0.00191333416723611,0.01003678290963919,4.029938584341887e-4,0.0030552823301788,1.1127738685555762e-4,6.257384279019712e-4,0.21989461655597675,0.4426729424186198,0.05293527393369651,0.07775625781920606,0.01830959531991013,0.02929266217155046,0.0042,0.15,MDG,28557424.54192332,1199077.0342123993,0.0096021116455925,0.00122241871839125,0.025584239861347,0.005389955257581,1418.08053349192,1546.03891536701,1291.56992839471,low,NA,NA,NA,NA,NA,NA,0.00191333416723611,0.01003678290963919,4.029938584341887e-4,0.0030552823301788,1.1127738685555762e-4,6.257384279019712e-4
Malawi,0.16129330437543304,0.29718898737931915,0.03590440271157143,0.06008165368226527,0.0272206820604133,0.045954086912412,0.04052974373070935,0.08131417259828669,0.00727264368579821,0.02093506546678288,0.01371494735945304,0.02811224926996799,0.00196011755967398,0.01960890860397341,5.721727957849855e-4,0.00466482225838054,1.5976433818730632e-4,8.922610137057514e-4,0.19928869061678736,0.2871630324184618,0.07637413938989353,0.11387936614052097,0.02796334770456663,0.04846212206428038,0.0025,0.12,MWI,19447840.52998116,791793.4490441512,0.0099527867382558,0.001226675850473,0.0558980021226789,0.0119247050498018,1325.90596805351,1740.0972310332,1000.32692613059,low,NA,NA,NA,NA,NA,NA,0.00196011755967398,0.01960890860397341,5.721727957849855e-4,0.00466482225838054,1.5976433818730632e-4,8.922610137057514e-4
Malaysia,2.2713571068878076,0.6875400496613414,0.2724867441382247,0.1680831699396433,0.17022608770498798,0.1575207273145387,0.4355574596482517,0.27468766841985315,0.06852848207593362,0.06934577196018037,0.08417868353266751,0.1023613396210278,0.02781980492279011,0.0566480180847225,0.00458514676209445,0.01581072927967987,0.00141637443598733,0.00516467575513463,2.3858595538417307,0.6993886385715596,0.5419591335118246,0.30404422002292003,0.1679551995205132,0.15532578213439385,0.2268,6.91,MYS,31812225.56602002,2086397.3109721765,0.0452769077911271,0.0049440581441384,0.0819865424666854,0.01289288550754395,26113.1678322797,27708.1176796672,23689.2965693469,low,NA,NA,NA,NA,NA,NA,0.02781980492279011,0.0566480180847225,0.00458514676209445,0.01581072927967987,0.00141637443598733,0.00516467575513463
Maldives,0.02742934827122152,0.01009247218317399,0.00331016596421276,0.0024655520448506,0.00207725846364473,0.00217632748248498,0.00530786772800432,0.00361468698680373,8.193185534723156e-4,9.63725507898228e-4,0.00106288199158873,0.00142825364364441,3.2805159091089784e-4,7.112441094404957e-4,5.5764478442735e-5,2.245412878518638e-4,1.6866000104352027e-5,7.241414901129346e-5,0.02906053811880916,0.0102990125772936,0.00665286340036541,0.00454186303221806,0.00211955743659071,0.00222445855529428,6e-4,1.7,MDV,517207.7094890522,26791.57039786206,0.0223437150811409,0.00243767565335564,0.0766601730255967,0.01488951549181259,17069.6094010039,21082.61722073,13521.7203911959,low,NA,NA,NA,NA,NA,NA,3.2805159091089784e-4,7.112441094404957e-4,5.5764478442735e-5,2.245412878518638e-4,1.6866000104352027e-5,7.241414901129346e-5
Mali,0.3867211631827617,0.4256274524266654,0.1235648008421626,0.18663319505345352,0.09157724540585067,0.1473643811869883,0.10795551239512244,0.1475617135271136,0.02546460342657788,0.05889356896072001,0.04603012831324752,0.09776482904004422,0.00451958348625195,0.0182398843309675,0.00177778367343041,0.01026665586679499,5.924872437226964e-4,0.00405873359307794,0.51881273342222,0.49719176455762215,0.26643105322980243,0.35507613309546254,0.09279018219702172,0.14986015686822415,0.0013,0.07,MLI,24104148.76517388,1684988.508350132,0.0088394128937477,0.00103038021212484,0.1417895575960723,0.01377749128247174,1894.1089542493,2433.92828418375,1511.44100388769,low,NA,NA,NA,NA,NA,NA,0.00451958348625195,0.0182398843309675,0.00177778367343041,0.01026665586679499,5.924872437226964e-4,0.00405873359307794
Malta,0.0470062792884184,0.01284663150983153,0.00864089626699961,0.00464159218173267,0.00532990558482564,0.00460509422800656,0.01053750963634755,0.00660393976714752,0.00226864856089066,0.00206197138856854,0.00267189290940948,0.00306471956681088,6.056658564945625e-4,0.00112897590079051,1.4664894427835146e-4,4.7689226477102544e-4,4.565525080497763e-5,1.5743297732387457e-4,0.05253195791028877,0.01375984348468322,0.01690718296901365,0.00780211098427401,0.00523891590006926,0.0044261882537683,0.0444,91.64,MLT,442219.10948240495,28952.025672187912,0.0747539578887992,0.00911712729939575,0.1446042996434758,0.01946483996220906,40501.647994148,52401.3428582321,29756.8841410395,mid,NA,NA,NA,NA,NA,NA,0.01053750963634755,0.00660393976714752,0.00226864856089066,0.00206197138856854,0.00267189290940948,0.00306471956681088
Marshall Islands,0.00102554222092812,9.591547872654984e-4,4.881681703058835e-5,5.452631374047979e-5,3.431756346941037e-5,4.7747212534989766e-5,1.699586376823968e-4,2.1150464580312013e-4,1.0472343190056869e-5,1.7602116929609186e-5,1.6938479098755412e-5,2.938631978799609e-5,1.0639798192213243e-5,4.229875204536694e-5,7.319240850499995e-7,4.0710980512757385e-6,2.1278314858612138e-7,1.0346558889603171e-6,0.00100293700283559,8.830337574395313e-4,1.0144461067379328e-4,1.0873407594887376e-4,3.344847800128417e-5,4.644107159564347e-5,3e-4,5.84,MHL,56273.10085284405,3687.46766740517,0.0190120927953267,0.0025578606568062,0.0177658402767958,0.0035427571173623,4915.84407441149,5439.87920126707,4390.6940173868,mid,NA,NA,NA,NA,NA,NA,1.699586376823968e-4,2.1150464580312013e-4,1.0472343190056869e-5,1.7602116929609186e-5,1.6938479098755412e-5,2.938631978799609e-5
Mauritania,0.10801047907504482,0.0778660159194998,0.02689955629381562,0.03053217517344761,0.01886302029720122,0.02811835012485872,0.02676760535484455,0.02884162286793671,0.00576522311895875,0.00997522433851949,0.00945868099535997,0.01738194113367548,0.00137258096764786,0.0046994839153399,4.141948383818133e-4,0.00243409237612509,1.360540410246595e-4,9.010565747427248e-4,0.1326448119505327,0.0912313739431288,0.05642143907220042,0.06283666951724459,0.01908567837611056,0.02727340750666272,0.0017,0.43,MRT,4396234.460746025,266585.1807877738,0.0186477965290472,0.0021341267139527,0.1344262915145075,0.015144324124231,4303.40142535255,5582.83429584303,3091.59058550135,low,NA,NA,NA,NA,NA,NA,0.00137258096764786,0.0046994839153399,4.141948383818133e-4,0.00243409237612509,1.360540410246595e-4,9.010565747427248e-4
Mauritius,0.07459768121933995,0.0258917891867801,0.01190415220781906,0.00816659036426858,0.00756706528992639,0.00765407417904395,0.01571717078562856,0.01041564827936897,0.00296032727438606,0.00323716308455945,0.00379513895686796,0.00490535368555793,9.436902295405692e-4,0.00190892446872756,1.9866799402640077e-4,6.918797733329777e-4,6.285117842893062e-5,2.734861426501278e-4,0.08192504942675034,0.02716893870745166,0.02383255850315598,0.01531368112500816,0.00761808930433885,0.00785202406555448,0.0168,13.26,MUS,1271963.562313405,83400.57173375087,0.0747736084802066,0.00861550325205084,0.106261183258354,0.01554597265563959,19134.3208403376,20567.4547810315,17604.5690008071,low,NA,NA,NA,NA,NA,NA,9.436902295405692e-4,0.00190892446872756,1.9866799402640077e-4,6.918797733329777e-4,6.285117842893062e-5,2.734861426501278e-4
