Country,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Dent_exp_usd,Dent_exppc_usd,GDP_per_capita_PPP_2021,fits_high,fits_mid,fits_low,selected_Mean_total_billions,SD_total_billions,selected_model
Nauru,3.989921653315108e-4,1.8844549208785652e-4,1.5903486382799162e-4,1.2625984738032426e-4,9.431575304619904e-5,9.264381221548202e-5,8.258832389995445e-5,6.84843625580949e-5,1.6406816420529216e-5,2.381538517864096e-5,2.3352864900657546e-5,3.963855386599427e-5,4.21352144205341e-6,9.990423018967014e-6,1.0862725280314253e-6,4.390105531881448e-6,3.1337163574500085e-7,1.325991810178172e-6,2e-4,14.8,12196.64515,FALSE,TRUE,TRUE,8.258832389995445e-5,6.84843625580949e-5,mid
Nepal,0.48413475309420106,0.3410248426269401,0.18750395680264284,0.2100889051318117,0.1224347579499452,0.1437714099617757,0.09902789233153056,0.11938017707592184,0.0183439647223707,0.03651617747725358,0.02790293436282458,0.06026365263309463,0.0055527604490263,0.01957202924550178,0.00141684890288999,0.00701468504085002,3.146785047505008e-4,0.00187262859573466,0.0891,3.13,4546.2297,FALSE,FALSE,TRUE,0.0055527604490263,0.01957202924550178,low
Netherlands,2.2240866519667644,0.6193657025819256,0.9336126571932862,0.33720520488029826,0.5105362955899955,0.3071205023874458,0.4546097756409323,0.29165176904326423,0.11073898752189626,0.1016777025413214,0.12419187653816348,0.13870072609988388,0.02437272536361281,0.040437922324271,0.00658473315816592,0.01762500454863767,0.00184862075721396,0.00543407689641519,3.6785,213.48,68573.56488,FALSE,TRUE,TRUE,0.4546097756409323,0.29165176904326423,mid
New Zealand,0.6126704892154841,0.18480388957002455,0.2713039270912341,0.11238581730005562,0.14997615437621636,0.09676035401435289,0.12237014687109476,0.08522212896466373,0.03114058911133451,0.02959469735317955,0.03802460795229771,0.04482655019141626,0.00626895716776707,0.01095023657556648,0.00205999050695638,0.0063190273598011,5.422629395806319e-4,0.00167562142961436,0.5353,106.27,47996.67988,FALSE,TRUE,TRUE,0.12237014687109476,0.08522212896466373,mid
Nicaragua,0.21579459004605317,0.124769229757695,0.096593618040092,0.08951833362507094,0.06090900784056597,0.06937855369785123,0.04077087582928772,0.04001316103398576,0.00997675346304265,0.01673765455008934,0.01360702064564865,0.02450210538631167,0.00224868803584116,0.00678188773972665,7.609170784732672e-4,0.00376013483656893,1.4901010956408175e-4,9.404771226966036e-4,0.0314,4.81,7119.169234,FALSE,FALSE,TRUE,0.00224868803584116,0.00678188773972665,low
Niger,0.5004873280518635,0.4894559258780061,0.24247373665930216,0.36833520191989366,0.17499301994436417,0.2464607422472091,0.08830493412652218,0.13434025419736118,0.01978803639006501,0.05506008264578514,0.04363911718803107,0.08904305037892817,0.00377681534492449,0.02144550048201764,0.0021911086659392,0.01328695371892304,3.3343221539552855e-4,0.0027612765337694,1e-4,0.01,1585.59922,FALSE,FALSE,FALSE,0.00377681534492449,0.02144550048201764,low
Nigeria,6.960827318124381,4.672569076009275,3.1967434622042483,3.3158113728017242,2.0187207665387463,2.345734261709091,1.3009039876870208,1.351632991109553,0.2905187829401834,0.5692295475205092,0.500178562126149,0.8584278138069779,0.0724132893681365,0.24851590054884964,0.02261726821744806,0.12498390660321612,0.00683392575513312,0.03855103457803158,0.1375,0.68,5491.700341,FALSE,FALSE,TRUE,0.0724132893681365,0.24851590054884964,low
North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895,3.5,NA,TRUE,TRUE,TRUE,0,0,high
North Macedonia,0.11633651943692729,0.04351564851754271,0.0479959851400969,0.02864998781565414,0.0271494758538134,0.02224418428735161,0.02327715466729936,0.01614636328113238,0.00511323402940752,0.00595600910636329,0.00638321164168004,0.00833216632272615,0.00143627442105833,0.00361538735939606,4.206202872760955e-4,0.00164752338826811,1.1169030361419792e-4,4.989164899591114e-4,0.0319,15.34,22142.97287,FALSE,FALSE,TRUE,0.00143627442105833,0.00361538735939606,low
Norway,0.7054851391890891,0.18532057056354648,0.2683739186024323,0.0918261748838598,0.14468442948798158,0.08674752671187025,0.1522469880830404,0.09477032951068864,0.0330735656759254,0.02968133304355155,0.03595359845886888,0.040222983323129,0.00917136041720655,0.01787396052860785,0.00223324794317707,0.00670802690614342,5.998490725684295e-4,0.00206469103552856,2.1691,404.99,88984.13867,TRUE,TRUE,TRUE,0.7054851391890891,0.18532057056354648,high
Oman,0.178018269100834,0.05918411392424242,0.03252226029066883,0.01652060952461349,0.0185504281502341,0.01400148456834999,0.04581815405445044,0.03095145546531578,0.00367846636459882,0.00360993585516352,0.00450202310646601,0.00570566133307771,0.00319488151504138,0.00776375973032419,2.4388838517333704e-4,7.786307325493566e-4,6.690759055389757e-5,2.548764849999164e-4,0.1327,30.82,38719.45877,FALSE,TRUE,TRUE,0.04581815405445044,0.03095145546531578,mid
Pakistan,8.674924003694226,5.398831991781266,4.163664899825325,4.0489888228732145,2.600484535063938,3.012415085601852,1.5595164749769788,1.6955316691342863,0.4013930835604827,0.7784284754085272,0.6414626753796989,1.148882351548392,0.07907181886960651,0.26872230091497257,0.03281179845567368,0.1680875696974028,0.00600516411558148,0.03602772184531524,0.0489,0.24,5367.273647,FALSE,FALSE,FALSE,0.07907181886960651,0.26872230091497257,low
Palau,4.4453810734959446e-4,1.902664137856823e-4,1.2346205456668837e-4,8.996888752552444e-5,7.49307829414583e-5,7.106495543736419e-5,1.0676205368391892e-4,7.865112483291472e-5,1.3877827459472416e-5,1.785909252885246e-5,1.8489565679198916e-5,2.6078433107492528e-5,6.545672059489169e-6,1.7090601475216408e-5,1.0285248045372425e-6,3.793370517817391e-6,2.56837768210394e-7,1.0948010770891043e-6,5e-4,25.39,15663.17159,FALSE,TRUE,TRUE,1.0676205368391892e-4,7.865112483291472e-5,mid
Panama,0.16226504177997744,0.05238740979419343,0.04177916104707014,0.0215404871707812,0.02269258446286996,0.01766216074902362,0.03915439455340322,0.02587491956096025,0.00483938669484941,0.00552258825963108,0.00560913142148705,0.00710565636816828,0.00266704447372319,0.0061408430073877,3.4269288614707083e-4,0.00109070799782308,8.530415325922669e-5,3.2502690727065716e-4,0.1354,32.1,30932.76278,FALSE,TRUE,TRUE,0.03915439455340322,0.02587491956096025,mid
Papua New Guinea,0.25273809263993796,0.17533398766783315,0.1168566485911094,0.12871658671635755,0.07309469705266923,0.089149439601968,0.04668817903218043,0.05343681426008337,0.01144996447582499,0.02322693373772511,0.01827510718876797,0.0330271999481465,0.00257630884664223,0.01065203022010845,0.00106979660301053,0.00537616074111848,2.4741933021474864e-4,0.00149697170110826,0.0358,4.17,3976.903801,FALSE,FALSE,TRUE,0.00257630884664223,0.01065203022010845,low
Paraguay,0.15541782444434774,0.06971067570246363,0.03621932331759622,0.02656049653787532,0.02201658926972929,0.02140007476374783,0.03845365320686973,0.02856313774337243,0.00397415005576285,0.00500152379889617,0.00535768061074286,0.007922950936344,0.0026728385787295,0.00702101818541863,3.3080469429402383e-4,0.00134650406408955,6.856103501472901e-5,3.1374780003166837e-4,0.0513,7.18,15406.16706,FALSE,FALSE,TRUE,0.0026728385787295,0.00702101818541863,low
Peru,1.1582331922712403,0.4979397494710603,0.421423441840332,0.3144063115839638,0.2498413464263582,0.22374941641283175,0.24668601922666217,0.18252087100061867,0.04445700927383062,0.05699908969685793,0.06047660506348487,0.08528547732806185,0.01531532260871933,0.03479161595256058,0.00360864282244026,0.01502833165684408,8.947011346785238e-4,0.00422182059905077,0.2678,8.24,15280.55121,FALSE,FALSE,TRUE,0.01531532260871933,0.03479161595256058,low
Philippines,3.634797890545365,1.951812694109825,1.5266484483557914,1.336445473558942,0.9574092957710184,0.9672026807362302,0.7017249664006004,0.595428401373176,0.15428428772660777,0.22871519817608815,0.2197728910638229,0.3423168692399236,0.04009046564111709,0.11140661369823927,0.01515324083536766,0.06111979864021162,0.00273946551597034,0.01366952607918738,0.0165,0.15,8857.789951,FALSE,FALSE,FALSE,0.04009046564111709,0.11140661369823927,low
Poland,1.942794052734545,0.5916166570529294,0.6003315286965422,0.28366404308580284,0.3224828515216445,0.23640155476372884,0.4469005571513743,0.2784240063296894,0.06701660080892892,0.06494373887225442,0.0785488036975205,0.09952776174173952,0.02937503473990857,0.06430215455538575,0.00457428206258796,0.01395409992329768,0.00123735591532074,0.00504814478086692,1.7024,44.83,41059.58478,FALSE,TRUE,TRUE,0.4469005571513743,0.2784240063296894,mid
Portugal,0.8609320483800879,0.27265682415453024,0.3551299276871489,0.1651417658795371,0.19826328414389627,0.13672320394552312,0.17978225207414153,0.1254947733378999,0.0409991873823885,0.04113784037361385,0.04896968143788681,0.06231588276652552,0.01022109325307398,0.01972092045555337,0.00301129705193981,0.01020499536958352,7.630388905177435e-4,0.0028614253774958,0.8695,84.7,38657.66772,FALSE,TRUE,TRUE,0.17978225207414153,0.1254947733378999,mid
Qatar,0.22421233900782064,0.07607263097210135,0.02442577038340698,0.00898816896888232,0.0128585343891602,0.00750134689353607,0.06116212137997529,0.04298239319452292,0.00299565058691222,0.00277330844434889,0.00318004459538448,0.00349474198113464,0.00462906683753123,0.01168194832449319,1.9760983374128983e-4,6.203764224042238e-4,5.270502555547377e-5,1.832122909178396e-4,0.2287,83.07,116832.5703,FALSE,TRUE,TRUE,0.06116212137997529,0.04298239319452292,mid
Republic of Ireland,0.7596898193668431,0.19676056643300116,0.2831144851268111,0.08932169006945527,0.14944758717733808,0.08678914957779026,0.16459386396925926,0.10151959861785012,0.03399879706573343,0.02991464548540614,0.03677473431341298,0.03960894707074762,0.01021390888468507,0.01894062294337887,0.00228885694539612,0.00647577045966421,6.099734697429726e-4,0.00194883490640327,0.5148,104,116903.6124,FALSE,TRUE,TRUE,0.16459386396925926,0.10151959861785012,mid
Republic of Korea,2.2079690896216575,0.5276820505308009,0.9440503347262926,0.2017495091374255,0.7649969466110137,0.39917045374958826,0.4622956528456595,0.2862276715331596,0.09661944291603844,0.082610208300429,0.18651807307527887,0.1855700396955528,0.02432335401991267,0.04565771523233757,0.00788204142872319,0.0238882863023193,0.00260190317416403,0.00837667271950692,7.2547,139.93,48419.64325,TRUE,TRUE,TRUE,2.2079690896216575,0.5276820505308009,high
Republic of Moldova,0.10108727915747848,0.04197410911251316,0.03308627007037757,0.02403154625777974,0.01913707559775363,0.01776500326939467,0.02326633923472378,0.01745057361586542,0.00366348499581596,0.00458247925160981,0.00489838264171011,0.00735370115031999,0.00148951261535345,0.00354086156320959,2.7680056633611164e-4,0.00116605237478274,7.241038133592632e-5,3.3247525402072177e-4,0.0051,1.43,15682.07033,FALSE,FALSE,TRUE,0.00148951261535345,0.00354086156320959,low
Romania,0.8319484660993303,0.2613770561311078,0.2229094478847263,0.11527992264385303,0.12188798155222492,0.08218439489995281,0.2023993813212071,0.12688619811067176,0.02582109999210921,0.025231952939209788,0.03173956027353515,0.03900894631422953,0.01272827642353025,0.0247321303226352,0.00183979242351524,0.00633198386598128,4.908028778621993e-4,0.00176659191674329,0.3761,19.27,37730.37084,FALSE,TRUE,TRUE,0.2023993813212071,0.12688619811067176,mid
Russian Federation,11.534597732920068,3.777615583394521,4.729189668464083,2.227383119653861,2.6485341410000864,1.9388229326305848,2.3664754718845273,1.6439880100773796,0.5306764458229367,0.535459037647971,0.6433736796248775,0.8038443928465759,0.13182843384407947,0.26029412598118984,0.03813124644613731,0.12832361102255624,0.00983722382996116,0.03341885812321812,0.8921,6.08,38638.42969,FALSE,FALSE,TRUE,0.13182843384407947,0.26029412598118984,low
Rwanda,0.03785602454305219,0.01561796223119849,0.00919064310070196,0.00559902147664796,0.00636938193446817,0.00442650534550478,0.00882753332965548,0.00605859901040854,0.00112108228576465,0.00122266574358066,0.00156471580202788,0.001781739454959,6.50650729029152e-4,0.00145261911566408,7.832889713663473e-5,2.7430268744157933e-4,4.587191999277395e-5,2.3542088249870716e-4,0.0035,0.28,2733.435668,FALSE,FALSE,TRUE,6.50650729029152e-4,0.00145261911566408,low
Saint Kitts and Nevis,0.00163323431668073,6.177357969075911e-4,3.045802122628476e-4,1.7390896061140603e-4,1.7528741298897e-4,1.3951455358070486e-4,4.3145291453327845e-4,3.1052272751358776e-4,3.554903406878115e-5,3.775878296746647e-5,4.292143361583614e-5,5.563226012918172e-5,3.078020563007041e-5,8.071903079083506e-5,2.363457293252232e-6,8.441592917567394e-6,5.694851222126768e-7,2.2577568763604617e-6,0.003,56.98,26896.61771,TRUE,TRUE,TRUE,0.00163323431668073,6.177357969075911e-4,high
Saint Lucia,0.00460187518377744,0.00176859663960641,0.00119400635254701,8.079873075495247e-4,6.900442458352961e-4,6.316087659718283e-4,0.00111969741800718,7.737790287579372e-4,1.288322893312873e-4,1.525892559426565e-4,1.6850643326825357e-4,2.3167692741400513e-4,7.976064702456244e-5,2.1281333820347812e-4,9.11838569982162e-6,3.39728433862061e-5,2.3218014426984992e-6,8.536697994710356e-6,0.0054,29.98,19101.1653,FALSE,TRUE,TRUE,0.00111969741800718,7.737790287579372e-4,mid
Saint Vincent and the Grenadines,0.00554953297688632,0.00237737981049891,0.00239550429883554,0.0016933177850039,0.00135881342864878,0.0011914448062317,0.00112269507833562,8.629457431344077e-4,2.698759866790283e-4,3.29875229440508e-4,3.2553803354974745e-4,4.7384452886778e-4,6.56709645307178e-5,1.492383829780871e-4,1.986875458506243e-5,8.76644276755306e-5,5.355670689202728e-6,2.1915700863674808e-5,0.0026,23.29,16200.89946,FALSE,TRUE,TRUE,0.00112269507833562,8.629457431344077e-4,mid
Samoa,0.00650454252581868,0.00405201138257725,0.00295030577412544,0.00294822084220428,0.0017894452880081,0.00212716242919297,0.00124779106343104,0.00117755253999246,2.757363850139474e-4,5.029865055767573e-4,4.606701667012911e-4,7.802295699088882e-4,5.762744015392505e-5,1.962483923951059e-4,2.3107764280525268e-5,1.2390126707140334e-4,5.294879660567176e-6,3.126534049777299e-5,0.001,5.16,6214.016928,FALSE,FALSE,TRUE,5.762744015392505e-5,1.962483923951059e-4,low
San Marino,0.00308387163348193,8.583693737263166e-4,0.00112186901869196,4.346293887844256e-4,6.177313322919518e-4,4.008897018867037e-4,6.575654545185643e-4,3.9388265919017794e-4,1.2893566030906705e-4,1.2147212636245448e-4,1.4267928228330664e-4,1.5679807920835828e-4,4.1607535244895135e-5,7.984526956355046e-5,9.41866029485152e-6,3.095071699904231e-5,2.27139082655712e-6,7.509152479300764e-6,0.0075,222.24,64745.13168,TRUE,TRUE,TRUE,0.00308387163348193,8.583693737263166e-4,high
Sao Tome and Principe,0.00181199781550142,0.00157369850855569,3.496550164652071e-4,3.756629958192973e-4,2.1102849815794592e-4,2.4742905345130785e-4,5.162069716744378e-4,6.468223970827508e-4,3.283286776621053e-5,6.310624332450379e-5,5.055588498154841e-5,8.63145742906863e-5,3.263490234568538e-5,1.2999097777687015e-4,2.380559253358838e-6,1.226059648642732e-5,6.092747043650598e-7,3.758617949553256e-6,1e-4,0.61,5732.694561,FALSE,FALSE,TRUE,3.263490234568538e-5,1.2999097777687015e-4,low
Saudi Arabia,5.299327541439082,1.4978309514906265,2.2909698153942184,0.8499324673977393,1.2384236125955592,0.7772399946797596,1.0631088863124964,0.7011767726825672,0.26348468931595437,0.2337580040183496,0.3079435083862873,0.33994376880394434,0.05923216579173449,0.11550046858620144,0.01745360868804996,0.05293981893910478,0.00489742370109492,0.01844098860238525,1.2518,36.73,62690.49666,FALSE,FALSE,TRUE,0.05923216579173449,0.11550046858620144,low
Senegal,0.4595293690267679,0.32927775221422406,0.2092681692184713,0.2441581773649446,0.14482719245305398,0.1821441850708591,0.08230173899803207,0.09255928215053172,0.02122385581118002,0.04054414131410049,0.03124018978239676,0.05840487900375048,0.00514769954489748,0.01836227392471789,0.00192950120575355,0.0083729392957754,6.45592074975134e-4,0.00510225880566796,0.0044,0.27,4173.677414,FALSE,FALSE,FALSE,0.00514769954489748,0.01836227392471789,low
Serbia,0.27357944518770244,0.0976117011127396,0.07517614005788723,0.04664778091129597,0.04189421394203167,0.03509529113312151,0.06335290533143201,0.04244312608714381,0.00805048681211154,0.00890774557963021,0.01016118601911286,0.01385505072089967,0.00439553215259368,0.01017894072801457,5.776006348822082e-4,0.002058988433494,1.7913869720067446e-4,7.859068417808649e-4,0.11,15.79,23404.99711,FALSE,TRUE,TRUE,0.06335290533143201,0.04244312608714381,mid
Seychelles,0.00799804314504963,0.00268997547529905,0.00335756656323233,0.00168935998836267,0.00185086067267539,0.00137569093575338,0.00158376346424269,0.00106973420256457,3.67094288062107e-4,3.646310966544109e-4,4.606500818010597e-4,5.694792311925559e-4,9.0751079503927e-5,1.6060262620979206e-4,2.3217551096251436e-5,7.128694729170727e-5,8.439171223291455e-6,3.433244496901999e-5,0.0013,13.61,29979.82727,FALSE,FALSE,TRUE,9.0751079503927e-5,1.6060262620979206e-4,low
Sierra Leone,0.10118576055505848,0.0920473332099802,0.04042475993463418,0.05447583811511374,0.02753275173045713,0.03781854254541766,0.02137537774623159,0.02884606261904524,0.00395920672901021,0.00887436662607721,0.00663747046285811,0.01350454825221788,7.834098970926553e-4,0.00497166470187696,3.0714884845750546e-4,0.00181124504905751,9.919913636422664e-5,5.366075373673878e-4,0.0014,0.18,2851.952081,FALSE,FALSE,TRUE,7.834098970926553e-4,0.00497166470187696,low
Singapore,0.7092580700212128,0.19569451729806825,0.18872917561903887,0.06687132778853742,0.10111009377445151,0.06244514189197708,0.16645597691760222,0.0988468095088424,0.02344110586964749,0.02138826988473058,0.02489476771487682,0.02750389836311641,0.01119088902116585,0.01971004263735981,0.00147937822538512,0.00421779402392236,4.944675981499444e-4,0.0018163122459461,1.1604,204.66,132617.354,FALSE,TRUE,TRUE,0.16645597691760222,0.0988468095088424,mid
Slovakia,0.395323725932753,0.12274213402987616,0.1542292036175188,0.07057758407293974,0.08632883828491802,0.05886377640463899,0.08172657273854526,0.05143395195793823,0.01759385562299518,0.01665501856892604,0.02135405553674553,0.02439704613392921,0.00495530956760439,0.0087314751425982,0.00107786324499193,0.00323048286645455,4.0255377290635095e-4,0.00174794539601335,0.3082,56.55,38346.09358,FALSE,TRUE,TRUE,0.08172657273854526,0.05143395195793823,mid
Slovenia,0.10322875582696454,0.0312676570295415,0.02779203027903019,0.01268950444645563,0.01504870483236337,0.01054880847102132,0.02392970344670416,0.01416141732251377,0.00311580919775138,0.00303757516147541,0.00384849104452374,0.00446521352742154,0.00162809186091779,0.00321092652876363,1.9458335746540563e-4,5.35287958743476e-4,7.334385112893166e-5,2.6622066015966343e-4,0.1215,58.73,45914.05724,FALSE,TRUE,TRUE,0.02392970344670416,0.01416141732251377,mid
Solomon Islands,0.02036283442654055,0.01738591290300588,0.01041793028938343,0.01353195221324755,0.00659768551093885,0.00875743845375114,0.00350704407923587,0.00477704599447517,9.876146084395103e-4,0.00217742367686513,0.00159959985925294,0.00311424354339647,1.4279119359184798e-4,7.241691537495564e-4,7.272693527910901e-5,4.478127307125312e-4,2.2636748312832677e-5,1.6481115286127068e-4,0.0021,3.26,2518.421624,FALSE,FALSE,TRUE,1.4279119359184798e-4,7.241691537495564e-4,low
Somalia,0.18400369516573845,0.20704296328392308,0.08656386547720277,0.12339955346490653,0.05771160474362959,0.0804682782998182,0.036689729867153,0.06409827810253094,0.00707446603248394,0.01839686688604707,0.01404236960079819,0.03120726453555361,0.00168854585218227,0.01332039661730309,6.118882406490858e-4,0.00382796580869032,2.683564090612711e-4,0.00198587151268654,0.0026,0.17,1392.46426,FALSE,FALSE,FALSE,0.00168854585218227,0.01332039661730309,low
South Africa,1.937905991596572,0.8403649685095632,0.751792449012341,0.5359083086535038,0.4294009347279031,0.403283201717114,0.3949307575577219,0.2896373114733022,0.07677228944497541,0.1033524359215712,0.10515931831200606,0.1589225273972336,0.02285845589512309,0.05354089057826091,0.00471065814723552,0.0198166835491355,0.00204269455193286,0.00961728156345814,2.2861,38.86,13711.29357,FALSE,TRUE,TRUE,0.3949307575577219,0.2896373114733022,mid
South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.09,NA,TRUE,TRUE,TRUE,0,0,high
Spain,1.3500713726449944,0.36535958683118575,0.2908256630682677,0.08220079368586135,0.19491165367144067,0.10801697162064317,0.2943094196604126,0.1715360382974006,0.03318710277321792,0.02624178824696814,0.04890589925046863,0.05031877400721434,0.01974457140863496,0.03551316034335101,0.00228546682808355,0.00581123152449514,9.91207556229341e-4,0.00346955744370578,8.3063,178.03,44251.66582,TRUE,TRUE,TRUE,1.3500713726449944,0.36535958683118575,high
Sri Lanka,0.9132547462651848,0.39953659240208544,0.3730448824046739,0.2710558924534113,0.21700702836312383,0.20776947841761056,0.18487929919109392,0.13828916596984558,0.03947809389151327,0.05019482449393069,0.05466638263669202,0.07832234695526093,0.01008421356223224,0.02113818861331707,0.0025849250115371,0.01041220280190157,7.970508127890122e-4,0.00314091026337932,0.04,1.82,14316.13522,FALSE,FALSE,TRUE,0.01008421356223224,0.02113818861331707,low
Sudan,0.4857052927154385,0.42027316822864175,0.176809123073458,0.22489154268255088,0.11452109236701584,0.15805691490157495,0.10311389959333855,0.13619479062122627,0.01614618636036987,0.03387370933412305,0.03083201264913581,0.05717669424963853,0.00551969389368933,0.02667783724267109,0.00144514640991495,0.00778434153851858,4.113957847874685e-4,0.00230676741164241,0.0463,1.07,3248.975586,FALSE,FALSE,TRUE,0.00551969389368933,0.02667783724267109,low
Suriname,0.0119700642562748,0.00522774588376867,0.00212779528345156,0.00141902750266469,0.00121110127682245,0.0010574562322749,0.00303714168714246,0.00226396398264477,2.2627631831357008e-4,2.6155558459598524e-4,2.9840151769016125e-4,3.989817639388858e-4,2.2897059548084795e-4,5.882411785222505e-4,1.5337904625117026e-5,5.539103136508782e-5,4.6539028783605185e-6,2.373166382266201e-5,0.0095,15.9,18458.235,FALSE,TRUE,TRUE,0.00303714168714246,0.00226396398264477,mid
Sweden,1.887031598712904,0.4610932578223889,0.6287881841500528,0.1452464582049607,0.3643080796661355,0.1900519955664746,0.407738439997526,0.23707239945373476,0.07633615329838105,0.06182902271202355,0.09020429337873424,0.08914127950201083,0.0275829953420402,0.04733342054681745,0.0048590039779824,0.01174442350238644,0.00197152926320086,0.00728865092158631,3.3758,327.04,62731.70062,TRUE,TRUE,TRUE,1.887031598712904,0.4610932578223889,high
Switzerland,1.3808973789649437,0.32201550414878044,0.5923139610490943,0.13985382087131945,0.21795949326224587,0.11224995992621915,0.29278947302701885,0.1812042225371116,0.0796727869896249,0.06608254212000385,0.05520857052880653,0.05596534770353646,0.01619846666612906,0.02859105858619565,0.00487486471596329,0.01200460350607748,0.00102597346995472,0.00386820661379956,4.2189,493.73,81001.41112,TRUE,TRUE,TRUE,1.3808973789649437,0.32201550414878044,high
Syrian Arab Republic,0.13465872369431764,0.1116768359229483,0.04001370933214657,0.04553977423352132,0.02437096813891481,0.03090431436343533,0.03235182379139845,0.03761445636866529,0.00384329529368541,0.00691520489410373,0.00617471128818924,0.0122164813328772,0.00167941770183602,0.00720819279006679,3.0092391117684755e-4,0.00163336766795706,7.104356152073126e-5,4.458852663495872e-4,0.028,1.66,4592.838601,FALSE,FALSE,TRUE,0.00167941770183602,0.00720819279006679,low
Taiwan,2.7011406410318837,0.6911506523372315,1.6501829802443362,0.49223344963930454,0.6240913164410729,0.4350516502878823,0.4249179021773002,0.284035863319372,0.1461723480283127,0.12643979447708678,0.16143588179100823,0.19499449520554615,0.02292777287924721,0.04342200827005841,0.01157816103490306,0.03519142720943914,0.00267800964777576,0.01174929311731705,6.3776,269.82,64700,TRUE,TRUE,TRUE,2.7011406410318837,0.6911506523372315,high
Tajikistan,0.142298308581237,0.11000255710912968,0.05505263452227801,0.07102440074484054,0.03490782153142696,0.04454908683886174,0.03003605428740429,0.03499732759094211,0.00529482884722867,0.01118755196808806,0.00896955152127606,0.01799448234508706,0.00151245776079846,0.00549068217382693,3.8826741833666975e-4,0.00251125879423305,8.757223795851813e-5,6.414178905443205e-4,0.0306,3.29,3985.912476,FALSE,FALSE,TRUE,0.00151245776079846,0.00549068217382693,low
Thailand,3.1845798640404746,1.2488327042826082,1.2537279862057804,0.7991850997139285,0.7080884772165436,0.5966296318232356,0.6600750111701018,0.4511829329278516,0.13742138865943784,0.15652551361220293,0.1789336528993633,0.2460869312929168,0.03831411852688058,0.08254014722318209,0.00938729080644744,0.02944692836556881,0.00331431120935798,0.01415357039087908,0.1917,2.82,20242.77,FALSE,FALSE,TRUE,0.03831411852688058,0.08254014722318209,low
Timor-Leste,0.01987451905036449,0.01257403467185193,0.00578776953765448,0.00577642360064701,0.00378155130234146,0.00415635657092743,0.00451141226137239,0.00432605776752163,6.002607689057299e-4,9.884361833693593e-4,8.794476909748262e-4,0.00159193167726418,3.20870658417441e-4,9.408397612838444e-4,4.375387335392913e-5,1.9607763946786477e-4,7.421319279754042e-6,7.256860109254689e-5,7e-4,0.55,6824.792339,FALSE,FALSE,TRUE,3.20870658417441e-4,9.408397612838444e-4,low
Togo,0.1598343316111837,0.1339967846310176,0.07424775522177969,0.10187162543886066,0.0513297554597216,0.06493560132950263,0.02854646168567811,0.03872116924248006,0.00668741709261179,0.01561979574946304,0.01250830332171466,0.02435831210385579,0.00146529676915061,0.00645597262649891,6.279809954279201e-4,0.00370060368895919,1.7654254081825844e-4,0.00125824116544252,0.0017,0.2,2577.201963,FALSE,FALSE,FALSE,0.00146529676915061,0.00645597262649891,low
Tonga,0.00329007402093224,0.00194099304175042,0.00144366983069347,0.001338791510374,8.893938551093379e-4,9.743122665624148e-4,6.311804135604532e-4,5.673548956232491e-4,1.4286865226850374e-4,2.2278673510836748e-4,2.1786028291084645e-4,3.586470959194158e-4,2.940716327269003e-5,8.840946580649278e-5,1.0005753197465896e-5,4.150271075462602e-5,3.333387406257283e-6,1.5205628629047564e-5,0.0017,16.62,7034.92497,FALSE,TRUE,TRUE,6.311804135604532e-4,5.673548956232491e-4,mid
Trinidad and Tobago,0.07934768707333859,0.02622145950162644,0.0291306470261123,0.01513517488815192,0.0162822797984292,0.01176330179048717,0.01684383482478149,0.01077597862212142,0.00336421140047331,0.00338679634836762,0.00406347723308213,0.00503088527904934,0.00105647153221956,0.00188678062186148,2.162823659511014e-4,6.635679880901022e-4,7.622841938471797e-5,2.913010605072191e-4,0.0737,53.4,30424.66489,FALSE,TRUE,TRUE,0.01684383482478149,0.01077597862212142,mid
Tunisia,0.4971343077783879,0.2344462181833633,0.21888157779048176,0.1698591049638726,0.1261695420353855,0.11743846149089145,0.0973055460308003,0.07864319159178368,0.0225517635128393,0.03044260487507393,0.03140450606818087,0.04705737605378108,0.00521811509043145,0.01270982307514759,0.00132017604560441,0.00575740319667679,5.134485258179424e-4,0.00273613245116035,0.0609,5.17,12444.3264,FALSE,FALSE,TRUE,0.00521811509043145,0.01270982307514759,low
Turkey,4.906201756946492,1.5939440480827023,1.8513144172822624,0.9362923286643868,1.0384919972781956,0.7559643180439538,1.0276843053804576,0.6420597619355894,0.2099004202281533,0.20035243763105215,0.25211887932532495,0.3093280010646186,0.0642779002964002,0.11899491772060904,0.01387643988693744,0.04357980978912996,0.00458994436674679,0.01752148181694908,0.8299,10,31338.26652,FALSE,FALSE,TRUE,0.0642779002964002,0.11899491772060904,low
