LocationHeader,Region,Superregion,iso3c,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,Country,Level
    Italy,Western Europe,High-income,ITA,high,4.093871245456009,1.4752196115811829,0.5103728269474976,0.26854729833646157,0.945593156096531,0.6725703064729227,4.093871245456009,1.4752196115811829,0.5103728269474976,0.26854729833646157,0.945593156096531,0.6725703064729227,4.093871245456009,1.4752196115811829,0.5103728269474976,0.26854729833646157,0.945593156096531,0.6725703064729227,1.1209321295750874,0.7692077071145801,0.12664064500198677,0.1155664699427107,0.472425121994621,0.4640342371454803,0.05621436963919904,0.1026306580244578,0.00863888547875106,0.02828341642629994,0.00718656227247076,0.02176329085176984,4.435212505111341,1.4494974511187937,1.0300908661815271,0.4659453280669758,0.9398780180549404,0.6643452403677286,19.123,316.82,59811452.40598395,2646731.8396699876,0.0950326565786843,0.0117157677837718,0.1580216733416142,0.01992088058085514,36349.4658107568,41812.9080105624,32841.6544434303,Italy,3
    Luxembourg,Western Europe,High-income,LUX,high,0.13870490047445116,0.03334196269452225,0.0240104863644462,0.01090180647865697,0.0139823604766495,0.0106783804823342,0.13870490047445116,0.03334196269452225,0.0240104863644462,0.01090180647865697,0.0139823604766495,0.0106783804823342,0.13870490047445116,0.03334196269452225,0.0240104863644462,0.01090180647865697,0.0139823604766495,0.0106783804823342,0.03012460163656803,0.01787827392558051,0.00639387690716746,0.00542693297493519,0.00708839298171619,0.00738613271456361,0.00178618285258046,0.0031067927880006,4.1683049560490096e-4,0.00128562440444938,1.2438193721227446e-4,3.952827113986349e-4,0.15304037968281184,0.03414816940484676,0.04632593986974337,0.01648231952886598,0.01423970442524138,0.01101772631032551,0.212,345.35,644266.3476050614,29269.74685744324,0.0703110177919377,0.00840931974368439,0.1478120943858599,0.01979275241118874,92246.8120121366,127871.101049954,52202.9941076779,Luxembourg,3
    Malta,Western Europe,High-income,MLT,mid,0.01001280798148654,0.00629489460392162,0.00213289681629603,0.00192846506007918,0.00252127206647673,0.00289329286721129,0.05074563634286552,0.01283598513025166,0.01617546268172348,0.00744025107205098,0.00496543823514726,0.00428222625338219,0.0454179885758171,0.0118944285449595,0.00817559416421833,0.00428369931683409,0.00497521380308957,0.00423607402526356,0.01001280798148654,0.00629489460392162,0.00213289681629603,0.00192846506007918,0.00252127206647673,0.00289329286721129,5.833009006464335e-4,0.00107529378675806,1.457575842081185e-4,4.991441359629387e-4,4.267683680942737e-5,1.5004190152651797e-4,0.05074563634286552,0.01283598513025166,0.01617546268172348,0.00744025107205098,0.00496543823514726,0.00428222625338219,0.0444,91.64,442219.10948240495,28952.025672187912,0.0747539578887992,0.00911712729939575,0.1446042996434758,0.01946483996220906,40501.647994148,52401.3428582321,29756.8841410395,Malta,3
    Netherlands,Western Europe,High-income,NLD,high,1.9996387723046083,0.506373111897947,0.34957164308781563,0.1753615009649194,0.20857706333220496,0.16981567626415944,1.9996387723046083,0.506373111897947,0.34957164308781563,0.1753615009649194,0.20857706333220496,0.16981567626415944,1.9996387723046083,0.506373111897947,0.34957164308781563,0.1753615009649194,0.20857706333220496,0.16981567626415944,0.43276193833104143,0.26510321241548934,0.09041584325518216,0.08045773394840018,0.10395968688475132,0.1145640488651748,0.02566091584675495,0.04624638427772993,0.00595994174072211,0.01842150236065837,0.0018306318582591,0.00583906475130566,2.206523014673736,0.5260925998979918,0.6744559018154425,0.2847316985005275,0.20847044331135092,0.16725899866150895,3.6785,213.48,17210661.798023704,841215.6196910329,0.1235982362189929,0.01378947714196215,0.133248525620886,0.01950021904505265,50854.5558228663,57134.8954317383,46558.0603758302,Netherlands,3
    Norway,Western Europe,High-income,NOR,high,1.0821770479195776,0.28621703094008855,0.26127528791755067,0.1172649354967818,0.15574515120133828,0.11872160813636629,1.0821770479195776,0.28621703094008855,0.26127528791755067,0.1172649354967818,0.15574515120133828,0.11872160813636629,1.0821770479195776,0.28621703094008855,0.26127528791755067,0.1172649354967818,0.15574515120133828,0.11872160813636629,0.26785808926647653,0.17398665905580038,0.06813203508227228,0.05851437894728936,0.07736836306952265,0.08134750628096367,0.0151287715108804,0.02671164877654239,0.00451773340060366,0.01302455824933049,0.00139426543479807,0.00474951682638148,1.2819205057540972,0.3094327981336867,0.5106017778194425,0.18688017195910073,0.1576748096207032,0.12175814896152132,2.1691,404.99,5418070.186696545,272363.8091546367,0.088904292651955,0.00818235211417075,0.2173441536047683,0.01901584639279209,69674.1236274809,89573.0974693992,59590.2983945389,Norway,3
    Portugal,Western Europe,High-income,PRT,mid,0.1713358630550647,0.11276190793838713,0.03695871750533446,0.03655677234876282,0.04565500772342671,0.05512424717066463,0.8634724567084823,0.24259380358415583,0.288834063957728,0.15269905536756487,0.0909817846075282,0.08052058357374887,0.7662580058346389,0.22170094685177735,0.14562471091093146,0.08509990384311922,0.09109951044752242,0.0841232527884266,0.1713358630550647,0.11276190793838713,0.03695871750533446,0.03655677234876282,0.04565500772342671,0.05512424717066463,0.00986686623604524,0.01808793055284562,0.00253470217251277,0.00788833971584519,7.989481196714214e-4,0.00315608143169738,0.8634724567084823,0.24259380358415583,0.288834063957728,0.15269905536756487,0.0909817846075282,0.08052058357374887,0.8695,84.7,10607848.701904863,720607.4248165805,0.099136271492536,0.01169123581109225,0.13848496670898,0.02032483534154974,28882.0408311547,33665.4363323336,25454.9178853907,Portugal,3
    Spain,Western Europe,High-income,ESP,high,2.3624925606173046,0.5306152281358105,0.1531596148710175,0.06259990202819045,0.11404640984574424,0.08206366788460139,2.3624925606173046,0.5306152281358105,0.1531596148710175,0.06259990202819045,0.11404640984574424,0.08206366788460139,2.3624925606173046,0.5306152281358105,0.1531596148710175,0.06259990202819045,0.11404640984574424,0.08206366788460139,0.3513296113922725,0.20517541826745797,0.03927402803828098,0.03174276552910107,0.05746149360745063,0.05717901072455407,0.0235014016852049,0.04852413699350862,0.00268473712700572,0.00780610595342654,0.00105639240095189,0.00346480891877773,2.292431750998453,0.5021989382532908,0.30645803208896927,0.08859475409201939,0.1156587270055133,0.08479095153461007,8.3063,178.03,45549328.184396826,2181919.980888251,0.0760930755449854,0.0092640925527318,0.0388302957668494,0.0074066271669799,33185.2850643774,40136.4157791198,28212.6437361959,Spain,3
    Sweden,Western Europe,High-income,SWE,high,2.6888657655581247,0.567225068899515,0.44513742319911664,0.16455611577841842,0.2879703341611308,0.20298278291753952,2.6888657655581247,0.567225068899515,0.44513742319911664,0.16455611577841842,0.2879703341611308,0.20298278291753952,2.6888657655581247,0.567225068899515,0.44513742319911664,0.16455611577841842,0.2879703341611308,0.20298278291753952,0.6042853267848769,0.3573214821283636,0.12101204225624858,0.09843733274549071,0.14240082586374067,0.1358504740815638,0.03781237941661578,0.06697271825933455,0.00761236897403962,0.02100217282722516,0.00277618414005403,0.00913667285150459,2.937986498097028,0.556111030938563,0.8547619159013705,0.18732066828413188,0.28810500355896546,0.2017888747674419,3.3758,327.04,10373513.223420853,511833.20005653147,0.0813174579574529,0.01291767907483165,0.1571243988956068,0.01636603526622869,49711.8789477866,58061.2638373285,44808.3535951236,Sweden,3
    Switzerland,Western Europe,High-income,CHE,high,1.6622128716930595,0.3639934569224539,0.3595109867633974,0.1402130187809954,0.14563853589252812,0.10284056678803569,1.6622128716930595,0.3639934569224539,0.3595109867633974,0.1402130187809954,0.14563853589252812,0.10284056678803569,1.6622128716930595,0.3639934569224539,0.3595109867633974,0.1402130187809954,0.14563853589252812,0.10284056678803569,0.393960571476234,0.24103115171914824,0.10798100146180482,0.09055820753167752,0.07452815888170682,0.07272337976774117,0.02135255444367658,0.03696129061487604,0.00653337495093716,0.01688812690446795,0.00123314862559453,0.00398122552414226,1.873952938294139,0.3647725605159264,0.6589271032459117,0.16086531280907249,0.14689000717637712,0.10329862246752795,4.2189,493.73,8922811.60766904,470227.6655009044,0.0763150251885009,0.00859429681001419,0.1533840582275044,0.01992626108151771,64198.136982046,75391.4685464906,58208.6145152868,Switzerland,3
    United Kingdom,Western Europe,High-income,GBR,high,4.385142904157788,1.5539873311395158,0.5852467528295983,0.2845762422474719,1.0742640220829884,0.7502219085085096,4.385142904157788,1.5539873311395158,0.5852467528295983,0.2845762422474719,1.0742640220829884,0.7502219085085096,4.385142904157788,1.5539873311395158,0.5852467528295983,0.2845762422474719,1.0742640220829884,0.7502219085085096,0.9104615521943532,0.6476343655828204,0.14105655489309132,0.11532028735816656,0.5374845315138592,0.5181459465453975,0.03742932570588236,0.10179343810006444,0.00784135386901165,0.02754320014312157,0.00653175329841517,0.02073617567036832,4.60804350706395,1.444755298412735,1.172378851245249,0.4976547925247883,1.0856417002060912,0.769502529704422,9.5769,143.22,67848390.10066181,1879922.463496536,0.0858218838922702,0.00824510068430969,0.0844999903515326,0.01107407492606724,39692.1038980695,45461.4758054784,35038.568224158,United Kingdom,3
    Bolivia (Plurinational State of),Andean Latin America,Latin America and Caribbean,BOL,low,0.0060951559366499,0.01911941139146919,0.00182949433484532,0.01069799140061331,5.113113222708998e-4,0.00267986606333879,0.5907363839148256,0.3175836142494121,0.22900153329439016,0.21526647132712728,0.07577540111109791,0.09325970570865806,0.4931902185191864,0.2767328452164152,0.11048497379490917,0.1138736130176984,0.07759809621433723,0.0994270706507358,0.11804023415155572,0.10489110373840918,0.02510403163639819,0.03687642522684926,0.03840448476782754,0.06252155978394683,0.0060951559366499,0.01911941139146919,0.00182949433484532,0.01069799140061331,5.113113222708998e-4,0.00267986606333879,0.5907363839148256,0.3175836142494121,0.22900153329439016,0.21526647132712728,0.07577540111109791,0.09325970570865806,0.0482,4.17,11797128.171828238,750450.0826896299,0.0870890544272624,0.00768992544906189,0.1064538248203961,0.01627415585428489,6773.37648761019,8390.43968182311,5888.12329527051,Bolivia (Plurinational State of),3
    Ecuador,Andean Latin America,Latin America and Caribbean,ECU,low,0.0100735639049375,0.0226070242903701,0.00286208198407308,0.01195949739689274,8.931464881738534e-4,0.00443647101233167,0.9766040255963806,0.4518387855745687,0.381053561548179,0.316133206148254,0.12592736319843292,0.15683304805365517,0.8187660827113534,0.38670925150717,0.18888207435206064,0.16845105863557988,0.1245430600453344,0.14826259842966974,0.1981030016889776,0.16989390432788898,0.044783819286784,0.06002571275010696,0.06457721024481655,0.11031349274468812,0.0100735639049375,0.0226070242903701,0.00286208198407308,0.01195949739689274,8.931464881738534e-4,0.00443647101233167,0.9766040255963806,0.4518387855745687,0.381053561548179,0.316133206148254,0.12592736319843292,0.15683304805365517,0.1257,7.28,18065389.118202902,1217388.705565976,0.0784584116764858,0.00796610031056069,0.1221008051811181,0.0156105394950046,9742.56301219152,10710.1820857572,9145.43532633537,Ecuador,3
    Peru,Andean Latin America,Latin America and Caribbean,PER,low,0.02558509844336275,0.05622234912915419,0.00750634589443976,0.03149597160624405,0.00211967063457406,0.00903785918131087,2.3122245800361028,0.9546075587111458,0.8836813468211921,0.6705854304760275,0.2829111365458269,0.30420983139082264,1.9705997089099043,0.8256207636779462,0.4377352983126053,0.3560288835703041,0.28718058922927836,0.31499119813020576,0.461598778100813,0.3486749862526889,0.10442639099763928,0.13075066636942273,0.14089175624885686,0.18994217470794048,0.02558509844336275,0.05622234912915419,0.00750634589443976,0.03149597160624405,0.00211967063457406,0.00903785918131087,2.3122245800361028,0.9546075587111458,0.8836813468211921,0.6705854304760275,0.2829111365458269,0.30420983139082264,0.2678,8.24,36270781.47590941,1713178.698927682,0.0952330987266137,0.00876391595553804,0.1212938889324021,0.01688010876830054,12062.1153230386,12275.1549305594,11854.3521388778,Peru,3
    Antigua and Barbuda,Caribbean,Latin America and Caribbean,ATG,mid,0.00185576030117653,0.00141405714984929,4.713986733803674e-4,4.899074985646955e-4,6.130481737414751e-4,8.205854770775543e-4,0.00873498975831909,0.0030277075949601,0.00378750246121402,0.00228484896625431,0.00119390483619528,0.00113911303006881,0.00715160561394462,0.00245962840709199,0.00188806975102567,0.00123193828631231,0.00120462444916461,0.00113867182426503,0.00185576030117653,0.00141405714984929,4.713986733803674e-4,4.899074985646955e-4,6.130481737414751e-4,8.205854770775543e-4,9.40881414635178e-5,1.8177244582977316e-4,3.054900699910333e-5,1.048358817043499e-4,9.770364132797689e-6,3.822484789467726e-5,0.00873498975831909,0.0030277075949601,0.00378750246121402,0.00228484896625431,0.00119390483619528,0.00113911303006881,0.0048,51.88,89395.66628916307,5489.9227951053035,0.0567329638816098,0.00699948003670999,0.1936032354609317,0.01885800440213275,20689.6143727908,24247.1973993372,16579.9849617887,Antigua and Barbuda,3
    Bahamas,Caribbean,Latin America and Caribbean,BHS,mid,0.00998030103311272,0.00704792785410384,0.00251236137469261,0.0024128813709226,0.0031573803123518,0.00373818686569402,0.04736729635553288,0.0146118948676748,0.01976626153260722,0.01028148169991793,0.00622700650428428,0.00565786628741495,0.03927321490359758,0.0121329813373489,0.00995216141630579,0.0056994181068376,0.00619524302031548,0.00549594176627172,0.00998030103311272,0.00704792785410384,0.00251236137469261,0.0024128813709226,0.0031573803123518,0.00373818686569402,5.433061681081394e-4,0.0010558319222231,1.6577885153100638e-4,5.325296642937901e-4,5.298998367645979e-5,1.8885997519197295e-4,0.04736729635553288,0.0146118948676748,0.01976626153260722,0.01028148169991793,0.00622700650428428,0.00565786628741495,0.0329,75.3,387965.7168254832,27904.051158737915,0.0487259521060088,0.00598056278534045,0.1864530323196796,0.01960897665521134,28557.3055534091,34382.8290932221,24686.7465616672,Bahamas,3
    Barbados,Caribbean,Latin America and Caribbean,BRB,mid,0.00434167091628933,0.00346807039720685,0.00113749322024313,0.00136218364813798,0.00152254305264263,0.00213719671622621,0.02050449615946416,0.00860588123183578,0.00934701218901213,0.00676559164802778,0.00305491284301643,0.00322305998325718,0.01651393059057569,0.00687162615877247,0.00469467135713263,0.00365773371266161,0.00303882990411408,0.00326048212555423,0.00434167091628933,0.00346807039720685,0.00113749322024313,0.00136218364813798,0.00152254305264263,0.00213719671622621,2.2286817033347693e-4,5.241924834556674e-4,7.69412053367906e-5,3.0319908543354667e-4,2.4112394586086304e-5,9.83953199614844e-5,0.02050449615946416,0.00860588123183578,0.00934701218901213,0.00676559164802778,0.00305491284301643,0.00322305998325718,0.0152,52.8,299024.7964714803,21644.704150214675,0.0849187395341054,0.01031689369293914,0.2015399332670672,0.01882145670124334,13220.5464372559,15550.9245795284,9463.97093024592,Barbados,3
    Belize,Caribbean,Latin America and Caribbean,BLZ,mid,0.00501664505481238,0.00414382604727693,0.00114784586890916,0.00161661971757269,0.0016806055675518,0.00251667573598004,0.02511645933518826,0.01270767840866084,0.01031007998392633,0.0093015373956645,0.0034167154571956,0.00414772356966771,0.02059537280600441,0.01013458726466975,0.00499250164491071,0.00454420788542063,0.00339085451075418,0.00422849981065252,0.00501664505481238,0.00414382604727693,0.00114784586890916,0.00161661971757269,0.0016806055675518,0.00251667573598004,2.7264779576093804e-4,7.468222970212864e-4,8.298040698398698e-5,3.961239602374664e-4,2.4585244178356143e-5,1.1828082054175592e-4,0.02511645933518826,0.01270767840866084,0.01031007998392633,0.0093015373956645,0.0034167154571956,0.00414772356966771,0.0057,14.08,429074.7047737778,29937.17608377154,0.03653710394867,0.0041134273294413,0.1282651973214638,0.01672565972034954,8307.65960232389,9903.99734193359,6203.91698040609,Belize,3
    Bermuda,Caribbean,Latin America and Caribbean,BMU,low,1.690145336915458e-4,3.2004025219775487e-4,5.733443246858022e-5,1.702956888109242e-4,1.737220833124293e-5,5.9032460027449226e-5,0.01400661654157901,0.00361749418600296,0.00637139349787527,0.00231877245066601,0.00196432150040855,0.00154783826482285,0.01136443525428399,0.0033066303707376,0.00325282248579378,0.00148285629959293,0.00195486134211065,0.00151495340431669,0.00306701286162643,0.00213910800652124,8.651191074767446e-4,7.496076739863291e-4,9.764328401332256e-4,0.00104229592432236,1.690145336915458e-4,3.2004025219775487e-4,5.733443246858022e-5,1.702956888109242e-4,1.737220833124293e-5,5.9032460027449226e-5,0.01400661654157901,0.00361749418600296,0.00637139349787527,0.00231877245066601,0.00196432150040855,0.00154783826482285,NA,NA,63540.84783301026,3184.3069550244218,0.0910660835349618,0.01078746459168775,0.2714295052089344,0.02065415948121166,69930.6572599263,83599.5009827399,57325.3595215396,Bermuda,3
    Cuba,Caribbean,Latin America and Caribbean,CUB,mid,0.10820652912161234,0.1022660356840351,0.02792898396088521,0.04215559490886619,0.04061891941887101,0.06599805108961573,0.5149330319654509,0.27790779806920674,0.24790048251340333,0.22534732842053645,0.08153165262540256,0.10059223075531672,0.4022307032268546,0.21058024207425485,0.11791981084706486,0.11236018449455014,0.08204843503702054,0.09968180352611626,0.10820652912161234,0.1022660356840351,0.02792898396088521,0.04215559490886619,0.04061891941887101,0.06599805108961573,0.00557250058041344,0.01612651337467322,0.00203381376067506,0.00903252120374177,5.92109452806653e-4,0.00270873864721638,0.5149330319654509,0.27790779806920674,0.24790048251340333,0.22534732842053645,0.08153165262540256,0.10059223075531672,0.3044,26.85,11269529.250682566,709292.1772265639,0.0931076806961559,0.0113131390708011,0.1949444329798111,0.0216438480287162,7748.41473285261,8084.54112328566,7343.21381811171,Cuba,3
    Dominica,Caribbean,Latin America and Caribbean,DMA,mid,7.884258834384014e-4,6.930740017867618e-4,2.0101510841643265e-4,2.879641353641953e-4,2.8169154507182593e-4,4.378347751246924e-4,0.00382759626488604,0.00192389746189205,0.00174614557699016,0.00149729947037155,5.843531092715232e-4,6.993647167680254e-4,0.00305301970815882,0.00148692994481609,8.601446402032568e-4,7.842040745116409e-4,5.808845245610626e-4,6.696482195951472e-4,7.884258834384014e-4,6.930740017867618e-4,2.0101510841643265e-4,2.879641353641953e-4,2.8169154507182593e-4,4.378347751246924e-4,3.926215428370032e-5,1.0371521253683169e-4,1.364392241473638e-5,6.113348708333254e-5,3.841159372417347e-6,1.9457667696407804e-5,0.00382759626488604,0.00192389746189205,0.00174614557699016,0.00149729947037155,5.843531092715232e-4,6.993647167680254e-4,0.0019,26.92,67076.84914972594,4576.30111486496,0.063429864906616,0.0072841533722392,0.1713691141620464,0.01940859756787295,9048.47649516372,10427.6103283829,7724.64145651541,Dominica,3
    Dominican Republic,Caribbean,Latin America and Caribbean,DOM,low,0.00984025545208838,0.02011439564589918,0.00285784642404313,0.01028977063527317,8.836764412704634e-4,0.00323645592238201,0.8787566901394018,0.31528512719507285,0.34079725999856697,0.22146291086894151,0.1114998716274307,0.11220580236421782,0.7471234466204072,0.26767939836174365,0.1736344618409344,0.12184604238497028,0.1111218927568796,0.1145614964444214,0.17958246981919918,0.1297378097772604,0.0419385279733567,0.04475135144923546,0.0553685403008998,0.07399062569068082,0.00984025545208838,0.02011439564589918,0.00285784642404313,0.01028977063527317,8.836764412704634e-4,0.00323645592238201,0.8787566901394018,0.31528512719507285,0.34079725999856697,0.22146291086894151,0.1114998716274307,0.11220580236421782,0.0823,7.94,11012899.56730995,780116.108133154,0.0507069418933325,0.0057563201498205,0.1497224110596061,0.01689050618157045,17228.2085612079,18442.0704863195,16297.9905330152,Dominican Republic,3
    Grenada,Caribbean,Latin America and Caribbean,GRD,mid,0.0015032408759748,0.00117997113276302,3.7299559840818015e-4,4.39193549687452e-4,5.15021166956629e-4,7.333780603864963e-4,0.00721127531718568,0.00303288780554374,0.0031417217445912,0.00230753389981534,0.00100571426537181,0.00108669451405763,0.00593754946484969,0.00252302968813289,0.00155100134323453,0.0012193274456955,0.00104025191066611,0.00117529879944708,0.0015032408759748,0.00117997113276302,3.7299559840818015e-4,4.39193549687452e-4,5.15021166956629e-4,7.333780603864963e-4,8.018125991661317e-5,1.785905905251474e-4,2.5942951562061443e-5,1.0049309738481304e-4,7.678904550643872e-6,3.0512130129458125e-5,0.00721127531718568,0.00303288780554374,0.0031417217445912,0.00230753389981534,0.00100571426537181,0.00108669451405763,0.0035,32.04,102626.50301757905,6509.30294172596,0.0547001305654838,0.0067404145186931,0.1711726559448809,0.01921101029471304,12492.4774932864,14948.1259920439,10616.153634659,Grenada,3
    Guyana,Caribbean,Latin America and Caribbean,GUY,low,7.425922187125168e-4,0.00145618055906195,2.041454109143035e-4,7.223562811791006e-4,6.130453011792614e-5,2.1775204466838744e-4,0.0666283556602184,0.02143863157138861,0.02491353615454971,0.01471909471461655,0.00786751326473338,0.00753613559894595,0.05700808635229157,0.01869357934578815,0.01248049832421903,0.00829575660625638,0.00779923517033224,0.00737913642487565,0.01342272902453669,0.00943266623267847,0.00309837355381489,0.00326996823574825,0.0039134370917136,0.00503975011853561,7.425922187125168e-4,0.00145618055906195,2.041454109143035e-4,7.223562811791006e-4,6.130453011792614e-5,2.1775204466838744e-4,0.0666283556602184,0.02143863157138861,0.02491353615454971,0.01471909471461655,0.00786751326473338,0.00753613559894595,0.0113,14.38,764739.9359778903,47166.539309473126,0.0431498243444697,0.0055621371725824,0.1374862054961952,0.0173811032842525,20797.2806861257,24198.9389707384,17600.551263301,Guyana,3
    Haiti,Caribbean,Latin America and Caribbean,HTI,low,0.00259119676435164,0.01179400746587981,9.826661845005417e-4,0.00685457332820448,2.93918415441632e-4,0.00240737434486216,0.2818333235898429,0.27486917603387356,0.1333200918916825,0.17827278046553066,0.0448061992307748,0.07145405190121594,0.22144844141953143,0.2599940488023436,0.05960111959818604,0.0836888157571819,0.04710316881119467,0.07547618040401022,0.05772506840554807,0.07459397205838902,0.01244929183434329,0.02668647660382627,0.02288269678532879,0.04251955559373036,0.00259119676435164,0.01179400746587981,9.826661845005417e-4,0.00685457332820448,2.93918415441632e-4,0.00240737434486216,0.2818333235898429,0.27486917603387356,0.1333200918916825,0.17827278046553066,0.0448061992307748,0.07145405190121594,0.0263,2.34,12864028.230873512,1157530.040962386,0.0337764548405866,0.0039103125128895,0.0915441115865283,0.0179105482389456,2034.36477639887,2903.8029800002,1246.03525011857,Haiti,3
    Jamaica,Caribbean,Latin America and Caribbean,JAM,mid,0.02811615510290161,0.02590076507184346,0.00725970693041081,0.01110462436084992,0.01029564480480874,0.01599240353776021,0.1328839157076531,0.07084095844382635,0.06228032679544475,0.0558526476567335,0.02033448206202986,0.02464925595565359,0.10541542304981284,0.05454638238786712,0.03051417132068339,0.02877369123017764,0.02060294566005164,0.02468459282171444,0.02811615510290161,0.02590076507184346,0.00725970693041081,0.01110462436084992,0.01029564480480874,0.01599240353776021,0.00143446453812645,0.00384319996163708,5.388558789687895e-4,0.00262052823177522,1.4315001607831507e-4,7.011079461125638e-4,0.1328839157076531,0.07084095844382635,0.06228032679544475,0.0558526476567335,0.02033448206202986,0.02464925595565359,0.0449,15.62,2799893.601834631,182556.10571661103,0.0580852793245052,0.00648045766028,0.1567125702515916,0.01939140264729065,7845.5945381664,8660.54255584145,6528.16384148604,Jamaica,3
    Puerto Rico,Caribbean,Latin America and Caribbean,PRI,low,0.00462851840317602,0.00913688144858919,0.00163057483728941,0.00525234263679482,4.910392377032673e-4,0.00166449647152315,0.4099387873991172,0.12732800253463392,0.19150214539344823,0.093889355549284,0.05918868965259229,0.05191740288658656,0.32836097410840953,0.10764975620520063,0.09620320025055108,0.05328712221143898,0.06065329510313971,0.05300206679494976,0.08935170948450012,0.06586544199111095,0.02464848765965061,0.02338683483555891,0.03003560360974115,0.03598462987303655,0.00462851840317602,0.00913688144858919,0.00163057483728941,0.00525234263679482,4.910392377032673e-4,0.00166449647152315,0.4099387873991172,0.12732800253463392,0.19150214539344823,0.093889355549284,0.05918868965259229,0.05191740288658656,NA,NA,3294345.478258304,120141.02669276156,0.0975310171924635,0.01131669268658264,0.2268364421825125,0.01923425066890048,32025.2324263285,35224.2112763402,29193.350585594,Puerto Rico,3
    Saint Lucia,Caribbean,Latin America and Caribbean,LCA,mid,0.0024926999641682,0.00211689848036582,6.501499762087596e-4,8.434978141319415e-4,8.879427821226822e-4,0.00126418605811053,0.01174689140108945,0.00542041166364078,0.00544443979110284,0.00428659440936901,0.00172845255385062,0.00187648804530468,0.00940288702136144,0.00422113253436316,0.00268997362874023,0.00219656969373727,0.00177422660809121,0.00202782178593276,0.0024926999641682,0.00211689848036582,6.501499762087596e-4,8.434978141319415e-4,8.879427821226822e-4,0.00126418605811053,1.2308635129619204e-4,3.0583507820967036e-4,4.353448819902348e-5,1.939366146517208e-4,1.347397280251105e-5,6.040383160341155e-5,0.01174689140108945,0.00542041166364078,0.00544443979110284,0.00428659440936901,0.00172845255385062,0.00187648804530468,0.0054,29.98,177512.39689646702,12023.553550805533,0.0678225835662266,0.0084566624875897,0.1904258365324368,0.02115930702171695,11075.3507418217,13334.4526190221,8063.63494920694,Saint Lucia,3
    Saint Vincent and the Grenadines,Caribbean,Latin America and Caribbean,VCT,mid,0.00139821978068268,0.00114758203946833,3.5233933424471395e-4,4.912410546950368e-4,4.7797689049451815e-4,6.863467706316451e-4,0.00674586870793407,0.00289813980735057,0.00297187142627053,0.00220962086377334,9.588064030376768e-4,0.00104778684806178,0.00543509025116768,0.00229362107096243,0.00143534899452654,0.00115321195668431,9.518098777559588e-4,0.00105452455788282,0.00139821978068268,0.00114758203946833,3.5233933424471395e-4,4.912410546950368e-4,4.7797689049451815e-4,6.863467706316451e-4,7.27422563795832e-5,1.658279535651212e-4,2.2886603326739826e-5,9.19716293752405e-5,7.368992892077081e-6,3.3263031056948154e-5,0.00674586870793407,0.00289813980735057,0.00297187142627053,0.00220962086377334,9.588064030376768e-4,0.00104778684806178,0.0026,23.29,114075.2638159588,7456.2837198017005,0.0628788282907035,0.00767649564821874,0.1719023528148793,0.01843569873867494,12022.204505985,13013.4494642464,11072.6990463129,Saint Vincent and the Grenadines,3
    Suriname,Caribbean,Latin America and Caribbean,SUR,mid,0.00799243029726663,0.00643755056809412,0.00192445877719263,0.00244615357249169,0.00267378018439289,0.00398097877168243,0.03833737517212467,0.01675463808212708,0.01615291309493268,0.01249266640238985,0.00521535641806108,0.00578123264731565,0.03158772203466345,0.01367617930488986,0.00802231604777511,0.00659926808315295,0.00524129986435522,0.0059418198496867004,0.00799243029726663,0.00643755056809412,0.00192445877719263,0.00244615357249169,0.00267378018439289,0.00398097877168243,4.197309750419656e-4,9.10371535183062e-4,1.3280408288077428e-4,5.432659484595424e-4,3.9223752433152e-5,1.649153248808302e-4,0.03833737517212467,0.01675463808212708,0.01615291309493268,0.01249266640238985,0.00521535641806108,0.00578123264731565,0.0095,15.9,579247.1178923211,37483.70030148112,0.054353176778523,0.00669684145378594,0.1667611405187695,0.01739476201291945,11391.9968620447,12615.7704810196,10218.2047307842,Suriname,3
