location_name,Region,Superregion,iso3c,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,Country,Level,Year,transition_WHO_selected_Mean_total_billions,transition_WHO_selected_SD_total_billions,selected_exppc_usd_mean,selected_exppc_usd_sd,WHO_exppc_usd_mean,WHO_exppc_usd_sd
Burundi,Eastern Sub-Saharan Africa,Sub-Saharan Africa,BDI,low,0.00101971053103164,0.00522007296358136,4.4900226737900104e-4,0.00329281312173014,1.5063116644696052e-4,0.0013185586841451,0.11694240671548851,0.4611298412305533,0.0568111600448377,0.1091465660493712,0.02106195319504354,0.0354946309535249,0.08997173838802365,0.5735616203496056,0.02618491033191399,0.04405159682931948,0.02126712663172688,0.03735329167529676,0.02514514675560413,0.04492349070498554,0.00508394194186911,0.01110682445549579,0.01080446663726099,0.02329791768800881,0.00101971053103164,0.00522007296358136,4.4900226737900104e-4,0.00329281312173014,1.5063116644696052e-4,0.0013185586841451,0.11694240671548851,0.4611298412305533,0.0568111600448377,0.1091465660493712,0.02106195319504354,0.0354946309535249,0.0013,0.12,13220294.446359904,890475.0484578367,0.0099230376870336,0.0012848083607331,0.0512409364748781,0.01061319670229784,620.616955169191,758.965567160397,520.177856298338,Burundi,3,2030,0.11694240671548851,0.4611298412305533,0.07713221026725381,0.39488718121891847,8.845673384202694,34.88554002666238
Comoros,Eastern Sub-Saharan Africa,Sub-Saharan Africa,COM,low,1.5797975946849684e-4,7.661036292944393e-4,5.082354389035528e-5,2.733277569008693e-4,1.4049584795785377e-5,7.392293913271838e-5,0.01663164936324269,0.01505584062231739,0.00712492695798857,0.0091472410950518,0.00240837661585545,0.00381030105193055,0.01361656063623599,0.01537815799861625,0.00329770645666548,0.0045748787077592,0.00244291947306731,0.00382419142429829,0.00331098403871893,0.00416300567242185,6.865351817493551e-4,0.00146158771429615,0.00121281875631542,0.00228864258103012,1.5797975946849684e-4,7.661036292944393e-4,5.082354389035528e-5,2.733277569008693e-4,1.4049584795785377e-5,7.392293913271838e-5,0.01663164936324269,0.01505584062231739,0.00712492695798857,0.0091472410950518,0.00240837661585545,0.00381030105193055,3e-4,0.3,744374.1434898687,68702.30637148413,0.0159256618186742,0.0018208678460662,0.0932595878678611,0.0168026270262584,2408.46873424595,3417.23913108348,1503.99109522294,Comoros,3,2030,0.01663164936324269,0.01505584062231739,0.21223165910604605,1.029378004885181,22.3431314866313,20.331026402374466
Djibouti,Eastern Sub-Saharan Africa,Sub-Saharan Africa,DJI,low,4.468700927755631e-4,0.00137866409931354,1.3179193976353584e-4,7.382346963119086e-4,3.7480361602504105e-5,1.957120127444365e-4,0.04305312027796035,0.02645338432266758,0.01569847792682291,0.015972962109343,0.00524969163592818,0.00739184644443996,0.03696936642971397,0.02447800404156275,0.00760159821544414,0.0082642046541326,0.00528261533180409,0.00718292756330624,0.00836616864078371,0.00783925608471564,0.00169694825272347,0.00279689516962564,0.00257232037637728,0.00452659883835783,4.468700927755631e-4,0.00137866409931354,1.3179193976353584e-4,7.382346963119086e-4,3.7480361602504105e-5,1.957120127444365e-4,0.04305312027796035,0.02645338432266758,0.01569847792682291,0.015972962109343,0.00524969163592818,0.00739184644443996,8e-4,0.76,1258686.5301054288,94874.21988652424,0.0112646196486097,0.00138588276780354,0.0984938087893505,0.01972137518388899,5394.68408271529,8031.29779272025,3031.1597849316,Djibouti,3,2030,0.04305312027796035,0.02645338432266758,0.3550288988459524,1.095646511104651,34.20479940653229,21.174207455614077
Eritrea,Eastern Sub-Saharan Africa,Sub-Saharan Africa,ERI,low,8.561241725372939e-4,0.0042461513604922,2.952547743551454e-4,0.00218780890737178,7.754507916336008e-5,4.148636865830649e-4,0.09901144560179397,0.12866875019410187,0.0412869068799958,0.05724425062511251,0.01487831914872074,0.02504798139272359,0.07718377266797818,0.12092332206723191,0.01910792150396997,0.02879613204541349,0.01474089527645642,0.02674539185473477,0.0192897339500789,0.02830907263543181,0.00385686757777546,0.01008010136242083,0.00739490419732816,0.01751214402488178,8.561241725372939e-4,0.0042461513604922,2.952547743551454e-4,0.00218780890737178,7.754507916336008e-5,4.148636865830649e-4,0.09901144560179397,0.12866875019410187,0.0412869068799958,0.05724425062511251,0.01487831914872074,0.02504798139272359,0.0024,0.39,6597908.151901257,1078132.227886069,0.0102852629240235,0.0012903640315815,0.0704695261183553,0.01535827746960515,1559.06911936248,1884.54817339255,1190.65523824233,Eritrea,3,2030,0.09901144560179397,0.12866875019410187,0.12975690973973206,0.6439094259663949,15.006490439437652,19.655009043494125
Ethiopia,Eastern Sub-Saharan Africa,Sub-Saharan Africa,ETH,low,0.03120868125656364,0.147220813540883,0.01278575567486391,0.08736832360123294,0.00335074614099025,0.01968944483072836,3.283597365698179,2.963801735935274,1.563661841460121,2.0061709269600208,0.5482908933242219,0.8610351636911889,2.529410270178424,2.5412841784882905,0.738211498589329,1.0389410132247656,0.5416173779081889,0.8376417497005256,0.6591116538395859,0.8390035997882693,0.15768346537277653,0.3800562172590822,0.2632235178850665,0.5441708913974278,0.03120868125656364,0.147220813540883,0.01278575567486391,0.08736832360123294,0.00335074614099025,0.01968944483072836,3.283597365698179,2.963801735935274,1.563661841460121,2.0061709269600208,0.5482908933242219,0.8610351636911889,1e-4,0.01,108937999.59866266,8268000.17282024,0.0091964746540466,9.903461487832006e-4,0.1182030212915379,0.01348522361847445,2287.02842945405,3085.36939209235,1624.81443867193,Ethiopia,3,2030,3.283597365698179,2.963801735935274,0.28648113029006606,1.351593265757121,30.141891514395766,27.302327158419036
Kenya,Eastern Sub-Saharan Africa,Sub-Saharan Africa,KEN,low,0.01911229959848388,0.06984364194542685,0.00644774662341837,0.03659519461593394,0.00181818752814045,0.01018953461403012,1.8579272588021276,1.3616682725920108,0.8428279052601225,0.9694311929896527,0.28461941412203834,0.39329488491489534,1.4825946481130543,1.1398113621180253,0.4015407597296424,0.4822792437167075,0.29107594052369756,0.4134843695326889,0.37814260025086777,0.40768164676988544,0.08941910507425338,0.17062367814337512,0.14494248045998068,0.2752021265857682,0.01911229959848388,0.06984364194542685,0.00644774662341837,0.03659519461593394,0.00181818752814045,0.01018953461403012,1.8579272588021276,1.3616682725920108,0.8428279052601225,0.9694311929896527,0.28461941412203834,0.39329488491489534,1e-4,0.01,50062395.97660273,1985804.7701255828,0.0108430595413874,0.00126329068917334,0.1320494791910824,0.0145790526030155,3669.04893963717,4390.6639246541,3224.93695989557,Kenya,3,2030,1.8579272588021276,1.3616682725920108,0.38176957426121283,1.3952140120063992,37.11223209673089,27.23923133381463
Madagascar,Eastern Sub-Saharan Africa,Sub-Saharan Africa,MDG,low,0.0028708639963082,0.01523776778605876,5.473779693007379e-4,0.00326397457170463,1.7228745840360864e-4,0.00146078835277191,0.30767621230161074,0.5578675838256155,0.07765400779634081,0.1139446828277416,0.02825757664689843,0.05120328151753348,0.2781904296201255,0.6091368204650112,0.03689989408802042,0.06005668411421913,0.02747666324068955,0.04731145725762375,0.05810460988063511,0.13952605221790523,0.00689403294048889,0.01451731819960706,0.01401023777341629,0.02931577616292054,0.0028708639963082,0.01523776778605876,5.473779693007379e-4,0.00326397457170463,1.7228745840360864e-4,0.00146078835277191,0.30767621230161074,0.5578675838256155,0.07765400779634081,0.1139446828277416,0.02825757664689843,0.05120328151753348,0.0042,0.15,28557424.54192332,1199077.0342123993,0.0096021116455925,0.00122241871839125,0.025584239861347,0.005389955257581,1418.08053349192,1546.03891536701,1291.56992839471,Madagascar,3,2030,0.30767621230161074,0.5578675838256155,0.10052951351035416,0.5336000993141051,10.77394818464568,19.540177586930245
Malawi,Eastern Sub-Saharan Africa,Sub-Saharan Africa,MWI,low,0.00222874810853497,0.01220958684010026,7.133200904437848e-4,0.00423414207299897,2.32778705193418e-4,0.00136235864278403,0.25762237217447753,0.37572731379953406,0.10820540924741096,0.16079703972189585,0.0400111137127352,0.07517316996295668,0.2104223345209693,0.3590836300982578,0.05084197227188471,0.07910048086017335,0.03968804543755108,0.06927785319761522,0.05313545355590794,0.07810631603618477,0.00980439655703459,0.02099680310444084,0.01964465351143184,0.04136417651509766,0.00222874810853497,0.01220958684010026,7.133200904437848e-4,0.00423414207299897,2.32778705193418e-4,0.00136235864278403,0.25762237217447753,0.37572731379953406,0.10820540924741096,0.16079703972189585,0.0400111137127352,0.07517316996295668,0.0025,0.12,19447840.52998116,791793.4490441512,0.0099527867382558,0.001226675850473,0.0558980021226789,0.0119247050498018,1325.90596805351,1740.0972310332,1000.32692613059,Malawi,3,2030,0.25762237217447753,0.37572731379953406,0.1146013155084797,0.6278292957295154,13.246836931705708,19.327271126821522
Mozambique,Eastern Sub-Saharan Africa,Sub-Saharan Africa,MOZ,low,0.0032012202800479,0.01858144626423901,0.00103626453183101,0.00758834724613296,3.54726139195894e-4,0.00224786285079589,0.3775415853090097,0.5544145641007985,0.16246102955334424,0.24173196198179953,0.0575805847666104,0.10068246450268269,0.2977146378854071,0.5704890321687671,0.07327253605236855,0.1234401803146642,0.05617420693742236,0.09226322325716237,0.07690572160435542,0.11663494969776608,0.01502789789096154,0.0416393304598246,0.02885937936706731,0.06081931294446767,0.0032012202800479,0.01858144626423901,0.00103626453183101,0.00758834724613296,3.54726139195894e-4,0.00224786285079589,0.3775415853090097,0.5544145641007985,0.16246102955334424,0.24173196198179953,0.0575805847666104,0.10068246450268269,0.0049,0.16,31072654.145003386,1433510.733110607,0.0088362241852907,0.00110872121348605,0.0535332337529428,0.01040249544949345,1127.4491249963,1196.12286381751,1044.23695549865,Mozambique,3,2030,0.3775415853090097,0.5544145641007985,0.10302371548658548,0.5980188583794235,12.150284412370354,17.851326452504118
Rwanda,Eastern Sub-Saharan Africa,Sub-Saharan Africa,RWA,low,9.814504264773075e-4,0.00219009948268004,1.2552041663979933e-4,4.374918710444466e-4,7.859165975312752e-5,2.722754760875927e-4,0.0817869987093688,0.03592441666340151,0.013416590239532,0.00904778404171563,0.00550864074319207,0.00485752004918793,0.08191040405639047,0.03879213224933552,0.00706251565534658,0.00508585402360832,0.00553973724850973,0.00513530911354942,0.01452511244467369,0.00993104748279117,0.00197245270600842,0.00217338853037491,0.00272124986985139,0.0031986068684169,9.814504264773075e-4,0.00219009948268004,1.2552041663979933e-4,4.374918710444466e-4,7.859165975312752e-5,2.722754760875927e-4,0.0817869987093688,0.03592441666340151,0.013416590239532,0.00904778404171563,0.00550864074319207,0.00485752004918793,0.0035,0.28,13270032.608888976,839242.5751644615,0.0109642002150451,0.00130840386059489,0.0747871664836009,0.01465755680302875,2077.89950692944,2213.33738878844,1971.38142018394,Rwanda,3,2030,0.0817869987093688,0.03592441666340151,0.07395991068024049,0.16510727198941272,6.163285435680354,2.7351011104860317
Somalia,Eastern Sub-Saharan Africa,Sub-Saharan Africa,SOM,low,9.226226966356704e-4,0.00406201968938749,3.1317197663914553e-4,0.00220012538670827,1.204093227064558e-4,6.962747238802537e-4,0.12374906270167024,0.31577080619416387,0.05226656185398194,0.08463422397846147,0.01961161813626966,0.03500922828637078,0.09347963133374716,0.213203883466271,0.02380893116077073,0.03970035831808038,0.01995896976000268,0.03685246956316086,0.02726324458519584,0.11103087025080968,0.00491898026033982,0.01870974896764846,0.00955968198432055,0.02051985610731379,9.226226966356704e-4,0.00406201968938749,3.1317197663914553e-4,0.00220012538670827,1.204093227064558e-4,6.962747238802537e-4,0.12374906270167024,0.31577080619416387,0.05226656185398194,0.08463422397846147,0.01961161813626966,0.03500922828637078,0.0026,0.17,21606520.73620373,2711522.605663419,0.0096667140917205,0.00127848481809994,0.0318902765653433,0.00697601441892549,540.903812985495,857.406108375087,247.976772562412,Somalia,3,2030,0.12374906270167024,0.31577080619416387,0.04270112286471604,0.18807607159174478,5.727394253454107,14.632270957555738
South Sudan,Eastern Sub-Saharan Africa,Sub-Saharan Africa,SSD,low,0.001258936385743,0.00509731140284485,4.959060070642041e-4,0.00340840663336637,1.399350528004309e-4,8.68492588606822e-4,0.15473940484778204,0.2765328119962331,0.06743562040179696,0.09878688124066916,0.02385394411534236,0.03792184595751812,0.11938552430231604,0.21216715614340712,0.03134362316516987,0.05645944318753174,0.02419683408774595,0.04151515343232258,0.03087720655804923,0.0549081860627524,0.00612790622508697,0.0149949168196318,0.01191950190025517,0.02426749302555599,0.001258936385743,0.00509731140284485,4.959060070642041e-4,0.00340840663336637,1.399350528004309e-4,8.68492588606822e-4,0.15473940484778204,0.2765328119962331,0.06743562040179696,0.09878688124066916,0.02385394411534236,0.03792184595751812,0.0011,0.09,9672522.38198006,684352.7039931212,0.0091199520841927,0.00108676737559254,0.0627397149344014,0.01208926638373599,1135.818812578,2230.70886049526,608.998341813801,South Sudan,3,2030,0.15473940484778204,0.2765328119962331,0.13015595477849734,0.5270692987945693,15.997833733221652,28.611921434736686
Uganda,Eastern Sub-Saharan Africa,Sub-Saharan Africa,UGA,low,0.00866326855188058,0.03365686119646081,0.00221631849507905,0.01421372087257895,6.777670477957833e-4,0.00486350820292194,0.8923078639852963,1.0587324989247808,0.2999309170288193,0.3891807566723916,0.10026368961563276,0.15189578723388622,0.7646792699904207,0.9760189545451032,0.14148857052190225,0.20161318753968133,0.10233357701021845,0.1620991350914172,0.17047780089503697,0.21980892343028577,0.02951995146576574,0.05934005199838648,0.05215165947174796,0.10266571340878676,0.00866326855188058,0.03365686119646081,0.00221631849507905,0.01421372087257895,6.777670477957833e-4,0.00486350820292194,0.8923078639852963,1.0587324989247808,0.2999309170288193,0.3891807566723916,0.10026368961563276,0.15189578723388622,0.0124,0.31,43315052.99841558,2500505.300560806,0.0081972365615542,0.00101767072172739,0.0570240963095913,0.01153053478398055,2351.15502837534,3048.6915812112,1846.71776034479,Uganda,3,2030,0.8923078639852963,1.0587324989247808,0.20000595525526593,0.7771103654968031,20.60041030119335,24.471512793131588
United Republic of Tanzania,Eastern Sub-Saharan Africa,Sub-Saharan Africa,TZA,low,0.02175589827548358,0.05766316181951648,0.00274899649022957,0.01004688699609172,6.5108532944664e-4,0.00240591017212718,1.9517874280428336,0.9128705233806964,0.3381220453448969,0.24304186570345648,0.0890888142529989,0.0899489998850724,1.954658909073469,1.016286962848905,0.16552681891817103,0.12842075447994034,0.0894314818154485,0.08966089721020185,0.30432951348111575,0.23083491915467388,0.04027234392863715,0.04740377745281918,0.04495935449049807,0.05816431447946111,0.02175589827548358,0.05766316181951648,0.00274899649022957,0.01004688699609172,6.5108532944664e-4,0.00240591017212718,1.9517874280428336,0.9128705233806964,0.3381220453448969,0.24304186570345648,0.0890888142529989,0.0899489998850724,1e-4,0.01,58447852.23101066,3523202.967109427,0.0096598902255417,0.00112747305422439,0.0712360727518435,0.01306390401952099,2736.21421031304,3094.11601689296,2292.8327529308,United Republic of Tanzania,3,2030,1.9517874280428336,0.9128705233806964,0.3722275061450514,0.9868296378443159,33.39365525919658,15.747729282411102
Zambia,Eastern Sub-Saharan Africa,Sub-Saharan Africa,ZMB,low,0.00470721544547855,0.01896504520399431,0.00129998453721025,0.00818567661159336,3.5074926315533186e-4,0.00194790361413069,0.4985531177111001,0.42737472920945374,0.17016065911099168,0.21059137450493057,0.05807871678730136,0.08521496225863534,0.431656499095036,0.4250989749617582,0.08057412975480976,0.10473342950716244,0.05766900271746784,0.08614402133397879,0.09643266559551984,0.11435927094357096,0.01733037249226236,0.03689418263609257,0.02907734984484285,0.05490670083349629,0.00470721544547855,0.01896504520399431,0.00129998453721025,0.00818567661159336,3.5074926315533186e-4,0.00194790361413069,0.4985531177111001,0.42737472920945374,0.17016065911099168,0.21059137450493057,0.05807871678730136,0.08521496225863534,8e-4,0.04,19515270.819604464,1377721.8113470487,0.0081265413830085,9.971487769500006e-4,0.0695676905970952,0.0138325065444881,3267.07601402281,3393.30576270463,3071.04868341165,Zambia,3,2030,0.4985531177111001,0.42737472920945374,0.2412067702770397,0.971954561386719,25.546820350054706,21.973642225871153
Botswana,Southern Sub-Saharan Africa,Sub-Saharan Africa,BWA,mid,0.02921459681918757,0.01845867873454871,0.00269734481727815,0.00223879118773928,0.00215371048060911,0.00228351474981993,0.18397389582857865,0.04007291315895403,0.02035416235861348,0.00649213521168998,0.00424463637481877,0.00324443867864254,0.19040988087746957,0.04229408579718502,0.01036321922187088,0.00447079891852846,0.00429317302620776,0.00333827735181127,0.02921459681918757,0.01845867873454871,0.00269734481727815,0.00223879118773928,0.00215371048060911,0.00228351474981993,0.00196786854263573,0.00420771764682876,1.7960691478022462e-4,5.121215880920798e-4,4.031844256413407e-5,1.4610075350539106e-4,0.18397389582857865,0.04007291315895403,0.02035416235861348,0.00649213521168998,0.00424463637481877,0.00324443867864254,0.0574,24.15,2393256.1212177165,158353.20638778736,0.0470026769566965,0.0061835805633943,0.0398143453611976,0.00824228680364205,15248.4576425319,17011.0410238026,13883.8799541312,Botswana,3,2030,0.18397389582857865,0.04007291315895403,12.207049868245127,7.754965090541617,76.87179579215726,17.499587579984993
Eswatini,Southern Sub-Saharan Africa,Sub-Saharan Africa,SWZ,mid,0.00776287379595268,0.00621143697239477,9.720959293784868e-4,0.00131797663603074,0.00137977237030024,0.0020924300722979,0.04417258215942644,0.02205251086434395,0.00849645703714486,0.00736026782879058,0.00280288045064452,0.00336175652848154,0.04271251246667983,0.02362610523904128,0.00411883768995427,0.0038577878004339,0.00281774024901193,0.00351259376308116,0.00776287379595268,0.00621143697239477,9.720959293784868e-4,0.00131797663603074,0.00137977237030024,0.0020924300722979,4.913692111856775e-4,0.00130255368540008,6.965599478290962e-5,2.978578511573894e-4,2.079477477807877e-5,9.411047446044265e-5,0.04417258215942644,0.02205251086434395,0.00849645703714486,0.00736026782879058,0.00280288045064452,0.00336175652848154,0.0138,12.18,1155236.3341380958,53194.22633371933,0.032048098961971,0.00466517624160605,0.0457533084400723,0.0083571148855251,9043.71971648837,9996.34893786546,8203.14865392322,Eswatini,3,2030,0.04417258215942644,0.02205251086434395,6.71972787433529,5.385663027747149,38.23683592187474,19.170200934470685
Lesotho,Southern Sub-Saharan Africa,Sub-Saharan Africa,LSO,mid,0.00495599903328923,0.00690764434376107,6.983858253355287e-4,0.00169185968061162,0.00121343039627643,0.002390303489452,0.026636746270885,0.03098073402066939,0.0072884940301366,0.00971654612584694,0.00243381093535261,0.00373544242947582,0.02381403867655656,0.03294707271489952,0.00326864453555154,0.00462401457167079,0.00239150694665001,0.00364749963751894,0.00495599903328923,0.00690764434376107,6.983858253355287e-4,0.00169185968061162,0.00121343039627643,0.002390303489452,2.772864997211178e-4,0.00198481897779812,4.967675910761852e-5,3.235924046290354e-4,1.6587043508799745e-5,1.3310375141124654e-4,0.026636746270885,0.03098073402066939,0.0072884940301366,0.00971654612584694,0.00243381093535261,0.00373544242947582,0.0093,4.56,1874384.8583076475,96492.02670333465,0.0510084569930565,0.00697837900024169,0.0382251419844893,0.0064980404590564,2300.01567130357,2584.3542458259,2006.34457999851,Lesotho,3,2030,0.026636746270885,0.03098073402066939,2.6440669381868154,3.6877988533355084,14.210926935749416,16.54466282683371
Namibia,Southern Sub-Saharan Africa,Sub-Saharan Africa,NAM,low,0.00106193007999265,0.00299749357680555,1.5828423696010748e-4,7.326871340422168e-4,4.7070568679546184e-5,2.029480597957611e-4,0.09234406616449176,0.04680660797967156,0.01967057737274146,0.01740921234179313,0.00651003712955961,0.00792364342939683,0.08783607232817103,0.04794666945008863,0.00965992201632996,0.00908285422117167,0.00638971666932229,0.00765272757564986,0.01652983655632456,0.01399337569754576,0.00222833476095465,0.00301947717697311,0.00319097113540421,0.00495148500016508,0.00106193007999265,0.00299749357680555,1.5828423696010748e-4,7.326871340422168e-4,4.7070568679546184e-5,2.029480597957611e-4,0.09234406616449176,0.04680660797967156,0.01967057737274146,0.01740921234179313,0.00651003712955961,0.00792364342939683,0.0028,1.13,2431170.480528513,148527.22692063544,0.0547587071755136,0.00776908798463315,0.0503934988967217,0.00871680791406019,8586.66098353743,9395.85975161371,7866.19586626648,Namibia,3,2030,0.09234406616449176,0.04680660797967156,0.436797866911331,1.2332313163046542,37.98337751469286,19.392045658063513
South Africa,Southern Sub-Saharan Africa,Sub-Saharan Africa,ZAF,mid,0.46559654378353255,0.3358964610641114,0.06824763901577195,0.08379585797525378,0.09033860899515776,0.12256231882986758,2.5914948078108244,1.0701327702336494,0.5652835162926729,0.42424512188807534,0.1863682539690481,0.20295174311595052,2.4844881373409535,1.112397075746328,0.2801777682589623,0.23132988377515315,0.18252364559057768,0.19870340907629,0.46559654378353255,0.3358964610641114,0.06824763901577195,0.08379585797525378,0.09033860899515776,0.12256231882986758,0.02872949874756979,0.06683210961595752,0.00465637788000361,0.02137878508926704,0.00134645416596233,0.00556358792492401,2.5914948078108244,1.0701327702336494,0.5652835162926729,0.42424512188807534,0.1863682539690481,0.20295174311595052,2.2861,38.86,56854390.8819113,3714179.3010408953,0.0588098496791915,0.00646730260789369,0.0567038409465604,0.00832242721283235,12181.7693384074,12857.8269449406,11275.9590177644,South Africa,3,2030,2.5914948078108244,1.0701327702336494,8.18928030995168,5.9321856400010535,45.581260613511034,19.056427165966316
Zimbabwe,Southern Sub-Saharan Africa,Sub-Saharan Africa,ZWE,mid,0.040185356904451,0.06591073052997878,0.0048711162849899,0.0109744890167353,0.00873899943195849,0.01701688602169797,0.20586937996072183,0.26582957219142367,0.0494102189855122,0.06487221089774656,0.01716407213019023,0.02633812044959543,0.19761724718279347,0.3266737743139919,0.02278597198431032,0.03113697698281752,0.0167182068540259,0.02754498315364143,0.040185356904451,0.06591073052997878,0.0048711162849899,0.0109744890167353,0.00873899943195849,0.01701688602169797,0.00222620246413671,0.02189206910930545,3.336940298492768e-4,0.00203970307407655,1.1099966932491328e-4,0.00104080892264557,0.20586937996072183,0.26582957219142367,0.0494102189855122,0.06487221089774656,0.01716407213019023,0.02633812044959543,0.0587,3.94,15595373.71946637,935003.6509743836,0.0450642243437305,0.00644278023292975,0.0306141651714403,0.00517468509697074,2128.33067515567,3077.2918312735,1288.45415571953,Zimbabwe,3,2030,0.20586937996072183,0.26582957219142367,2.576748568345692,4.229122729367453,13.200669869408305,17.063775624654973
Benin,Western Sub-Saharan Africa,Sub-Saharan Africa,BEN,low,0.00385517827830653,0.01674800263234449,0.00130191218071708,0.00707846510603589,3.496403782979013e-4,0.00183157077609481,0.3935462115360639,0.33427794532358307,0.17653838686036638,0.22593001699760792,0.05889953721403986,0.09030244546870438,0.31177309532959213,0.2817762116224568,0.08191929979968554,0.10579588647758968,0.05837147220793929,0.08580316176258869,0.08041902042894569,0.09800752390821409,0.01732865144668846,0.03320924868756047,0.03096716645431773,0.06069614832501618,0.00385517827830653,0.01674800263234449,0.00130191218071708,0.00707846510603589,3.496403782979013e-4,0.00183157077609481,0.3935462115360639,0.33427794532358307,0.17653838686036638,0.22593001699760792,0.05889953721403986,0.09030244546870438,0.0033,0.28,13499174.524550674,821293.885972254,0.012579659929951,0.00151887955633374,0.1176176440854838,0.01437762570825389,2858.7932376016,3391.39601434204,2254.68281579745,Benin,3,2030,0.3935462115360639,0.33427794532358307,0.2855862239054096,1.2407903105747684,29.15335384547621,24.826284923479005
Burkina Faso,Western Sub-Saharan Africa,Sub-Saharan Africa,BFA,low,0.00650479574099567,0.03236178434277675,0.00287003893703955,0.02058666621299089,7.41197093099243e-4,0.00439968331133712,0.7184731636060196,0.6685990105616199,0.3691334115827775,0.4743563231615576,0.1289347092912693,0.197183721230421,0.5427810241273809,0.5937182125477256,0.17386524761881292,0.2581141129665167,0.13079657479062184,0.2154315569394917,0.14698984564336823,0.1886555912743021,0.03585898792740263,0.0858742061279476,0.06470265815177235,0.1278490430620461,0.00650479574099567,0.03236178434277675,0.00287003893703955,0.02058666621299089,7.41197093099243e-4,0.00439968331133712,0.7184731636060196,0.6685990105616199,0.3691334115827775,0.4743563231615576,0.1289347092912693,0.197183721230421,0.0046,0.23,22761130.07422611,937257.9762953148,0.0089302839554358,0.00106065677435805,0.151701682947167,0.0147713193365086,1975.9983672462,2470.88827976984,1576.66245973471,Burkina Faso,3,2030,0.7184731636060196,0.6685990105616199,0.2857852716355884,1.4218491225085907,31.565794899594767,29.403340614776177
Cabo Verde,Western Sub-Saharan Africa,Sub-Saharan Africa,CPV,low,3.573163923221386e-4,0.00130161086736671,1.5197437270830983e-4,6.844553376963077e-4,3.950590273547923e-5,1.8140448523863728e-4,0.03442654241540971,0.02102866556301261,0.0183402822687559,0.01783643341219255,0.00620932964521551,0.00786850146772671,0.02596790027133673,0.01583993539319212,0.00897581263697384,0.00939571584332318,0.0063588013466925,0.00834974547172776,0.00736886124809789,0.00736689978149843,0.00198818023520389,0.0031973721547213,0.0030775170940996,0.004995947413562,3.573163923221386e-4,0.00130161086736671,1.5197437270830983e-4,6.844553376963077e-4,3.950590273547923e-5,1.8140448523863728e-4,0.03442654241540971,0.02102866556301261,0.0183402822687559,0.01783643341219255,0.00620932964521551,0.00786850146772671,0.0034,6.12,559262.0213681902,37413.79798754549,0.0215634888117799,0.00244892968868149,0.260842052969699,0.0193009879114199,5910.42332089692,6138.64500789881,5664.6018724388,Cabo Verde,3,2030,0.03442654241540971,0.02102866556301261,0.6389069499981286,2.3277646177488727,61.557089700437565,37.82557565720656
Cameroon,Western Sub-Saharan Africa,Sub-Saharan Africa,CMR,low,0.01170705706873543,0.04677661659969225,0.00449964421537556,0.02686666950912671,0.00132901213443202,0.01062243572967539,1.1612793835440631,0.9051367104730744,0.5818911110196863,0.6983159766383611,0.19400961669274552,0.2887715082760733,0.8847513313900773,0.7181191162595287,0.2755979142598406,0.3494424498353143,0.19601701231081572,0.29410477313028083,0.24219322152310427,0.28913423023821916,0.06052247937157303,0.11713971958538494,0.0998773390318679,0.19560728112158784,0.01170705706873543,0.04677661659969225,0.00449964421537556,0.02686666950912671,0.00132901213443202,0.01062243572967539,1.1612793835440631,0.9051367104730744,0.5818911110196863,0.6983159766383611,0.19400961669274552,0.2887715082760733,0.0066,0.26,31779632.65386256,2687756.0065856725,0.0128196639281227,0.00150466017034649,0.1695828636559013,0.0159807817696566,3194.97252091505,3613.06309749274,2729.1423585287,Cameroon,3,2030,1.1612793835440631,0.9051367104730744,0.3683823912078018,1.4722352176317464,36.541623881952546,28.64884259795411
