Region,Superregion,iso3c,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Dent_exp_usd,Dent_exppc_usd,GDP_per_capita_PPP_2021,fits_high,fits_mid,fits_low,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,selected_model,Year,Level,Country
Caribbean,Latin America and Caribbean,HTI,0.3027449871604056,0.2449060984354172,0.14538903642417828,0.17515943327666306,0.08908370438100885,0.1195541387359743,0.05707918669602325,0.06951590607916674,0.01309553165319907,0.02860817051412193,0.02271117081763255,0.04496823988172722,0.00281502888484741,0.01248380376720967,9.67003211149618e-4,0.00630535717390843,2.512121090202588e-4,0.00158500059431739,0.0263,2.34,3134.950149,NA,NA,NA,0.00281502888484741,0.01248380376720967,9.67003211149618e-4,0.00630535717390843,2.512121090202588e-4,0.00158500059431739,low,2050,3,Haiti
Caribbean,Latin America and Caribbean,JAM,0.1136130423636078,0.06041247431057747,0.0516807401601106,0.04409844109671825,0.03098394633392135,0.03142749329891486,0.02203840722350475,0.01982143279169969,0.00532287855117082,0.00786056372821509,0.00774333867487436,0.01248039597884814,0.00116041254503422,0.00305530473184296,3.826338212152027e-4,0.00170574910109003,1.1578771587089092e-4,6.155142148913312e-4,0.0449,15.62,9577.164211,FALSE,TRUE,TRUE,0.02203840722350475,0.01982143279169969,0.00532287855117082,0.00786056372821509,0.00774333867487436,0.01248039597884814,mid,2021,3,Jamaica
Caribbean,Latin America and Caribbean,JAM,0.10585460047722106,0.05800274438364399,0.04744710548093375,0.04188123227335666,0.02848254032572129,0.02832073843642694,0.02064176867817491,0.01776642806078874,0.00477847620748601,0.00706457999846827,0.00708341740385932,0.01063011363133529,0.00106814658264727,0.00266555432042801,2.9412221530740533e-4,0.00141937305599994,1.0572198229441046e-4,4.578043566329208e-4,0.0449,15.62,9577.164211,NA,NA,NA,0.02064176867817491,0.01776642806078874,0.00477847620748601,0.00706457999846827,0.00708341740385932,0.01063011363133529,mid,2025,3,Jamaica
Caribbean,Latin America and Caribbean,JAM,0.11476390634336772,0.05979493881748584,0.05261814083767494,0.04380866463204148,0.03162704753069635,0.03263392357682528,0.02156318180080848,0.01939826567826978,0.00523464409051634,0.00767651185244793,0.00782809590143896,0.01190863476191757,0.00109988745786847,0.00294582877991167,3.5316918238656307e-4,0.0017366127303523,1.0802526583375168e-4,5.072080842676382e-4,0.0449,15.62,9577.164211,NA,NA,NA,0.02156318180080848,0.01939826567826978,0.00523464409051634,0.00767651185244793,0.00782809590143896,0.01190863476191757,mid,2030,3,Jamaica
Caribbean,Latin America and Caribbean,JAM,0.11795238999097084,0.06246148548788097,0.05592997032975849,0.04561590449015586,0.032296167484282,0.03332784177876504,0.02189773303226601,0.01932067817515154,0.00534708312952982,0.00794336584791878,0.00809953190841822,0.01259425172142774,0.0010899067797235,0.0031228235909958,3.8353778716599e-4,0.00186621247088846,1.2671777869171074e-4,5.882610183515101e-4,0.0449,15.62,9577.164211,NA,NA,NA,0.02189773303226601,0.01932067817515154,0.00534708312952982,0.00794336584791878,0.00809953190841822,0.01259425172142774,mid,2035,3,Jamaica
Caribbean,Latin America and Caribbean,JAM,0.11613099210000397,0.06237818029145174,0.05514127026173275,0.04601010330285524,0.03117078281631786,0.03285692545086335,0.02290923716934142,0.02131559696662045,0.00593997592076405,0.00883697936388096,0.00843988355238034,0.0134655961663231,0.00110009731789933,0.00287966947739363,4.128569054649615e-4,0.00192691362193906,1.0253558240028432e-4,5.014211763390357e-4,0.0449,15.62,9577.164211,NA,NA,NA,0.02290923716934142,0.02131559696662045,0.00593997592076405,0.00883697936388096,0.00843988355238034,0.0134655961663231,mid,2040,3,Jamaica
Caribbean,Latin America and Caribbean,JAM,0.11757784785430712,0.06227435242193268,0.05654628646954864,0.04767755599715607,0.03256845758068871,0.03342714218106136,0.02232032015167115,0.01985751185944478,0.00578517596404813,0.0086267834879619,0.00843097928554591,0.01298771657069555,0.0011626047046019,0.0028090315634862,4.374414765856683e-4,0.00180511319994105,1.267849186678734e-4,5.875336466656494e-4,0.0449,15.62,9577.164211,NA,NA,NA,0.02232032015167115,0.01985751185944478,0.00578517596404813,0.0086267834879619,0.00843097928554591,0.01298771657069555,mid,2045,3,Jamaica
Caribbean,Latin America and Caribbean,JAM,0.11300747723873084,0.06281758708172011,0.0528378300068258,0.04659658939649861,0.0330587453450106,0.03306458225868845,0.02215563991261992,0.02079339620409077,0.00574333204841347,0.00857511507904751,0.00857764482118203,0.01352696669124059,0.00108113672428724,0.00283755351966455,4.147356829459592e-4,0.00178707546006247,1.0996046794751064e-4,4.882944108965334e-4,0.0449,15.62,9577.164211,NA,NA,NA,0.02215563991261992,0.02079339620409077,0.00574333204841347,0.00857511507904751,0.00857764482118203,0.01352696669124059,mid,2050,3,Jamaica
Caribbean,Latin America and Caribbean,KNA,0.00165357607085148,6.02534999067687e-4,3.101559570243594e-4,1.7422538838238606e-4,1.7538699468517313e-4,1.3658200902129998e-4,4.268936297292755e-4,3.0527810222558447e-4,3.491043966705819e-5,3.748462786852199e-5,4.429933439057671e-5,5.6777487441357746e-5,2.9708948481200956e-5,6.845655299640316e-5,2.383529368793504e-6,8.576869682509399e-6,7.096619891576191e-7,2.678769381297878e-6,0.003,56.98,26896.61771,TRUE,TRUE,TRUE,0.00165357607085148,6.02534999067687e-4,3.101559570243594e-4,1.7422538838238606e-4,1.7538699468517313e-4,1.3658200902129998e-4,high,2021,3,Saint Kitts and Nevis
Caribbean,Latin America and Caribbean,KNA,0.00382110909010031,0.0013919445081122,0.00171550260201321,9.104943780455588e-4,9.472857872560796e-4,7.379178529405406e-4,7.520410587483088e-4,5.311462768900125e-4,1.9534310558330347e-4,2.0392067046310215e-4,2.3599236859961416e-4,2.840254790164605e-4,4.01360352967659e-5,7.638297195589064e-5,1.1972076184522009e-5,3.793518029003533e-5,3.7454963682724942e-6,1.208766496946824e-5,0.003,56.98,26896.61771,NA,NA,NA,0.00382110909010031,0.0013919445081122,0.00171550260201321,9.104943780455588e-4,9.472857872560796e-4,7.379178529405406e-4,high,2025,3,Saint Kitts and Nevis
Caribbean,Latin America and Caribbean,KNA,0.00393940905685702,0.00146819290795765,0.00178881021844182,9.77355061143632e-4,9.973772675750624e-4,7.716160352403168e-4,7.550338226260675e-4,5.385031343154228e-4,1.9204466724513105e-4,1.9880636024063148e-4,2.484972031745827e-4,3.048492716607747e-4,4.0537019144403146e-5,7.781433842695018e-5,1.228791998955744e-5,4.0034684774413595e-5,4.0060182926730025e-6,1.3688717745386491e-5,0.003,56.98,26896.61771,NA,NA,NA,0.00393940905685702,0.00146819290795765,0.00178881021844182,9.77355061143632e-4,9.973772675750624e-4,7.716160352403168e-4,high,2030,3,Saint Kitts and Nevis
Caribbean,Latin America and Caribbean,KNA,0.00404297842578259,0.00147363318495779,0.00184717067392219,9.979405960561728e-4,0.00104559730719085,7.936176451472426e-4,7.884208049171343e-4,6.071768417606455e-4,1.9851667184515948e-4,2.060582519600583e-4,2.6548774308594045e-4,3.5546974521217004e-4,4.250075432606781e-5,8.401597954017829e-5,1.3741634833007202e-5,4.949473458837776e-5,4.761801918562589e-6,1.7984562918664518e-5,0.003,56.98,26896.61771,NA,NA,NA,0.00404297842578259,0.00147363318495779,0.00184717067392219,9.979405960561728e-4,0.00104559730719085,7.936176451472426e-4,high,2035,3,Saint Kitts and Nevis
Caribbean,Latin America and Caribbean,KNA,0.00400044310594017,0.00146077480138753,0.00186070413003347,0.00100167240880717,0.00101925055841103,7.851548666275266e-4,7.80485260920222e-4,5.71038464683951e-4,2.0533208062661649e-4,2.083341284977897e-4,2.5774416545298065e-4,3.1855611417172953e-4,4.0119468297267175e-5,8.02976016043556e-5,1.3975814517572033e-5,5.1753411474540866e-5,3.6976235965736056e-6,1.3749861774363884e-5,0.003,56.98,26896.61771,NA,NA,NA,0.00400044310594017,0.00146077480138753,0.00186070413003347,0.00100167240880717,0.00101925055841103,7.851548666275266e-4,high,2040,3,Saint Kitts and Nevis
Caribbean,Latin America and Caribbean,KNA,0.0039558913324266,0.00147439037327949,0.00184272324912506,0.00103426581699091,0.00102489226937675,7.50712874380372e-4,7.690304207755898e-4,5.786754673166773e-4,2.0511841189771717e-4,2.124148637797879e-4,2.599466379445933e-4,3.311805315898162e-4,3.960152906358168e-5,8.528107859015997e-5,1.35295190924739e-5,5.063914300134525e-5,4.2324992782865655e-6,1.568137387010268e-5,0.003,56.98,26896.61771,NA,NA,NA,0.0039558913324266,0.00147439037327949,0.00184272324912506,0.00103426581699091,0.00102489226937675,7.50712874380372e-4,high,2045,3,Saint Kitts and Nevis
Caribbean,Latin America and Caribbean,KNA,0.00397461949359375,0.00147013034002421,0.00187560642900821,9.816717900274952e-4,0.00103524393217802,8.015936159400314e-4,7.58808363968517e-4,5.79359360140512e-4,2.0734764412019664e-4,2.163464347597064e-4,2.547918967219532e-4,3.200721410570301e-4,4.009641828145374e-5,8.409832299743878e-5,1.3948156979939836e-5,5.203179352494048e-5,4.155637844447498e-6,1.4959135553069964e-5,0.003,56.98,26896.61771,NA,NA,NA,0.00397461949359375,0.00147013034002421,0.00187560642900821,9.816717900274952e-4,0.00103524393217802,8.015936159400314e-4,high,2050,3,Saint Kitts and Nevis
Caribbean,Latin America and Caribbean,LCA,0.00460470005186405,0.00179291768050501,0.00117718711736909,7.727241227624282e-4,6.754951565039361e-4,5.787899182681683e-4,0.00111451946461228,8.026473593520892e-4,1.283533460222781e-4,1.5190266687667344e-4,1.6849020256889163e-4,2.315201776626531e-4,7.31430128979516e-5,1.7566625527158766e-4,8.986806854092194e-6,3.49176015231338e-5,2.6758209262318204e-6,1.1924300669532884e-5,0.0054,29.98,19101.1653,FALSE,TRUE,TRUE,0.00111451946461228,8.026473593520892e-4,1.283533460222781e-4,1.5190266687667344e-4,1.6849020256889163e-4,2.315201776626531e-4,mid,2021,3,Saint Lucia
Caribbean,Latin America and Caribbean,LCA,0.01152840554639132,0.00472848188144998,0.00512879685986404,0.00321599940439108,0.00301139838004511,0.00255787262623823,0.00222694255981754,0.00163365194622467,5.474557623480849e-4,6.109993089446777e-4,7.295515422181395e-4,9.258199681867112e-4,1.1374220329851418e-4,2.496276369642553e-4,3.657077170278745e-5,1.526054195999598e-4,9.559044593192558e-6,3.3117223575739975e-5,0.0054,29.98,19101.1653,NA,NA,NA,0.00222694255981754,0.00163365194622467,5.474557623480849e-4,6.109993089446777e-4,7.295515422181395e-4,9.258199681867112e-4,mid,2025,3,Saint Lucia
Caribbean,Latin America and Caribbean,LCA,0.01195631265062451,0.00497518829392498,0.00550679218445256,0.00347461152792677,0.00301782335482222,0.00259511268692712,0.00232667701418794,0.00176520710351272,5.81465934307391e-4,6.878020281639884e-4,7.706889139620455e-4,0.00100665571814029,1.2092714640886332e-4,2.4580662790996285e-4,3.614774811727486e-5,1.3160496562158623e-4,1.264178170091127e-5,4.8828267590455234e-5,0.0054,29.98,19101.1653,NA,NA,NA,0.00232667701418794,0.00176520710351272,5.81465934307391e-4,6.878020281639884e-4,7.706889139620455e-4,0.00100665571814029,mid,2030,3,Saint Lucia
Caribbean,Latin America and Caribbean,LCA,0.01246820303599573,0.00510219403924915,0.00565851254113803,0.00346110970082973,0.0033146833466314,0.00277356275456029,0.00238602797846974,0.00190353212488493,5.917532893782166e-4,6.835976269574564e-4,8.199778982982811e-4,0.0012015857513323,1.269119652997955e-4,2.785349871386321e-4,4.083634564712926e-5,1.7165455095975e-4,1.3703350594173028e-5,5.428438524695899e-5,0.0054,29.98,19101.1653,NA,NA,NA,0.00238602797846974,0.00190353212488493,5.917532893782166e-4,6.835976269574564e-4,8.199778982982811e-4,0.0012015857513323,mid,2035,3,Saint Lucia
Caribbean,Latin America and Caribbean,LCA,0.01257834848953514,0.00524449890486138,0.00580777729802033,0.0036597451134121,0.00332130482584336,0.00277869427110947,0.00245738552906713,0.00189303729939471,6.392492127675096e-4,7.700677778167673e-4,8.337913325523996e-4,0.00107838564682547,1.278503285632452e-4,2.647851782158353e-4,4.689740345248676e-5,1.753465193898545e-4,1.022307924229164e-5,4.214802306691529e-5,0.0054,29.98,19101.1653,NA,NA,NA,0.00245738552906713,0.00189303729939471,6.392492127675096e-4,7.700677778167673e-4,8.337913325523996e-4,0.00107838564682547,mid,2040,3,Saint Lucia
Caribbean,Latin America and Caribbean,LCA,0.01280850405570321,0.00540476437488669,0.00599440459888624,0.0038130520322561,0.00338031980291061,0.0027402838923384,0.00247402955609518,0.00194353841363942,6.635719582802032e-4,7.530903467738311e-4,8.49303358820758e-4,0.00113721936024116,1.2770483383049784e-4,3.113218807386179e-4,4.7497615754261466e-5,1.9757790713808331e-4,1.372973454994357e-5,5.2736896427191345e-5,0.0054,29.98,19101.1653,NA,NA,NA,0.00247402955609518,0.00194353841363942,6.635719582802032e-4,7.530903467738311e-4,8.49303358820758e-4,0.00113721936024116,mid,2045,3,Saint Lucia
Caribbean,Latin America and Caribbean,LCA,0.01263931887423539,0.00526426279016988,0.00589433557018738,0.0037891898722584,0.00338338923394126,0.00287471465153233,0.00240671368131495,0.00190488159625901,6.349257361757929e-4,7.349033074475265e-4,8.289225573973977e-4,0.0011228255423321,1.3371747997180223e-4,3.1585579408564287e-4,4.796413651927655e-5,1.8825271038162315e-4,1.3777857889229728e-5,5.449893467896885e-5,0.0054,29.98,19101.1653,NA,NA,NA,0.00240671368131495,0.00190488159625901,6.349257361757929e-4,7.349033074475265e-4,8.289225573973977e-4,0.0011228255423321,mid,2050,3,Saint Lucia
Caribbean,Latin America and Caribbean,VCT,0.00552758384486018,0.00236263431172178,0.00235403586387451,0.00163508986296908,0.00136947454722943,0.00121436922782894,0.00111709737942107,8.542514640002158e-4,2.5251223869973124e-4,3.1311706309084073e-4,3.4503910259331644e-4,4.916294068424412e-4,6.156824512581128e-5,1.375956828304888e-4,1.7925774428319512e-5,7.27004052257556e-5,5.318089061432734e-6,2.2319642379256248e-5,0.0026,23.29,16200.89946,FALSE,TRUE,TRUE,0.00111709737942107,8.542514640002158e-4,2.5251223869973124e-4,3.1311706309084073e-4,3.4503910259331644e-4,4.916294068424412e-4,mid,2021,3,Saint Vincent and the Grenadines
Caribbean,Latin America and Caribbean,VCT,0.00597023914761762,0.00258936351161438,0.00262508508667491,0.00182965073799809,0.00150005555472227,0.0013066002256722,0.00117753326352235,8.976812631930392e-4,2.7969358436299665e-4,3.452648582466934e-4,3.741749874087307e-4,5.219384379387564e-4,6.475427888428516e-5,1.4051643021219788e-4,1.911067631858367e-5,7.149206764634856e-5,5.705429837343762e-6,2.0780844852270697e-5,0.0026,23.29,16200.89946,NA,NA,NA,0.00117753326352235,8.976812631930392e-4,2.7969358436299665e-4,3.452648582466934e-4,3.741749874087307e-4,5.219384379387564e-4,mid,2025,3,Saint Vincent and the Grenadines
Caribbean,Latin America and Caribbean,VCT,0.00613607638721932,0.00262815099824108,0.00275673600705548,0.00187057515120713,0.00159014811798086,0.00139971345675467,0.00119208366578228,9.298574663051788e-4,2.8400158670200087e-4,3.353850240481425e-4,4.009811455031177e-4,5.495182633916691e-4,6.216363320242143e-5,1.3738783967629198e-4,1.857844479637531e-5,7.396614908800667e-5,6.006295691316488e-6,2.6610101417748563e-5,0.0026,23.29,16200.89946,NA,NA,NA,0.00119208366578228,9.298574663051788e-4,2.8400158670200087e-4,3.353850240481425e-4,4.009811455031177e-4,5.495182633916691e-4,mid,2030,3,Saint Vincent and the Grenadines
Caribbean,Latin America and Caribbean,VCT,0.0061342516152971,0.00275697194100805,0.0027657369997697,0.00189873363620462,0.00160406506703807,0.001454979115695,0.00119764639547308,9.489956991818124e-4,2.996104855860737e-4,3.5506137493051496e-4,3.922284438122724e-4,5.750263997375852e-4,6.194576816196034e-5,1.3653525999726468e-4,1.743488671055419e-5,6.523460299090813e-5,6.419640152085569e-6,2.8062018983467383e-5,0.0026,23.29,16200.89946,NA,NA,NA,0.00119764639547308,9.489956991818124e-4,2.996104855860737e-4,3.5506137493051496e-4,3.922284438122724e-4,5.750263997375852e-4,mid,2035,3,Saint Vincent and the Grenadines
Caribbean,Latin America and Caribbean,VCT,0.00607977454562746,0.00261497701694792,0.00274972598660936,0.00186442957603528,0.00160121669933621,0.00143984932218294,0.00119813979474855,8.993961265420095e-4,2.9979794618975917e-4,3.664951128181865e-4,4.1116916782475384e-4,5.275876445473618e-4,6.305001287742128e-5,1.4003798771490786e-4,2.299148072291469e-5,9.028926265215288e-5,5.27617663806205e-6,2.089465626234671e-5,0.0026,23.29,16200.89946,NA,NA,NA,0.00119813979474855,8.993961265420095e-4,2.9979794618975917e-4,3.664951128181865e-4,4.1116916782475384e-4,5.275876445473618e-4,mid,2040,3,Saint Vincent and the Grenadines
Caribbean,Latin America and Caribbean,VCT,0.00599492811742906,0.00266479254323193,0.00276223398964941,0.00190813667765735,0.0015691534427389,0.0013940677339968,0.00116239887155402,9.387931513920656e-4,2.9714480835976156e-4,3.506849199140575e-4,4.006844726167097e-4,5.994872691965746e-4,6.146895934721284e-5,1.3952272785861425e-4,2.096421840191507e-5,8.146782283558141e-5,6.012573214834598e-6,2.4744214508739492e-5,0.0026,23.29,16200.89946,NA,NA,NA,0.00116239887155402,9.387931513920656e-4,2.9714480835976156e-4,3.506849199140575e-4,4.006844726167097e-4,5.994872691965746e-4,mid,2045,3,Saint Vincent and the Grenadines
Caribbean,Latin America and Caribbean,VCT,0.00592148508417271,0.00263575259116039,0.00272721334681355,0.00187274528733599,0.00159308726851766,0.00140350359983825,0.00111501018876036,8.795255446672376e-4,2.810797679206388e-4,3.372961146412035e-4,3.868504701215752e-4,5.333044431271347e-4,5.932376657899365e-5,1.3373572220305485e-4,2.075077433211049e-5,7.733939691426538e-5,5.7513706427423775e-6,2.2008130970722786e-5,0.0026,23.29,16200.89946,NA,NA,NA,0.00111501018876036,8.795255446672376e-4,2.810797679206388e-4,3.372961146412035e-4,3.868504701215752e-4,5.333044431271347e-4,mid,2050,3,Saint Vincent and the Grenadines
Caribbean,Latin America and Caribbean,SUR,0.01197930292590587,0.00520768324493338,0.00210584718492663,0.00143950646836612,0.00121716610643193,0.00108163992701824,0.00310084808262101,0.0024104594495017,2.2750194874707308e-4,2.774967405752074e-4,3.0335097973050275e-4,4.298560521354355e-4,2.1714049056595713e-4,5.64060382975297e-4,1.577027390390094e-5,6.373420931233111e-5,4.693730887347989e-6,2.047882657306125e-5,0.0095,15.9,18458.235,FALSE,TRUE,TRUE,0.00310084808262101,0.0024104594495017,2.2750194874707308e-4,2.774967405752074e-4,3.0335097973050275e-4,4.298560521354355e-4,mid,2021,3,Suriname
Caribbean,Latin America and Caribbean,SUR,0.03351348847072444,0.01351368744002586,0.01449922841063188,0.0093857510633207,0.00831136035956165,0.00698234343215064,0.00661788456640456,0.00488954537935132,0.00154813181397302,0.00180545772441607,0.00203616130228804,0.00267124140094437,3.6296273493498335e-4,7.875182348394191e-4,1.0813357319153904e-4,4.6203766964762353e-4,2.923585001818653e-5,1.101156812975131e-4,0.0095,15.9,18458.235,NA,NA,NA,0.00661788456640456,0.00488954537935132,0.00154813181397302,0.00180545772441607,0.00203616130228804,0.00267124140094437,mid,2025,3,Suriname
Caribbean,Latin America and Caribbean,SUR,0.03513585035177938,0.01461537759060636,0.01530914276730606,0.0098556412075853,0.00881082231917171,0.00762447531603524,0.00698740146488667,0.00520572162814751,0.00160281613989904,0.0018639817234928,0.00220134639864194,0.00305499461210604,3.812705654441883e-4,7.952155749404891e-4,1.075030673126583e-4,3.9313764747575335e-4,3.332477569074826e-5,1.2305920947804736e-4,0.0095,15.9,18458.235,NA,NA,NA,0.00698740146488667,0.00520572162814751,0.00160281613989904,0.0018639817234928,0.00220134639864194,0.00305499461210604,mid,2030,3,Suriname
Caribbean,Latin America and Caribbean,SUR,0.03666431160803941,0.0147810327365128,0.01597040525759264,0.01001276524326227,0.00934551567097899,0.0079636579349989,0.00731594146386748,0.00562479745349418,0.00173067989219833,0.00197152315355679,0.00230409270184343,0.00331259003004101,3.811682052409808e-4,8.035125985964745e-4,1.1921271558647626e-4,4.391418502626547e-4,3.963053196979828e-5,1.612641577224144e-4,0.0095,15.9,18458.235,NA,NA,NA,0.00731594146386748,0.00562479745349418,0.00173067989219833,0.00197152315355679,0.00230409270184343,0.00331259003004101,mid,2035,3,Suriname
Caribbean,Latin America and Caribbean,SUR,0.03760251799229836,0.01541326464207799,0.01652590855421996,0.0106626669264171,0.00943782825589863,0.00795226841560267,0.00756282672848169,0.00567890827086165,0.00181051107618681,0.00212443039450191,0.00242506004374863,0.00339055781262386,4.1178601583665624e-4,8.929035959298609e-4,1.350580263413227e-4,6.016205610908687e-4,2.9505169234419253e-5,1.188415550183751e-4,0.0095,15.9,18458.235,NA,NA,NA,0.00756282672848169,0.00567890827086165,0.00181051107618681,0.00212443039450191,0.00242506004374863,0.00339055781262386,mid,2040,3,Suriname
Caribbean,Latin America and Caribbean,SUR,0.03860598533428477,0.01617363466537662,0.01721083173890529,0.01133942594830557,0.00976334963432832,0.00834414033629419,0.00765872875772615,0.00563508091469809,0.00190649149522771,0.00222595420843969,0.00248635151920077,0.00331329516771952,4.174772887372661e-4,8.742525242275177e-4,1.3326604682215785e-4,4.898185951288507e-4,4.009075300165739e-5,1.612190678436186e-4,0.0095,15.9,18458.235,NA,NA,NA,0.00765872875772615,0.00563508091469809,0.00190649149522771,0.00222595420843969,0.00248635151920077,0.00331329516771952,mid,2045,3,Suriname
Caribbean,Latin America and Caribbean,SUR,0.03982830112639896,0.01657534048256495,0.01797357249045936,0.01160677106392102,0.01025724655268642,0.00860889633499731,0.00780353321377493,0.00619007435560283,0.00186998867288478,0.002267304056206,0.00261434725971197,0.00366090744300949,4.1864587611742247e-4,9.761662296509992e-4,1.4772209334281154e-4,6.233397684666202e-4,4.105306485123424e-5,1.6728833150961745e-4,0.0095,15.9,18458.235,NA,NA,NA,0.00780353321377493,0.00619007435560283,0.00186998867288478,0.002267304056206,0.00261434725971197,0.00366090744300949,mid,2050,3,Suriname
Caribbean,Latin America and Caribbean,TTO,0.07997199956499766,0.02631661733673311,0.02989096370324003,0.01549802954992863,0.01663856064802721,0.01252313773349307,0.01710033178529091,0.01105870616814778,0.00330796167739989,0.00334394944017493,0.00413052241934464,0.0051172351679109,0.00102187435293143,0.0019732895426515,2.2393053869179623e-4,7.74984079042977e-4,7.010905481262555e-5,2.7586417051394e-4,0.0737,53.4,30424.66489,FALSE,TRUE,TRUE,0.01710033178529091,0.01105870616814778,0.00330796167739989,0.00334394944017493,0.00413052241934464,0.0051172351679109,mid,2021,3,Trinidad and Tobago
Caribbean,Latin America and Caribbean,TTO,0.12335094471047764,0.04272772963823847,0.05476402682428354,0.02838339018262236,0.03059962699073274,0.02216508493831244,0.02443520773117566,0.01702818330451153,0.00608514901188179,0.00591828834838013,0.0077448524385238,0.00907850066085819,0.00131652430464024,0.002573865107449,3.851824706457687e-4,0.00127337630159933,1.1974875651025844e-4,4.0492567771084886e-4,0.0737,53.4,30424.66489,NA,NA,NA,0.02443520773117566,0.01702818330451153,0.00608514901188179,0.00591828834838013,0.0077448524385238,0.00907850066085819,mid,2025,3,Trinidad and Tobago
Caribbean,Latin America and Caribbean,TTO,0.12706761706955855,0.04513232813701803,0.05732230530917072,0.02932193451992119,0.03222971138044801,0.0239353728697103,0.02526513856512708,0.01805262240299416,0.00635435242839205,0.00640848837658963,0.00820719082245317,0.00973851351179917,0.00132663187926903,0.00252605657809104,3.7891614168725457e-4,0.00121067533740256,1.3604215056262493e-4,5.481075552636348e-4,0.0737,53.4,30424.66489,NA,NA,NA,0.02526513856512708,0.01805262240299416,0.00635435242839205,0.00640848837658963,0.00820719082245317,0.00973851351179917,mid,2030,3,Trinidad and Tobago
Caribbean,Latin America and Caribbean,TTO,0.1322860030543471,0.04666754706330903,0.06041617541244905,0.03063455743335958,0.03415376964673563,0.02583772592764262,0.02532333559107538,0.01867008808739853,0.00648553016606242,0.00652937700964191,0.00825196720462364,0.01038844673511618,0.00135631060416526,0.002775953575368,4.495872972899905e-4,0.00157715991302631,1.5755185694288958e-4,6.341298174257837e-4,0.0737,53.4,30424.66489,NA,NA,NA,0.02532333559107538,0.01867008808739853,0.00648553016606242,0.00652937700964191,0.00825196720462364,0.01038844673511618,mid,2035,3,Trinidad and Tobago
Caribbean,Latin America and Caribbean,TTO,0.13335077396978778,0.04698694686174486,0.06181108305855214,0.03093788629665613,0.03373551984124558,0.02535341949289044,0.02594024341005826,0.01847883826173101,0.00675678826774692,0.00661110305219598,0.00870948111158778,0.01062624713534001,0.00138600646282344,0.0028034108293805,4.947732844120877e-4,0.00169728741489023,1.267155357657548e-4,4.703600304144946e-4,0.0737,53.4,30424.66489,NA,NA,NA,0.02594024341005826,0.01847883826173101,0.00675678826774692,0.00661110305219598,0.00870948111158778,0.01062624713534001,mid,2040,3,Trinidad and Tobago
Caribbean,Latin America and Caribbean,TTO,0.13184617451606723,0.04703843489504293,0.0614368989285586,0.03189955091951788,0.03369450250040111,0.02414968270510087,0.02571407441557571,0.019164588947983,0.0069096525780414,0.00718660546612798,0.00863881844170432,0.010947562569049,0.00139953826091569,0.00288883367417466,5.059336746842003e-4,0.00177991099135561,1.407549254463067e-4,5.076821123210667e-4,0.0737,53.4,30424.66489,NA,NA,NA,0.02571407441557571,0.019164588947983,0.0069096525780414,0.00718660546612798,0.00863881844170432,0.010947562569049,mid,2045,3,Trinidad and Tobago
Caribbean,Latin America and Caribbean,TTO,0.1321844807436853,0.04843258170728642,0.06138016973883217,0.03138901901758811,0.03479017893263489,0.02613075717616623,0.02532672827665744,0.01851380060846709,0.00685655102721152,0.00711788651397765,0.00849033385699368,0.0103324877881789,0.00126814574553522,0.00236259211094931,4.4521044149932926e-4,0.00140897153782254,1.334053461869465e-4,4.401650354062004e-4,0.0737,53.4,30424.66489,NA,NA,NA,0.02532672827665744,0.01851380060846709,0.00685655102721152,0.00711788651397765,0.00849033385699368,0.0103324877881789,mid,2050,3,Trinidad and Tobago
Central Latin America,Latin America and Caribbean,COL,2.0870090492825697,0.8392469824375246,0.8243227902391361,0.5524560578198461,0.48091112204080383,0.41749025427364655,0.4353431154078823,0.3180872153217143,0.08899500712914754,0.10830970790191088,0.11899303382795004,0.16905840519331608,0.02532632118481016,0.05404302404024389,0.00627883362300574,0.02484905007642442,0.00185176422927614,0.00796839866457498,0.7051,14,17383.09017,FALSE,FALSE,TRUE,0.02532632118481016,0.05404302404024389,0.00627883362300574,0.02484905007642442,0.00185176422927614,0.00796839866457498,low,2021,3,Colombia
Central Latin America,Latin America and Caribbean,COL,2.967199377142708,1.271679206521099,1.2916450605853087,0.8809724802516946,0.7414480429946696,0.6334635437191435,0.5855300839933385,0.425026312519812,0.13700178206029442,0.1605021540098013,0.188549745283897,0.2504247419897094,0.03133720886187385,0.06690929751378412,0.00918103338429574,0.03427300262803452,0.00252684572487117,0.00899470106302844,0.7051,14,17383.09017,NA,NA,NA,0.03133720886187385,0.06690929751378412,0.00918103338429574,0.03427300262803452,0.00252684572487117,0.00899470106302844,low,2025,3,Colombia
