LocationHeader,Region,Superregion,selected_model,selected_Mean_total_billions_2021,selected_Mean_total_billions_2025,selected_Mean_total_billions_2030,selected_Mean_total_billions_2035,selected_Mean_total_billions_2040,selected_Mean_total_billions_2045,selected_Mean_total_billions_2050,selected_SD_total_billions_2021,selected_SD_total_billions_2025,selected_SD_total_billions_2030,selected_SD_total_billions_2035,selected_SD_total_billions_2040,selected_SD_total_billions_2045,selected_SD_total_billions_2050,selected_Mean_perio_billions_2021,selected_Mean_perio_billions_2025,selected_Mean_perio_billions_2030,selected_Mean_perio_billions_2035,selected_Mean_perio_billions_2040,selected_Mean_perio_billions_2045,selected_Mean_perio_billions_2050,selected_SD_perio_billions_2021,selected_SD_perio_billions_2025,selected_SD_perio_billions_2030,selected_SD_perio_billions_2035,selected_SD_perio_billions_2040,selected_SD_perio_billions_2045,selected_SD_perio_billions_2050,selected_Mean_replace_billions_2021,selected_Mean_replace_billions_2025,selected_Mean_replace_billions_2030,selected_Mean_replace_billions_2035,selected_Mean_replace_billions_2040,selected_Mean_replace_billions_2045,selected_Mean_replace_billions_2050,selected_SD_replace_billions_2021,selected_SD_replace_billions_2025,selected_SD_replace_billions_2030,selected_SD_replace_billions_2035,selected_SD_replace_billions_2040,selected_SD_replace_billions_2045,selected_SD_replace_billions_2050,iso3c,WHO_selected_Mean_total_billions_2021,WHO_selected_Mean_total_billions_2025,WHO_selected_Mean_total_billions_2030,WHO_selected_Mean_total_billions_2035,WHO_selected_Mean_total_billions_2040,WHO_selected_Mean_total_billions_2045,WHO_selected_Mean_total_billions_2050,WHO_selected_SD_total_billions_2021,WHO_selected_SD_total_billions_2025,WHO_selected_SD_total_billions_2030,WHO_selected_SD_total_billions_2035,WHO_selected_SD_total_billions_2040,WHO_selected_SD_total_billions_2045,WHO_selected_SD_total_billions_2050,WHO_selected_Mean_perio_billions_2021,WHO_selected_Mean_perio_billions_2025,WHO_selected_Mean_perio_billions_2030,WHO_selected_Mean_perio_billions_2035,WHO_selected_Mean_perio_billions_2040,WHO_selected_Mean_perio_billions_2045,WHO_selected_Mean_perio_billions_2050,WHO_selected_SD_perio_billions_2021,WHO_selected_SD_perio_billions_2025,WHO_selected_SD_perio_billions_2030,WHO_selected_SD_perio_billions_2035,WHO_selected_SD_perio_billions_2040,WHO_selected_SD_perio_billions_2045,WHO_selected_SD_perio_billions_2050,WHO_selected_Mean_replace_billions_2021,WHO_selected_Mean_replace_billions_2025,WHO_selected_Mean_replace_billions_2030,WHO_selected_Mean_replace_billions_2035,WHO_selected_Mean_replace_billions_2040,WHO_selected_Mean_replace_billions_2045,WHO_selected_Mean_replace_billions_2050,WHO_selected_SD_replace_billions_2021,WHO_selected_SD_replace_billions_2025,WHO_selected_SD_replace_billions_2030,WHO_selected_SD_replace_billions_2035,WHO_selected_SD_replace_billions_2040,WHO_selected_SD_replace_billions_2045,WHO_selected_SD_replace_billions_2050
Colombia,Central Latin America,Latin America and Caribbean,low,0.0341886405455619,0.03801791754086785,0.04045738595708789,0.0428133785932658,0.04511409554676417,0.04778730583741203,0.04759457475732712,0.07271790693231495,0.08157487718521404,0.0873214022372528,0.0938063967876171,0.10056358812350064,0.10435567656230375,0.10909003769058648,0.00999561470889402,0.01159807428875222,0.01276918571402575,0.01379044060885354,0.014880692024917,0.01568930730737932,0.0158850894169902,0.03794257661399899,0.04301421307129521,0.04734046089499541,0.05128257523235204,0.05522602166130697,0.06084957462236759,0.06108658514419741,0.00329480076802319,0.00327205462084123,0.00360204597243283,0.00429987134693382,0.00446556665874829,0.00485276937518221,0.00505026265076528,0.01650380663951751,0.01395295289770624,0.01532446293648815,0.02009415525439772,0.01621222803241544,0.02047781137217513,0.02129777131857448,COL,3.1233537025499953,3.5019127590013888,3.736770373320148,3.9208222425816137,4.097893000587637,4.191954938329893,4.295882496449487,1.256807282331991,1.399981969427347,1.5240499680368296,1.5880778622116434,1.7008776459302324,1.7153233838815691,1.8156643119052809,1.240903247622858,1.405173319453697,1.557673562645982,1.6640797923571835,1.7875311936135376,1.8581605502144496,1.939978842286229,0.8932497032723261,1.029773584141738,1.13989267116836,1.199755606951965,1.2860269201471843,1.3005361400049205,1.4046163194268644,0.3973361458139974,0.4471532251958019,0.4953634860923875,0.5364242266045307,0.5765203220652195,0.6034616380629776,0.6272397472302113,0.4387485568143039,0.4755263374036738,0.5396542110571179,0.5675931609904423,0.6370655445924447,0.6272412501018979,0.7014710597928533
Costa Rica,Central Latin America,Latin America and Caribbean,mid,0.07090740140547154,0.07497354167050321,0.08101389936735687,0.08423045244556808,0.08791086516171322,0.08941445432618361,0.09186269398545288,0.05243724055095823,0.05437748623808922,0.0608918448346754,0.06293540331939217,0.06672371021416518,0.06704782673087761,0.0729343206588386,0.01634167115616302,0.01750835680252039,0.01934474206943051,0.02088216626433449,0.02231811078377576,0.02298681013113787,0.02401670066433379,0.01849377033676467,0.01920326240847569,0.02117027136034767,0.02364489837306134,0.02515416817835015,0.02543929336742764,0.02667489794991003,0.02194527113896073,0.02332161090651236,0.02603076315768084,0.02746404563951509,0.02910792801601237,0.02993302294182148,0.03118383915292373,0.02885779875186219,0.03065601816407586,0.03532986683268806,0.0364790775058158,0.03912198267467333,0.03866321296700215,0.04157404073298664,CRI,0.3456894272234197,0.36767214555914046,0.38821036987773944,0.40336517494333973,0.4177624723023117,0.4296007123088676,0.4360081958654096,0.1283365086549242,0.13690994821682667,0.14220614599113984,0.14931174502365888,0.15650860302024502,0.16303744581431662,0.17109867052747238,0.1344408269807957,0.14507950956072213,0.15788440198204734,0.17032501231917446,0.17896328910588688,0.1911661005195658,0.19634004171557873,0.08822758181680171,0.09827461082787896,0.10429066436929332,0.11108245333301818,0.11660751615272216,0.1252021236099412,0.1301374388897826,0.04402773989176568,0.04688877053328712,0.05139935374024031,0.05431732853101847,0.05850113498351977,0.06071461437466521,0.0630583770810247,0.04537257813089175,0.04799300086368138,0.05235728412639531,0.05629710643052543,0.05884546833504881,0.06141952976222138,0.06515984179437119
El Salvador,Central Latin America,Latin America and Caribbean,low,0.00283734430297155,0.0028615245120379,0.00295390471187515,0.00291140659753937,0.00310062180851013,0.0030244814770559,0.00282204658279068,0.00712562102653607,0.00759319921450381,0.00756479343468497,0.00732333308640322,0.0099342037661135,0.00829862076975892,0.00745191459251166,7.949766138489928e-4,8.284497951524036e-4,8.770065186741585e-4,9.277126003665656e-4,0.00103983320398053,9.883291400584033e-4,0.00100175573364431,0.00336195266979783,0.0043468027608688,0.00404834295020268,0.00418693397929641,0.00563259392824982,0.00459185241721886,0.00497949173114686,2.4040828815425697e-4,2.2773530764403513e-4,2.426851514167697e-4,2.566357162441239e-4,2.8786862952828247e-4,3.0427995372621174e-4,2.760097892344438e-4,0.00109283004974438,0.00115812101628496,0.00122473009355182,0.00114758658602651,0.00159242312285071,0.00156502792721066,0.00136918883850627,SLV,0.2716200035463495,0.26630602392703445,0.27536248631694754,0.2797973743436999,0.2798542283978079,0.27983543660355426,0.27379728194396363,0.1357134195347679,0.13012815363479405,0.13585494202536644,0.13927605519522812,0.14095350605946425,0.1427900473186479,0.1394688815261065,0.10357014531295036,0.10298004232550644,0.1097319185773186,0.11590130511815364,0.11897096805400456,0.1235947066801397,0.12387420891448252,0.09314089950623695,0.09078600646596532,0.09458643638225243,0.10130825020681228,0.1050144480363222,0.10947331158745656,0.10763935815799064,0.03433571320879384,0.03344666800838997,0.03603682388223592,0.03787440327022717,0.0396268327402824,0.04041201049392259,0.04093860141878982,0.04144328730572662,0.04028732540136616,0.04451472799180055,0.04553784853136085,0.04703850520163984,0.04761166752462951,0.04818797966984315
Guatemala,Central Latin America,Latin America and Caribbean,mid,0.12083418017405212,0.14803885736888084,0.16471369221262833,0.180031880438669,0.19771719529599183,0.21388464057753065,0.23015529170659263,0.09941381703827563,0.12453217360256032,0.13839029197863,0.15625987777256525,0.1692972003409847,0.1869797057958683,0.2079350287823746,0.02471330914578566,0.03010395147757411,0.03487712027129536,0.03857832651994197,0.04522770832542567,0.05019558318512544,0.05467813105463617,0.0356783486216776,0.04278168841864457,0.04982498949996848,0.05377551672161225,0.06402589372713366,0.07358106274288793,0.07836021304428895,0.03561661273080784,0.04412024590087368,0.05061316074534261,0.05788136077811981,0.06529756682477582,0.07239733925916694,0.08146619697607761,0.0558868067563871,0.06908553550747554,0.07717276973141655,0.09191001388129186,0.10527687837232488,0.11730872662316996,0.13676127193466822,GTM,0.6144190247802513,0.7583499176114983,0.8286165051999436,0.909950745096259,0.9816873356874676,1.0547441877184,1.1025598388907516,0.3117323263017971,0.3773938231240803,0.4106578647055604,0.4606986235865446,0.4983557404387646,0.5525526909782129,0.5729321665178854,0.21455462335431572,0.26774478994605144,0.3095470353276591,0.3516748808863883,0.3956262779938103,0.4352955281532736,0.4710221880266131,0.19271028582558733,0.23870455681385705,0.27332893754401616,0.32077125377507243,0.353079546359061,0.3912905865871979,0.42179060781395344,0.07116086310166535,0.08864451432124697,0.10207723047189791,0.11459829355578945,0.13030884283356664,0.14397413153258368,0.15454586782649044,0.08685173195239668,0.10273637275765968,0.12426151165636264,0.13940800383637994,0.15940012833045183,0.18163186142470752,0.18622259961719873
Honduras,Central Latin America,Latin America and Caribbean,low,0.00299095984820685,0.00336466569759222,0.00389241525796726,0.00385868867708599,0.00448893394762452,0.00466720064593891,0.00495374506998139,0.01237833209771834,0.01132686998067128,0.01355007398496574,0.0105198439461816,0.01350558787136483,0.01389371664045285,0.0156537359914831,7.98702578731235e-4,9.787149697216503e-4,0.0011337358754446,0.0011828588424819,0.00146448477208835,0.00166251992828929,0.00182216182418365,0.00441900092876097,0.00515743221772614,0.00563804811932125,0.00582220710876517,0.00806465167406419,0.00840071717775472,0.01073932374595999,2.4888323776674757e-4,2.670826687203924e-4,3.234635558315487e-4,3.7495034912587825e-4,3.5939605172792414e-4,4.3391383408249054e-4,5.055728963099923e-4,0.00144798970392042,0.00139922090649894,0.00170870164663143,0.00185861318661509,0.00178227874901756,0.00243248349249655,0.00272449321859768,HND,0.28527158374162187,0.3168086487883783,0.34623467605427466,0.39035320301695325,0.42852447164902735,0.4647922841028764,0.49810063818266226,0.1861233807259665,0.20981249827010917,0.2272944611659418,0.2540666368484578,0.27890387533490457,0.31238265214236927,0.32537807967413673,0.10791824867099388,0.11873036725600992,0.13643764319619628,0.15799773107720197,0.18261532745026893,0.20259514981886925,0.2217062409139291,0.117222463562488,0.12690769664417711,0.14716853136713595,0.16869178134104237,0.19884585472525731,0.22021251708662393,0.24026202706772015,0.03517799502373663,0.04044302929872188,0.04482980750896519,0.05346944750026111,0.0602962974312922,0.06753475750672146,0.07437316498379219,0.04816703541655558,0.06299657523554693,0.06191143977302579,0.07470821621964521,0.08668022278185523,0.09475206254822167,0.10081051018341912
Mexico,Central Latin America,Latin America and Caribbean,low,0.10312661793781903,0.10936390173839763,0.11731717881319834,0.1262565713415251,0.13365174277739444,0.13907393442218932,0.13949518594767207,0.21216104463505103,0.21791991167898508,0.23516289078559757,0.2651976500084014,0.280261257139571,0.29684401266016847,0.29712108186787467,0.02851437530634258,0.03073120857411774,0.03401396583781609,0.03818091125429133,0.04101276436669768,0.04324424352811613,0.04265809521641257,0.10332410035197433,0.10911457763603775,0.12076515792736438,0.139981595544222,0.15612914981489665,0.16782108693236789,0.1613201734217105,0.00890554532480039,0.00973247540063171,0.01077025782935364,0.01161805524766656,0.01252382853401698,0.01316106447091352,0.01314297859882439,0.03619062238875512,0.04220566528820974,0.04668881634093876,0.05306853378772502,0.04799199498224683,0.05404571599813709,0.04614153978464282,MEX,9.2347740085135,9.8994811886319,10.628705105438447,11.233367706682271,11.894336752385671,12.40106817061019,12.784088376300843,3.2835888789738092,3.4589651879628436,3.74590338217795,4.052102050292331,4.308341133978703,4.528787205985942,4.8051727347601085,3.4765253936488474,3.749232324828113,4.1509547062791645,4.4980506288896365,4.866446677902281,5.202234643241859,5.509621993949537,2.2838178045886863,2.43627727125643,2.691769162874242,2.8767523608441965,3.1534756668293236,3.3698749579784404,3.6182547683084074,1.127848586613398,1.2049054787124636,1.312178443986724,1.451127296073996,1.5823930983833363,1.6669143377470812,1.747442254695203,1.136144189075555,1.184226934700863,1.327409982558161,1.4923829218974798,1.59208198920822,1.6616844568964635,1.7889605806091542
Nicaragua,Central Latin America,Latin America and Caribbean,low,0.00207355892014876,0.00224692404215183,0.00242042544474067,0.00260327134649437,0.00269542527309225,0.0028610543674531,0.00300233211661081,0.00629423169393034,0.00667520874171933,0.00679737023058681,0.00796860619904056,0.00769516642235022,0.00924615349876006,0.00951447038043353,6.095289885625081e-4,7.002353663274467e-4,7.685095672449039e-4,8.534793429130611e-4,9.121216851778966e-4,9.434622986501146e-4,0.00115079196287523,0.00366496382968375,0.00405438096053472,0.00379087140817453,0.00426763514518617,0.00481495367115329,0.00469214492662199,0.00595808032423678,1.7327494939410322e-4,1.941853046807412e-4,2.278376115662965e-4,2.518102198621203e-4,2.575038370815927e-4,2.904281419554341e-4,3.119664566732754e-4,8.950230409967111e-4,9.811111135067624e-4,0.00138853912094163,0.00147357260061738,0.0012750869573001,0.00152270500035613,0.00145962568948051,NIC,0.20910010056962816,0.22290072925159224,0.2411735167416027,0.2609299200720954,0.2746857136002257,0.28676131586085,0.2921066560469486,0.13078816974838947,0.13919575349937788,0.15028113469427193,0.16442880297152213,0.17393315095103276,0.1820427799347777,0.1882486296729747,0.08238033078288944,0.08900132925991266,0.1018831262857908,0.11286194510845926,0.12374628564820192,0.1309196862779387,0.13619065414949982,0.08734217435365699,0.0931083433423942,0.1078212608213859,0.11646615800824688,0.129402838435276,0.134549207113159,0.14352916348820238,0.02747975149470684,0.02931782735741586,0.03276698346147051,0.03780604096736838,0.04094901994297142,0.04424455300647421,0.04576509731176383,0.0374894695073543,0.03880440588131346,0.04269720635778514,0.05466706676270672,0.05551538389351723,0.06014638087304828,0.0624451385457689
Panama,Central Latin America,Latin America and Caribbean,mid,0.0759849651259289,0.07649296436478184,0.08365895208865305,0.08987351202024622,0.09696368219543294,0.1037405343778816,0.10978808663899628,0.05259781552223672,0.0510093663156911,0.05664611520973334,0.06169449379260251,0.06735641114007075,0.07166218007473149,0.07644974942582884,0.0171518297327599,0.01747199616430201,0.01938895614959629,0.02120609567825792,0.0232490007684302,0.02530276967051888,0.02697998419586005,0.01764314340077013,0.01744761809606811,0.01936005710259058,0.02185024671312808,0.0240594093019048,0.02492184524240814,0.02711702820540464,0.02175541612984469,0.02169731014449822,0.02440359026644508,0.02662932262314835,0.02931440928273959,0.03165435914969666,0.03435098895912335,0.02770521865089552,0.02657624203395278,0.03072362147189633,0.0324295503508786,0.03593174381331902,0.03963264699941832,0.04279619049098768,PAN,0.37638423258027814,0.3818851901589386,0.4133587019792622,0.4421752035788005,0.4754639311219166,0.5064464986712581,0.5297410686596097,0.11946374048040628,0.11932416720961636,0.1281461050862351,0.13924132653978483,0.15169798146891997,0.16213993528743198,0.17217638809164498,0.13707513455057935,0.13862832038661674,0.15396868997877508,0.16838838167865483,0.18509574303462925,0.2030836599911276,0.21568905025727816,0.07929025190493713,0.07938731457857545,0.08800550735593314,0.09520771623721996,0.10491284068731496,0.11711589450427852,0.12462622530301344,0.04368217268260365,0.04389543137820052,0.04919978696820108,0.0530757299085179,0.05882126703117361,0.06319415696417278,0.06819952735157726,0.04084033445390744,0.04100612313212688,0.04587250855428981,0.05003774008697722,0.05705934228251545,0.05897697011151694,0.06304792098622135
Venezuela (Bolivarian Republic of),Central Latin America,Latin America and Caribbean,mid,0.16287561548542337,0.20009155310250729,0.2110102600519095,0.22349699936178685,0.22523064522639177,0.23236811643333247,0.24002143272814525,0.178011328861143,0.2318564142521234,0.2362216801789892,0.2538752649902747,0.24858474263799296,0.2643958929744494,0.26869635839714584,0.0392559338621298,0.04863984893597956,0.05219418252986529,0.05460137787088454,0.05519061421162902,0.05752931938728391,0.05831331825810711,0.07187265777369374,0.0933829977120689,0.10074000195201276,0.10769469110116014,0.10309154223216951,0.1151004943446228,0.10724873231230654,0.0671889937736994,0.08122964079857171,0.0864948520740824,0.09349295260618053,0.0921397451631282,0.09732390999851664,0.10185913616396902,0.12348041148032184,0.16044586093666124,0.15817231527335285,0.17328528894889755,0.16446379311528694,0.1801674934526928,0.1866835695607071,VEN,0.7931265450202537,0.981672077457338,1.0323362320238338,1.072923880314634,1.1137441337784255,1.1324671575784797,1.1505110953618376,0.601766674311069,0.7310461497321953,0.790098826471094,0.837855774201759,0.86439130510893325,0.850931396051434,0.8886035704808034,0.3894620623785283,0.4754936886173853,0.5086634966082292,0.5326456685222072,0.5588807221472002,0.5690738228492298,0.5862803296495507,0.45350275566121223,0.5460073124498264,0.5947419405802717,0.6509853871848339,0.6642824722784305,0.6664164794836388,0.7080457834189594,0.13365447563586005,0.16175783680319944,0.173922846856085,0.1808742647126475,0.19048665880871088,0.19274609541270024,0.19609817946157015,0.2028513953531,0.22396453355467016,0.26760939305833126,0.26999414117170095,0.29321546418716027,0.2813793734892017,0.2749701679608063
Tropical Latin America,Tropical Latin America,Latin America and Caribbean,NA,2.400988737373128,2.434462740076445,2.494064974079431,2.512289243290028,2.5088420898936743,2.486400885034657,2.467729679506798,1.3383595807697246,1.3462856246287116,1.3767260771632028,1.396610767609723,1.364019226576064,1.3768744429951283,1.3585708095227331,0.4370957979328663,0.44875838724729666,0.47400260218359663,0.4880712383338386,0.4938471354580732,0.5023729885161177,0.5138734309223976,0.36299467319204665,0.3681716173536895,0.3867836678504665,0.3977735712916376,0.41042551956854817,0.4105220675354073,0.42113307456807514,0.2773233267009613,0.2892950668076293,0.30483287492030914,0.31205330188994795,0.31917516347179237,0.3265643675374726,0.3268093495466178,0.279249163929444,0.2891576730085645,0.3045855821049539,0.3030927538394837,0.30943449434771336,0.3247961114797117,0.3222390370953857,NA,15.046208587022033,15.26165384748851,15.502243132976416,15.60609821641437,15.655905069314022,15.47893626815974,15.28729827122699,2.8664626326640144,2.7621506448864364,2.797611896940249,2.798483657788159,2.7928897408382896,2.8195407874591725,2.7871631981492717,3.3491534316415876,3.406825046895618,3.6282299442899504,3.7739271134515264,3.8819831304618857,3.930797179403919,3.977592403356787,1.032817181200308,1.029544004547056,1.104771757770056,1.133935517879783,1.152846198220741,1.1859103907431752,1.2034160972198304,0.5983696550603196,0.6152986153025914,0.653112642735363,0.6819682639710566,0.7049241288235395,0.7223390623061134,0.7268555265299725,0.4057712727539193,0.41582919875690966,0.431598953735262,0.45568064316318696,0.4617569100264,0.47657126175800674,0.47493833745929515
Brazil,Tropical Latin America,Latin America and Caribbean,mid,2.39720896882269,2.430226121474396,2.489528688847313,2.5073706349109344,2.503646898401002,2.48098748258635,2.4621872912253755,1.3383312325791856,1.3462508195888885,1.3766847924799068,1.3965617867655262,1.363972930039695,1.3768169837616389,1.3585139733147915,0.4361479245222306,0.4476417910473268,0.47275994769750695,0.48666379282700234,0.49230732377089226,0.5007162707364499,0.5123307312516113,0.3629676308446683,0.3681325568354809,0.3867393380211888,0.3977247704347514,0.4103842152597337,0.4104642139849603,0.4210902487543969,0.27705679671317385,0.28895288402130787,0.304458374374918,0.3116405425084782,0.3187660057942502,0.3260691268943076,0.32629645632909543,0.2792470047755729,0.2891541892063987,0.304580727720275,0.3030870281876169,0.30943042225170797,0.3247848292682788,0.32223029076744236,BRA,14.68790493005896,14.875916881600704,15.084132123273283,15.158898965289191,15.17730284710664,14.982150997945183,14.772778649277958,2.8622569104731417,2.757532949007339,2.792144960218825,2.792110564095096,2.7855923154289894,2.8116169154347097,2.778310716968922,3.230038854536425,3.277992053521761,3.4809553937568443,3.6105920056978458,3.702457247151677,3.736430078765847,3.772063605764776,1.0283264722973504,1.0246373055113482,1.098547836514685,1.126675180975568,1.1445410661370563,1.1762286335250385,1.192280560784912,0.5603166533411098,0.5730170559549596,0.605812364936757,0.6285576219800982,0.6442990635294975,0.6598699160066567,0.6603781886887063,0.4033460370255208,0.4132593457217495,0.4285810300454238,0.4517887884358191,0.4566256159610461,0.47157806688071496,0.4693194200809381
Paraguay,Tropical Latin America,Latin America and Caribbean,low,0.00377976855043818,0.00423661860204889,0.00453628523211822,0.00491860837909396,0.00519519149267239,0.00541340244830696,0.00554238828142217,0.00871087488090434,0.00968059079634188,0.01066178670471185,0.0116966640415426,0.01123817547882074,0.01257875187163918,0.0124269383080897,9.47873410635668e-4,0.00111659619996982,0.00124265448608969,0.00140744550683621,0.00153981168718095,0.00165671777966782,0.00154269967078629,0.00443077022754776,0.00536287447204815,0.0058557785812487,0.00623065010474868,0.00582262644905686,0.00689180464423207,0.00600573884881072,2.665299877874682e-4,3.4218278632142064e-4,3.74500545391108e-4,4.127593814697197e-4,4.0915767754215714e-4,4.952406431649664e-4,5.128932175223313e-4,0.0010981252955163,0.00141940977807065,0.00171963007687591,0.00186300144942998,0.00158747515091853,0.00270715893813469,0.00237418198352914,PRY,0.3583036569630734,0.38573696588780704,0.4181110097031338,0.44719925112517794,0.47860222220738136,0.4967852702145567,0.5145196219490314,0.15522049770523058,0.15965030593595836,0.17481088932396607,0.18875746548404004,0.2017636159041804,0.21123582316287676,0.2219645311605265,0.11911457710516252,0.12883299337385715,0.1472745505331059,0.16333510775368074,0.17952588331020838,0.1943671006380718,0.20552879759201131,0.09620808778390894,0.10039546530213748,0.11710374740051618,0.12811243219517346,0.1381307521078002,0.15122716868490071,0.1633320771380319,0.03805300171920976,0.04228155934763194,0.04730027779860595,0.0534106419909583,0.06062506529404203,0.06246914629945679,0.06647733784126618,0.04429785782792204,0.04615880969484605,0.05095054023831735,0.0594284376145833,0.06864758411862733,0.06880620880899095,0.07284027954017809
North Africa and Middle East,NA,North Africa and Middle East,NA,3.032493736383652,3.220641790726315,3.464485847067062,3.6514274822874064,3.782395174007533,3.877354718241637,3.91409735135847,1.0433887800414283,1.12646000400129,1.220539443398295,1.2905028443590536,1.3908845817370157,1.407728991418134,1.4305033164111036,0.6355956889743347,0.6951174111853089,0.7770615007622338,0.842732676528739,0.8924398861049139,0.9351931985411124,0.96062675845692,0.3477253113924381,0.3820617503018837,0.421467743748318,0.4428800556243011,0.4786297448342174,0.5182871691276371,0.5242326817589965,0.7179182207759423,0.7859481518588401,0.8801386474511554,0.945983273733121,1.0023900307342928,1.036318558536531,1.053299598550579,0.49142244425104126,0.5538112562003461,0.6122454935773,0.6412464629983176,0.7254394487019097,0.7199484032270747,0.7164543195887513,NA,37.912733068656536,40.69756887178365,43.971932416681724,46.87463014415973,49.556213977215094,51.87818702949033,53.86420733724803,4.422386033868768,4.5999648956406265,5.029397252802884,5.3911062620240235,5.827755040164981,6.281719593595365,6.55904431361085,12.476406750383052,13.575468287999,15.277479410044808,16.86135541508055,18.37543095635048,19.70801030295731,20.89356171218437,2.670278296287894,2.799716294349325,3.165579787044219,3.489068529822553,3.8163727145499498,4.100041875178236,4.394366094367625,3.966106018207458,4.3263410725611005,4.887988890175953,5.376873139890722,5.856407452520324,6.2912988502908584,6.673177512642784,1.3083786385157312,1.404346474006307,1.593465799701178,1.7279600030978914,1.893819294245173,2.0353845127345553,2.1541857744332185
North Africa and Middle East,North Africa and Middle East,North Africa and Middle East,NA,3.032493736383652,3.220641790726315,3.464485847067062,3.6514274822874064,3.782395174007533,3.877354718241637,3.91409735135847,1.0433887800414283,1.12646000400129,1.220539443398295,1.2905028443590536,1.3908845817370157,1.407728991418134,1.4305033164111036,0.6355956889743347,0.6951174111853089,0.7770615007622338,0.842732676528739,0.8924398861049139,0.9351931985411124,0.96062675845692,0.3477253113924381,0.3820617503018837,0.421467743748318,0.4428800556243011,0.4786297448342174,0.5182871691276371,0.5242326817589965,0.7179182207759423,0.7859481518588401,0.8801386474511554,0.945983273733121,1.0023900307342928,1.036318558536531,1.053299598550579,0.49142244425104126,0.5538112562003461,0.6122454935773,0.6412464629983176,0.7254394487019097,0.7199484032270747,0.7164543195887513,NA,37.912733068656536,40.69756887178365,43.971932416681724,46.87463014415973,49.556213977215094,51.87818702949033,53.86420733724803,4.422386033868768,4.5999648956406265,5.029397252802884,5.3911062620240235,5.827755040164981,6.281719593595365,6.55904431361085,12.476406750383052,13.575468287999,15.277479410044808,16.86135541508055,18.37543095635048,19.70801030295731,20.89356171218437,2.670278296287894,2.799716294349325,3.165579787044219,3.489068529822553,3.8163727145499498,4.100041875178236,4.394366094367625,3.966106018207458,4.3263410725611005,4.887988890175953,5.376873139890722,5.856407452520324,6.2912988502908584,6.673177512642784,1.3083786385157312,1.404346474006307,1.593465799701178,1.7279600030978914,1.893819294245173,2.0353845127345553,2.1541857744332185
Afghanistan,North Africa and Middle East,North Africa and Middle East,low,0.00285401997509529,0.00440618635724638,0.00473527690617169,0.00563256493869293,0.00612908817143481,0.00784320002337712,0.00816777435153445,0.02174176828634174,0.05090838986678088,0.03365716924493448,0.05071923372636853,0.02832380016268528,0.04452151717089759,0.03613608582322655,7.035779050027369e-4,0.00107620272219392,0.00127753737670456,0.00160023949597308,0.00184368125600732,0.00232417667050528,0.00296584873519903,0.00399249029313234,0.00796829012645871,0.00835362197091553,0.01032659058250003,0.01182777555002369,0.01524185626108958,0.02182851773034511,2.326468828803916e-4,3.1971760951715974e-4,4.179569696089682e-4,4.554170965888463e-4,5.600150668642866e-4,7.266692667571912e-4,8.487167948215269e-4,0.00166057297728226,0.00184048950768971,0.00312892753875445,0.00314849001292083,0.00294838098346966,0.00465968873713653,0.00535289563512801,AFG,0.31470953040680777,0.4138572260594452,0.4966911717971304,0.5963556927542368,0.7200741022099304,0.861529479306524,0.979687643054038,0.4718798688329062,0.6008986937851492,0.7209060729184064,0.8457797125683206,1.027802271485563,1.607483146165512,1.3228977817899308,0.11193727205311108,0.1471397506178431,0.1780584156354179,0.22565504122418112,0.2706681100228929,0.337995012177294,0.3969001192782444,0.16868596142913814,0.2103767099739246,0.25447498840909044,0.33832038943708,0.3888871317745235,0.4776097251185739,0.6005843031757406,0.03862331173404239,0.05375871565093539,0.06362342695895565,0.07824466039834897,0.09646792129309828,0.11383711954548356,0.14059902091194143,0.06798707839833576,0.0921324213060474,0.10567460816850636,0.12530503659612968,0.15932834045492864,0.19408503277661215,0.2379279113917294
Algeria,North Africa and Middle East,North Africa and Middle East,low,0.0259280001022891,0.02582764685222485,0.0282258766269798,0.03175880191982921,0.03338725072961664,0.03609568193914271,0.0389298697759855,0.05508621997568939,0.05313507745423879,0.05805057700491963,0.07095053623658643,0.07396245018115655,0.08259535921206174,0.09177065005550952,0.00632302612413097,0.00656921791003637,0.00747216352474735,0.00872490582343298,0.00927534139560638,0.01053383941486527,0.01145123598690854,0.02633934969952709,0.02642886437263012,0.03008153393829864,0.03547620384872157,0.03625518843336212,0.04851143561371206,0.04763646497621969,0.00179306440787372,0.0019455778103719,0.00221291467572035,0.00244633533370863,0.00284544855183817,0.00313165838055303,0.00356116833994736,0.00736059215191926,0.00724620585834222,0.00823350077804975,0.01058191589212663,0.01185756879266576,0.01424112738676992,0.01697449280122874,DZA,2.3334160510403694,2.4611510550562135,2.683048786579517,2.8655567857222333,3.080400529026324,3.3024640217223578,3.492120584056349,0.9438295728778718,0.9895368040988992,1.0752266522906466,1.1504709838266738,1.2582214776539624,1.3418840752378225,1.4185392096708422,0.7828854521061026,0.8229870558058171,0.9319504563066748,1.0287183155988793,1.1367649018171455,1.2607222103857656,1.3626049548375974,0.6075918279815542,0.6337958595929464,0.7081067535911645,0.7657029854016453,0.8500340630444082,0.9423405605894384,1.011848016457172,0.2495972438229493,0.26454001833071655,0.30815175804671574,0.3358246972675224,0.3706688101184204,0.40383103618509353,0.4400302650916213,0.2730759271772325,0.2811976391797404,0.3410172168272074,0.3697701258421579,0.39494529237005144,0.4440214177303265,0.4616516944012053
