LocationHeader,Region,Superregion,iso3c,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,Country,Level,Year
Samoa,Oceania,"Southeast Asia, East Asia, and Oceania",WSM,low,4.922581677459416e-5,2.0490926455422336e-4,3.990444859189149e-6,2.0779220219176555e-5,1.2944193341015803e-6,6.434344312542811e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,5.16,NA,NA,NA,NA,NA,NA,6214.016928,NA,NA,Samoa,3,2045
Solomon Islands,Oceania,"Southeast Asia, East Asia, and Oceania",SLB,low,8.39680458410991e-5,5.700030815276283e-4,8.889036273598722e-6,5.3567686822390184e-5,2.3923180322486916e-6,1.7068761410680382e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0021,3.26,NA,NA,NA,NA,NA,NA,2518.421624,NA,NA,Solomon Islands,3,2045
Tonga,Oceania,"Southeast Asia, East Asia, and Oceania",TON,mid,4.187591037641117e-4,4.7211484213874674e-4,3.0576254283165196e-5,5.244176382544061e-5,4.861913289927371e-5,7.989832602077677e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017,16.62,NA,NA,NA,NA,NA,NA,7034.92497,NA,NA,Tonga,3,2045
Tuvalu,Oceania,"Southeast Asia, East Asia, and Oceania",TUV,mid,1.924326839791192e-5,2.5246420262874497e-5,1.7080932835579883e-6,3.073152406544911e-6,2.539559973707587e-6,4.624303846543292e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,6.81,NA,NA,NA,NA,NA,NA,5352.978625,NA,NA,Tuvalu,3,2045
Vanuatu,Oceania,"Southeast Asia, East Asia, and Oceania",VUT,low,5.21727869483233e-5,2.779597952913935e-4,5.17636297005924e-6,3.4095827696516995e-5,1.3477333744991006e-6,8.58408962589955e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,0.51,NA,NA,NA,NA,NA,NA,3135.836649,NA,NA,Vanuatu,3,2045
Southeast Asia,Southeast Asia,"Southeast Asia, East Asia, and Oceania",NA,NA,0.33304692890869336,0.406582846713852,0.09466665006639584,0.21467115139434345,0.0294911863187665,0.09309831699176864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2045
Cambodia,Southeast Asia,"Southeast Asia, East Asia, and Oceania",KHM,low,0.00507600246150207,0.01533462572572022,0.00145421265369939,0.00858449921498043,4.440447542805635e-4,0.00287345506234872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,0.01,NA,NA,NA,NA,NA,NA,6225.532655,NA,NA,Cambodia,3,2045
Indonesia,Southeast Asia,"Southeast Asia, East Asia, and Oceania",IDN,low,0.15176085309110887,0.3610936378080673,0.05043026377483792,0.19904811379445983,0.01590366473061792,0.08887621279629851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2666,1,NA,NA,NA,NA,NA,NA,12757.07464,NA,NA,Indonesia,3,2045
Lao People's Democratic Republic,Southeast Asia,"Southeast Asia, East Asia, and Oceania",LAO,low,0.00221723448093928,0.00605470555435474,4.0645899400969335e-4,0.00218207803848228,1.2255549555457423e-4,6.245340288858094e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0045,0.63,NA,NA,NA,NA,NA,NA,8080.435532,NA,NA,Lao People's Democratic Republic,3,2045
Malaysia,Southeast Asia,"Southeast Asia, East Asia, and Oceania",MYS,low,0.02800299309412305,0.05001698284995619,0.00587848111134464,0.01993489928584038,0.0018637131740718,0.00661569379546952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2268,6.91,NA,NA,NA,NA,NA,NA,29822.84918,NA,NA,Malaysia,3,2045
Maldives,Southeast Asia,"Southeast Asia, East Asia, and Oceania",MDV,low,3.4705830607372834e-4,7.484060315224952e-4,9.47411620134477e-5,4.100143566600403e-4,2.762836796169209e-5,1.118548568330412e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-4,1.7,NA,NA,NA,NA,NA,NA,19052.62249,NA,NA,Maldives,3,2045
Mauritius,Southeast Asia,"Southeast Asia, East Asia, and Oceania",MUS,low,7.379194092108764e-4,0.00152475711965681,1.904253251748696e-4,6.892446337205657e-4,5.710635924936637e-5,2.2891611576896385e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168,13.26,NA,NA,NA,NA,NA,NA,22737.57294,NA,NA,Mauritius,3,2045
Myanmar,Southeast Asia,"Southeast Asia, East Asia, and Oceania",MMR,low,0.0117691188148212,0.04226298346538187,0.00325985305620658,0.01818584902717929,9.412100807686472e-4,0.00515341191658193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-4,0.01,NA,NA,NA,NA,NA,NA,5178.447182,NA,NA,Myanmar,3,2045
Philippines,Southeast Asia,"Southeast Asia, East Asia, and Oceania",PHL,low,0.03450981513894352,0.10416252686971672,0.00473763260234572,0.02155793015471829,0.00148783644078935,0.00773690913296551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165,0.15,NA,NA,NA,NA,NA,NA,8857.789951,NA,NA,Philippines,3,2045
Seychelles,Southeast Asia,"Southeast Asia, East Asia, and Oceania",SYC,low,7.807454862250856e-5,1.496126192578746e-4,1.8715592505651424e-5,6.847006067308381e-5,5.361456779397744e-6,1.994032049776668e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013,13.61,NA,NA,NA,NA,NA,NA,29979.82727,NA,NA,Seychelles,3,2045
Sri Lanka,Southeast Asia,"Southeast Asia, East Asia, and Oceania",LKA,low,0.00933829559141984,0.02265534740585777,0.00257452411169224,0.01181514944202493,7.1619296667524e-4,0.00339307585373367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,1.82,NA,NA,NA,NA,NA,NA,14316.13522,NA,NA,Sri Lanka,3,2045
Thailand,Southeast Asia,"Southeast Asia, East Asia, and Oceania",THA,low,0.04996312451622525,0.10327229105172175,0.0163052008015234,0.05730604033468335,0.00524208832243461,0.02111428111084886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1917,2.82,NA,NA,NA,NA,NA,NA,20242.77,NA,NA,Thailand,3,2045
Timor-Leste,Southeast Asia,"Southeast Asia, East Asia, and Oceania",TLS,low,4.082553221410216e-4,0.00140403783296907,8.813923584235848e-5,4.255394377942031e-4,2.335174477688827e-5,1.191006376393114e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-4,0.55,NA,NA,NA,NA,NA,NA,6824.792339,NA,NA,Timor-Leste,3,2045
Viet Nam,Southeast Asia,"Southeast Asia, East Asia, and Oceania",VNM,low,0.03883818413356214,0.09125889466293088,0.00922800164519995,0.04204542686777434,0.00265643242480645,0.01311786910960474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057,0.6,NA,NA,NA,NA,NA,NA,12048.90199,NA,NA,Viet Nam,3,2045
Sub-Saharan Africa,NA,Sub-Saharan Africa,NA,NA,0.782229409861654,0.4956071200538158,0.17820976919605078,0.1864925090226325,0.12722352390700917,0.14389595236426292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2045
Central Sub-Saharan Africa,Central Sub-Saharan Africa,Sub-Saharan Africa,NA,NA,0.02862427763017753,0.09860994088265518,0.008279899906,0.0368066945057117,0.003029121616425,0.01177524481888292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2045
Angola,Central Sub-Saharan Africa,Sub-Saharan Africa,AGO,low,0.01408311350755987,0.04036697883988436,0.00344539942389847,0.0173442324363572,0.00104790031527402,0.00467808749787434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0702,2.33,NA,NA,NA,NA,NA,NA,7408.126591,NA,NA,Angola,3,2045
Central African Republic,Central Sub-Saharan Africa,Sub-Saharan Africa,CAF,low,2.0681592569513283e-4,0.00314940475304241,9.975627352420263e-5,0.00105670221086996,3.692442166179442e-5,2.857046536817051e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011,0.22,NA,NA,NA,NA,NA,NA,1128.55238,NA,NA,Central African Republic,3,2045
Congo,Central Sub-Saharan Africa,Sub-Saharan Africa,COG,low,0.00167203478064217,0.00506111545379885,5.329508802556453e-4,0.0031568365139386,1.668212903406547e-4,8.529969600714047e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047,1.03,NA,NA,NA,NA,NA,NA,6263.211613,NA,NA,Congo,3,2045
Democratic Republic of the Congo,Central Sub-Saharan Africa,Sub-Saharan Africa,COD,low,0.01013509046140761,0.08968452148492694,0.0035539643395729,0.03224419439068397,0.00157266905690468,0.010750651043624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0229,0.23,NA,NA,NA,NA,NA,NA,1313.618218,NA,NA,Democratic Republic of the Congo,3,2045
Equatorial Guinea,Central Sub-Saharan Africa,Sub-Saharan Africa,GNQ,low,0.00123721420798386,0.00277751226480095,3.01875406928849e-4,0.00119573463918756,1.0474972271908558e-4,4.637451133569445e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0057,4.19,NA,NA,NA,NA,NA,NA,16821.44865,NA,NA,Equatorial Guinea,3,2045
Gabon,Central Sub-Saharan Africa,Sub-Saharan Africa,GAB,low,0.00129000874688889,0.00280461261575826,3.4595358181993964e-4,0.00130777370391089,1.000568095247672e-4,4.136418159450964e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0077,3.69,NA,NA,NA,NA,NA,NA,18523.5798,NA,NA,Gabon,3,2045
Eastern Sub-Saharan Africa,Eastern Sub-Saharan Africa,Sub-Saharan Africa,NA,NA,0.11536720064661898,0.20552497826325883,0.04120378577590197,0.11650110111622682,0.01028331389983052,0.03228582132314584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2045
Burundi,Eastern Sub-Saharan Africa,Sub-Saharan Africa,BDI,low,0.00108635594901357,0.0135690574055284,4.6008132756997894e-4,0.00476262946296468,1.7272264947246636e-4,0.00154489407283861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013,0.12,NA,NA,NA,NA,NA,NA,836.6655713,NA,NA,Burundi,3,2045
Comoros,Eastern Sub-Saharan Africa,Sub-Saharan Africa,COM,low,1.8419654953500043e-4,6.568031657158955e-4,5.511341189106629e-5,3.615079243396248e-4,1.8795591236877364e-5,1.1024061562981916e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-4,0.3,NA,NA,NA,NA,NA,NA,3449.043575,NA,NA,Comoros,3,2045
Djibouti,Eastern Sub-Saharan Africa,Sub-Saharan Africa,DJI,low,3.967650981232464e-4,0.00115290233025454,1.1350391772714268e-4,5.658353245568745e-4,3.760660316802611e-5,2.1248940171231657e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-4,0.76,NA,NA,NA,NA,NA,NA,5960.108074,NA,NA,Djibouti,3,2045
Eritrea,Eastern Sub-Saharan Africa,Sub-Saharan Africa,ERI,high,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0024,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eritrea,3,2045
Ethiopia,Eastern Sub-Saharan Africa,Sub-Saharan Africa,ETH,low,0.03408776768174501,0.15916570158625729,0.01657322671648137,0.09754987021907344,0.00376640379039508,0.02739879156034799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,0.01,NA,NA,NA,NA,NA,NA,2588.413102,NA,NA,Ethiopia,3,2045
Kenya,Eastern Sub-Saharan Africa,Sub-Saharan Africa,KEN,low,0.02546438634103403,0.08168631943885202,0.01036268601842018,0.05409586018894132,0.00258478183229811,0.01432982703382685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,0.01,NA,NA,NA,NA,NA,NA,5338.852434,NA,NA,Kenya,3,2045
Madagascar,Eastern Sub-Saharan Africa,Sub-Saharan Africa,MDG,low,0.00287365196434877,0.03211465423731523,7.001608084610063e-4,0.00550272812248042,2.4154293040581053e-4,0.00183255599245968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042,0.15,NA,NA,NA,NA,NA,NA,1577.432461,NA,NA,Madagascar,3,2045
Malawi,Eastern Sub-Saharan Africa,Sub-Saharan Africa,MWI,low,0.00272845269405232,0.02093797766894646,0.00134315763175299,0.0099149852232153,2.795716281853854e-4,0.00232605856247516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.12,NA,NA,NA,NA,NA,NA,1687.593582,NA,NA,Malawi,3,2045
Mozambique,Eastern Sub-Saharan Africa,Sub-Saharan Africa,MOZ,low,0.00352114359212187,0.0273154427598758,0.00129746343724565,0.01111068871526952,4.371335569430726e-4,0.00393868457770125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0049,0.16,NA,NA,NA,NA,NA,NA,1457.235409,NA,NA,Mozambique,3,2045
Rwanda,Eastern Sub-Saharan Africa,Sub-Saharan Africa,RWA,low,0.00114536041899984,0.00259282327107778,1.720812813826719e-4,6.892206049908806e-4,1.1153387430611064e-4,3.668392561156487e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0035,0.28,NA,NA,NA,NA,NA,NA,2733.435668,NA,NA,Rwanda,3,2045
Somalia,Eastern Sub-Saharan Africa,Sub-Saharan Africa,SOM,low,0.00221455332559888,0.02099490739724797,5.048918331224931e-4,0.00434047158064318,1.265613842765344e-4,0.00106959683799693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0026,0.17,NA,NA,NA,NA,NA,NA,1392.46426,NA,NA,Somalia,3,2045
South Sudan,Eastern Sub-Saharan Africa,Sub-Saharan Africa,SSD,high,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,South Sudan,3,2045
Uganda,Eastern Sub-Saharan Africa,Sub-Saharan Africa,UGA,low,0.01093497677940497,0.05611119750437186,0.00366944751620114,0.02184659178870783,9.613514618159572e-4,0.00600594917984556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124,0.31,NA,NA,NA,NA,NA,NA,2684.920359,NA,NA,Uganda,3,2045
United Republic of Tanzania,Eastern Sub-Saharan Africa,Sub-Saharan Africa,TZA,low,0.02524885337365548,0.06091461305621296,0.00415619658702131,0.01499390580178219,9.846039879004233e-4,0.00337430955770601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,0.01,NA,NA,NA,NA,NA,NA,3493.083008,NA,NA,United Republic of Tanzania,3,2045
Zambia,Eastern Sub-Saharan Africa,Sub-Saharan Africa,ZMB,low,0.005480736878986,0.02293060564033822,0.00179577528862497,0.01155828447064577,5.60704609426672e-4,0.00329764904225139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-4,0.04,NA,NA,NA,NA,NA,NA,3503.034914,NA,NA,Zambia,3,2045
Southern Sub-Saharan Africa,Southern Sub-Saharan Africa,Sub-Saharan Africa,NA,NA,0.4638310664302572,0.3128020771850848,0.07681731056780193,0.09294591610135124,0.09835732654621288,0.1363027656120275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2045
Botswana,Southern Sub-Saharan Africa,Sub-Saharan Africa,BWA,mid,0.02838491580562979,0.01720097670666455,0.00318161762790431,0.00263789522062034,0.00250797389375146,0.00270397485296248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0574,24.15,NA,NA,NA,NA,NA,NA,17960.62544,NA,NA,Botswana,3,2045
Eswatini,Southern Sub-Saharan Africa,Sub-Saharan Africa,SWZ,low,4.342888029410171e-4,0.00113329012985777,7.842498269209491e-5,4.321699100356368e-4,2.7897445892815188e-5,1.425750037461209e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138,12.18,NA,NA,NA,NA,NA,NA,9946.040554,NA,NA,Eswatini,3,2045
Lesotho,Southern Sub-Saharan Africa,Sub-Saharan Africa,LSO,low,2.124554355354544e-4,0.00134156340411891,5.4461356778905586e-5,3.4385384163202615e-4,1.4458856631450724e-5,9.82636286843707e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0093,4.56,NA,NA,NA,NA,NA,NA,2544.782496,NA,NA,Lesotho,3,2045
Namibia,Southern Sub-Saharan Africa,Sub-Saharan Africa,NAM,low,9.477705330447566e-4,0.00243367470165697,1.8679864570793315e-4,0.00111179586930778,5.762800867027696e-5,2.6297059138539574e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0028,1.13,NA,NA,NA,NA,NA,NA,9709.099306,NA,NA,Namibia,3,2045
South Africa,Southern Sub-Saharan Africa,Sub-Saharan Africa,ZAF,mid,0.43114460955044176,0.3120055397809659,0.07284117877155376,0.09284356331403594,0.09561306954255394,0.13627315566239626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2861,38.86,NA,NA,NA,NA,NA,NA,13711.29357,NA,NA,South Africa,3,2045
Zimbabwe,Southern Sub-Saharan Africa,Sub-Saharan Africa,ZWE,low,0.00270702630266447,0.01388532052886882,4.748291831649263e-4,0.00324291281512397,1.3629879871292547e-4,8.126145395120879e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0587,3.94,NA,NA,NA,NA,NA,NA,3184.784602,NA,NA,Zimbabwe,3,2045
Western Sub-Saharan Africa,Western Sub-Saharan Africa,Sub-Saharan Africa,NA,NA,0.17440686515460027,0.3095429547344599,0.05190877294634686,0.10589274422691648,0.01555376184454077,0.03076638659765201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2045
Benin,Western Sub-Saharan Africa,Sub-Saharan Africa,BEN,low,0.00418107454176375,0.01900686288933582,0.00183426212335414,0.01265773356862887,5.430031693635109e-4,0.00277840438351081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0033,0.28,NA,NA,NA,NA,NA,NA,3464.288629,NA,NA,Benin,3,2045
Burkina Faso,Western Sub-Saharan Africa,Sub-Saharan Africa,BFA,low,0.00812133912811583,0.04146567589661842,0.00279165795717091,0.02647523239855297,0.00106813751978656,0.00654179785298534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046,0.23,NA,NA,NA,NA,NA,NA,2486.430931,NA,NA,Burkina Faso,3,2045
Cabo Verde,Western Sub-Saharan Africa,Sub-Saharan Africa,CPV,low,3.316559142119442e-4,0.0011207505067921,1.5992694447885446e-4,8.092289319299491e-4,4.552774672675661e-5,2.0747649925139492e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0034,6.12,NA,NA,NA,NA,NA,NA,7685.419214,NA,NA,Cabo Verde,3,2045
Cameroon,Western Sub-Saharan Africa,Sub-Saharan Africa,CMR,low,0.01378321967399533,0.0469504949205962,0.00610091379971721,0.03162063531826019,0.00169628917879881,0.01027547009212379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0066,0.26,NA,NA,NA,NA,NA,NA,4793.556282,NA,NA,Cameroon,3,2045
Chad,Western Sub-Saharan Africa,Sub-Saharan Africa,TCD,low,0.00570190256257015,0.02797394457426379,0.00208553254155375,0.01536622456926703,6.944305865933829e-4,0.00530027878414478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0034,0.26,NA,NA,NA,NA,NA,NA,2435.072747,NA,NA,Chad,3,2045
