Country,Pop,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,Prophy,Prophy_sd,Consult_simple,Consult_perio,OPG,PA,RootDeb,OHI,Extraction,OFD,GTR,Single_implant,Implant_surgery,Full_fixed,Denture,Denture_repair,Maintenance_simp,Maintenance_perio,Consult_simple_sd,Consult_perio_sd,OPG_sd,PA_sd,RootDeb_sd,OHI_sd,Extraction_sd,OFD_sd,GTR_sd,Single_implant_sd,Implant_surgery_sd,Full_fixed_sd,Denture_sd,Denture_repair_sd,Maintenance_simp_sd,Maintenance_perio_sd
Spain,45549328.18,0.0761,0.00925,0.0388,0.0074,31.54842241,8.624369909,0.0143879,48.76866862,35.12438947,0.08363179,65.29491772,0.001406513,28.21776684,159.6584917,293.9507836,1122.019705,697.621439,8223.148593,395.7473702,66.32099487,47.6040492,60.97033695,5.607655327,7.926676874,16.66133326,1.478119456,11.0550977,2.56E-04,10.66407803,34.09880469,58.81877928,185.1671928,119.4527112,1526.734513,39.49687799,10.09141526,8.643450241,9.595881073
Sri Lanka,22270054.6,0.037960057,0.004510029,0.131365986,0.018324983,18.91321253,3.760173418,13.275213,34.28049941,22.89234815,5.227916354,36.39346135,8.946030137,20.75670241,85.03736872,231.3797482,805.1342034,1057.654344,4206.418735,148.263471,23.44574906,24.06566047,48.36774599,28.00432035,59.63431349,43.86538983,8.677264035,57.58225146,16.80386152,42.89883691,217.782758,272.1065868,777.8918657,1485.563912,6672.493504,413.2456108,44.20831696,21.3064404,46.11240814
Sudan,43419045.81,0.032262088,0.003593549,0.055898002,0.011924705,6.828554487,2.767484269,2.85555606,18.79547148,11.02626433,2.542068128,8.521485911,3.457786866,6.071503597,12.35273669,195.5588913,541.7735743,1050.904236,1974.440936,27.8999604,2.413365967,6.324342818,30.55752666,27.91817691,59.54503951,43.79411803,8.658800522,57.28216119,16.76404674,42.78716301,217.2439039,272.0019491,775.9112161,1485.563231,6655.908959,412.4671036,43.98576088,20.97613764,45.95954136
Suriname,579247.1179,0.054353177,0.006696841,0.02558424,0.005389955,22.64102951,3.952813549,16.48941847,39.05724607,26.5527404,6.056433849,44.99127378,10.63901693,25.28672166,107.4587731,242.4295932,886.3744189,1059.736585,4894.928472,185.3926258,29.93371707,29.5384165,53.86175647,28.02403547,59.65476493,43.88171594,8.681492132,57.65084116,16.81297765,42.92440248,217.906128,272.1305743,778.3453127,1485.564068,6676.290487,413.4239137,44.25919071,21.38145876,46.14738869
Sweden,10373513.22,0.0813,0.011925,0.1277,0.01705,71.66678444,10.50586382,126.7685604,237.3348767,105.0934127,11.61820897,226.6916882,59.46366436,179.2937291,801.4838026,259.4912754,2892.330178,1019.802001,13529.99123,1158.518311,222.9484409,152.018811,162.7682001,8.491397995,44.31334173,28.2950161,2.243379245,70.17678364,1.141054375,35.45173213,82.97738294,3.250098805,348.2541251,246.2193309,1426.275788,250.9570432,27.45424836,6.659134412,4.905308916
Switzerland,8922811.61,0.0763,0.0086,0.1534,0.0199,52.2664791,5.939542934,41.38804924,222.3200953,196.1868558,24.00756935,274.5865744,45.76442907,65.39561859,152.5480969,697.4699053,1652.270945,837.0139022,16305.14085,662.7089456,30.50961938,102.4672355,137.2932872,4.703322276,25.26437162,22.29460015,2.728211109,31.20391455,5.200652426,7.431533384,17.33550809,79.26021648,187.7634458,95.11794355,1852.910045,75.30999414,3.467101617,12.87374617,15.60195728
Syrian Arab Republic,14030436.26,0.062640595,0.007480707,0.034944235,0.006749221,8.620475303,3.024823205,4.400589448,21.09160131,12.78577482,2.940327419,12.65436024,4.271587085,8.24903426,23.13046036,200.8704308,580.8248567,1051.905146,2305.40003,45.74753866,5.532061169,8.955036734,33.19843736,27.9380161,59.56558714,43.81052303,8.663051188,57.35133032,16.77321374,42.81287727,217.3679754,272.0260226,776.3672745,1485.563388,6659.727577,412.6463145,44.0370553,21.05257647,45.99475046
Taiwan,23636689.39,0.0466,0.0059,0.160668689,0.020225,21.42858929,1.26E-05,8.214303571,62.65752296,21.42858929,2.857160714,35.71428571,36.78155614,24.19626384,138.6896587,757.6144084,1636.634177,6434.588842,976.9874285,96.13505841,29.64289286,29.64289286,188.075824,1.26E-05,20.75666164,1.26E-05,1.26E-05,5.682108063,8.548456319,4.924493655,25.25381361,154.6473935,412.3930494,3938.461577,253.1686943,28.23462197,2.06E-05,2.53E-05,47.91574237
Tajikistan,10159942.15,0.041450721,0.004842472,0.074787166,0.014657557,7.833258785,2.920303086,3.721834118,20.08287854,12.01279663,2.7653664,10.83872926,3.914072975,7.292413805,18.39565176,198.5369953,563.6690682,1051.465432,2160.004953,37.90684152,4.161973632,7.799335162,32.03824741,27.92974739,59.55702225,43.80368497,8.661279453,57.32250571,16.76939287,42.80215956,217.3162619,272.0159873,776.1771886,1485.563322,6658.135964,412.5716157,44.0156793,21.02074496,45.98007601
Thailand,66683246.23,0.056217959,0.006507257,0.12772254,0.018644616,24.17897908,4.04659302,17.81547228,41.02794246,28.0628732,6.398247336,48.53839049,11.33747619,27.15562809,116.7089561,246.9883214,919.8909126,1060.595635,5178.980306,200.7106437,32.61039557,31.79625877,56.12836749,28.03398416,59.66508798,43.88995651,8.683626071,57.68544039,16.81757841,42.93730448,217.9683896,272.1426845,778.5741529,1485.564146,6678.206723,413.5139077,44.28485413,21.41923492,46.16503993
Timor-Leste,1397733.358,0.022826262,0.002688418,0.045167486,0.007649424,11.29451756,3.303184265,6.706207264,24.51806309,15.41145189,3.534640606,18.82175361,5.486002448,11.49851323,39.21380972,208.7967192,639.1001878,1053.398782,2799.28268,72.38106953,10.18601835,12.88076081,37.13940771,27.96144252,59.58985977,43.82990139,8.668071642,57.4329622,16.78404022,42.8432447,217.5145032,272.0544682,776.9058674,1485.563573,6664.237332,412.8579931,44.09759454,21.14255029,46.0363234
Togo,8370929.821,0.015509225,0.001935363,0.134426292,0.015144324,5.852090587,2.594001213,2.013627492,17.54425107,10.06746166,2.325046362,6.269376027,3.014326124,4.884910939,6.479676898,192.6644963,520.4935227,1050.358814,1794.092785,18.17435439,0.713908462,4.890809808,29.11842626,27.9057901,59.53221418,43.78387819,8.656147045,57.23895724,16.75832398,42.77110946,217.1664473,271.9869262,775.6264995,1485.563133,6653.525028,412.3552364,43.9537228,20.9282983,45.93755719
Tonga,106299.513,0.025884933,0.003282078,0.143492194,0.019295673,11.53239757,3.323356227,6.911312628,24.82287757,15.64502939,3.587510089,19.37039851,5.594035577,11.7875835,40.64456775,209.5018336,644.2843007,1053.531654,2843.217967,74.75036074,10.60002954,13.22998914,37.48999233,27.96321945,59.59170131,43.83137158,8.668452503,57.43915215,16.7848615,42.84554827,217.5256185,272.0566267,776.9467236,1485.563587,6664.579433,412.8740521,44.10218521,21.14936239,46.03947666
Trinidad and Tobago,1393135.542,0.063549017,0.007777066,0.115099041,0.015887497,32.39828016,4.826344629,24.90233375,51.55998287,36.13351245,8.22500943,67.49533218,15.07026894,37.14366996,166.1449329,271.3516429,1099.013921,1065.186676,6697.045399,282.5750978,46.91543329,43.86289987,68.24187161,28.12557208,59.76021034,43.96588402,8.703282089,58.00356582,16.85995065,43.0561135,218.5417739,272.254348,780.6815159,1485.564873,6695.853745,414.3429743,44.52084278,21.76454248,46.327515
Tunisia,11842577.92,0.065109745,0.00707597,0.153533305,0.014912285,17.13856406,3.67359291,11.7450722,32.00650199,21.1497976,4.833495887,32.30042383,8.140074145,18.60016099,74.36353161,226.1194066,766.4593367,1056.663081,3878.649759,130.5879257,20.35711499,21.46032384,45.75229105,27.99577601,59.62545233,43.85831594,8.675431905,57.552515,16.79991114,42.88775791,217.729296,272.0961955,777.6953634,1485.563844,6670.848089,413.1683512,44.18626173,21.27386248,46.09724733
Turkey,83612044.79,0.081425969,0.008838809,0.118203021,0.013485224,33.09921709,4.919467368,25.50669693,52.45814879,36.8217716,8.380794576,69.11196849,15.3885992,37.99544402,170.3608026,273.4293319,1114.289421,1065.578198,6826.505055,289.556448,48.1353581,44.89193559,69.27490378,28.13756397,59.77267676,43.97583406,8.705857169,58.04516647,16.86550092,43.07167392,218.6168759,272.268992,780.9575267,1485.564968,6698.165139,414.4516038,44.55170578,21.80943248,46.34878536
Turkmenistan,5158372.88,0.044225799,0.00491497,0.047069579,0.007927723,20.84978015,3.856033746,14.94496402,36.76197662,24.79388922,5.65832379,40.85994809,9.825521649,23.11000694,96.68508799,237.120044,847.3377695,1058.736049,4564.093392,167.5517352,26.81619047,26.90870833,51.22183535,28.0140095,59.64436358,43.87341274,8.679341851,57.61596456,16.80834153,42.91140096,217.843387,272.1183738,778.1147088,1485.563988,6674.359496,413.333233,44.23332209,21.34333509,46.12959984
Tuvalu,12367.08824,0.046425093,0.005147836,0.045787534,0.008938609,9.565528756,3.135361924,5.215435241,22.30257303,13.71373517,3.150368128,14.83402527,4.700782784,9.397457145,28.81459824,203.6717202,601.4203813,1052.433023,2479.946825,55.16029581,7.176851299,10.34245651,34.59124543,27.94707447,59.57497149,43.81801521,8.66499231,57.38290086,16.7773998,42.82461908,217.4246309,272.0370193,776.5755248,1485.563459,6661.471293,412.7281568,44.06046806,21.08740353,46.01082594
Uganda,43315053,0.008197237,0.001017671,0.137244415,0.016116567,6.013356122,2.62456673,2.152674169,17.75089335,10.22581039,2.360888067,6.641317789,3.08756481,5.080879781,7.449627888,193.1425131,524.0079782,1050.448892,1823.877748,19.78056333,0.994578257,5.127561486,29.35609741,27.90791471,59.5344138,43.7856344,8.65660215,57.24636864,16.75930552,42.77386292,217.1797323,271.9895025,775.6753332,1485.56315,6653.933911,412.3744227,43.95921869,20.93651007,45.94132802
Ukraine,43077810.63,0.126736943,0.013243173,0.150520424,0.020314157,22.10514845,3.922673975,16.02737008,38.3705793,26.02655178,5.937332821,43.75532125,10.39564673,24.63552243,104.2356519,240.8411562,874.6959773,1059.437258,4795.953836,180.0552364,29.00105884,28.751697,53.0719816,28.02088688,59.65149825,43.87910822,8.680816825,57.63988932,16.81152166,42.92031936,217.8864241,272.1267424,778.2728915,1485.564043,6675.684058,413.3954347,44.25106748,21.36949214,46.14180227
United Arab Emirates,9631150.806,0.059187124,0.008889453,0.138445029,0.016053249,58.02718341,10.79293205,47.00013565,84.40032318,61.29886781,13.92110311,126.6056652,26.70962648,68.28774853,320.2930598,347.3198063,1657.543923,1079.502171,11430.57967,537.8396454,91.52049446,81.48833469,106.0134317,29.33139174,61.02704826,44.97612753,8.963846537,62.13013232,17.42065816,44.62563992,226.1235357,273.7540013,808.5323086,1485.574659,6929.178277,425.352937,47.58566198,25.97217129,48.4629775
United Kingdom of Great Britain and Northern Ireland,67848390.1,0.0858,0.00825,0.0645,0.02105,0.095862048,25.83933881,12.73515077,0.461814306,0.012994985,0.003096461,0.038941156,0.291779258,0.522231078,810.8114865,965.0578957,3574.742072,2626.520011,18685.35121,399.8533105,0.001351351,50.26461959,64.40304008,19.69437868,31.45805371,30.83192733,5.708250586,60.60147486,10.49977477,41.91458482,6.76E-04,168.9189189,338.0829941,284.8720731,1282.480669,121.9512605,0.001351351,22.33325883,29.61130822
United Republic of Tanzania,58447852.23,0.0097,0.001125,0.0712,0.01165,17.70272359,15.16554314,1.770272359,1.770272359,5.900907862,2.360363145,17.70272359,1.770272359,5.900907862,35.40544717,35.40544717,295.0453931,247.8381302,944.1452579,82.61271007,4.130635504,19.47299595,19.47299595,1.516554314,1.516554314,5.055181047,2.022072419,15.16554314,1.516554314,5.055181047,30.33108628,30.33108628,252.7590524,212.317604,808.8289676,70.77253466,3.538626733,16.68209746,16.68209746
United States of America,332643423.7,0.1341,0.01205,0.0897,0.00925,76.40150736,14.10464162,71.43425418,107.2572807,101.5575257,24.99641789,200.8907574,47.88746787,133.140852,583.3590633,681.9899505,3293.965833,2073.65454,24402.44856,1893.793227,166.7532055,119.7257566,156.256514,13.28878312,23.47395322,17.30178936,4.631431399,43.22961629,10.85595928,35.60421117,155.3715362,210.0857955,360.2719138,230.9960718,2592.919133,255.9405313,41.46172651,22.53505028,33.12471657
Uruguay,3405618.289,0.069370199,0.00823192,0.01457578,0.003167265,31.63075678,4.729531044,24.24055828,50.57649447,35.3798712,8.054425264,65.72512133,14.72169846,36.21098048,161.5285711,269.0765809,1082.287304,1064.757962,6555.287549,274.9305448,45.57962008,42.73610951,67.11070516,28.1133426,59.74749974,43.9557389,8.700656339,57.96112851,16.85429098,43.04024584,218.4651905,272.2394195,780.4000575,1485.564776,6693.496752,414.232211,44.48935984,21.71868734,46.30582252
Uzbekistan,34232868.96,0.040783229,0.004520733,0.097117149,0.013674533,13.93121963,3.496858534,8.979629561,27.89667796,18.00046415,4.120654837,24.90302584,6.683459783,14.70261665,55.07257207,216.6123254,696.5617655,1054.87156,3286.26878,98.64269124,14.77498792,16.75166629,41.02534656,27.97894486,59.60800116,43.84438435,8.671823369,57.49391992,16.79213025,42.86593536,217.6239927,272.0757341,777.3083116,1485.563711,6667.607134,413.0161874,44.14280349,21.20957137,46.0673816
Vanuatu,312981.8864,0.017776189,0.002102367,0.169582864,0.015980782,6.668643956,2.740890484,2.717677697,18.59056547,10.86924609,2.506527576,8.15266932,3.385163554,5.877181348,11.39093553,195.0848909,538.2886484,1050.814915,1944.906236,26.30724733,2.135054448,6.089580402,30.3218525,27.91622644,59.54301979,43.79250549,8.658382672,57.27535903,16.76314557,42.78463508,217.2317068,271.9995832,775.8663822,1485.563216,6655.533563,412.4494873,43.98071665,20.96861052,45.9560797
Venezuela,26628840.09,0.062028726,0.006529459,0.091638885,0.014419814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Viet Nam,100267854.3,0.031981363,0.003822463,0.204605429,0.022397681,16.75492533,3.654349083,11.41429048,31.51491535,20.77309771,4.748231133,31.415602,7.965844749,18.13396567,72.05609024,224.9822401,758.0987081,1056.448793,3807.793544,126.7668739,19.68942239,20.89710917,45.18688904,27.99390359,59.62351067,43.85676589,8.675030431,57.54599765,16.79904548,42.88533011,217.7175807,272.0939187,777.6523029,1485.563829,6670.487522,413.1514216,44.18142793,21.26671796,46.09392491
Yemen,33643472.51,0.030970746,0.003485467,0.117617644,0.014377626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zambia,19515270.82,0.008126541,9.97E-04,0.185274722,0.014652385,7.181800698,2.82392723,3.160132683,19.24811378,11.37312141,2.620578062,9.336210636,3.61821351,6.500766123,14.47737859,196.6059695,549.4718595,1051.101548,2039.6838,31.41830191,3.028162811,6.842938645,31.07813655,27.92237856,59.54939057,43.79759191,8.659700672,57.29681306,16.76598805,42.79260867,217.270179,272.0070463,776.0077979,1485.563264,6656.717642,412.5050537,43.99662623,20.99234495,45.96699829
Zimbabwe,15595373.72,0.045064224,0.00644278,0.260842053,0.019300988,6.738032576,2.752512276,2.777506086,18.67947859,10.93737969,2.521949387,8.312706774,3.416676372,5.961501952,11.80828175,195.2905698,539.8008327,1050.853673,1957.721978,26.9983598,2.255819804,6.191448865,30.42411659,27.91707652,59.54390004,43.79320828,8.658564783,57.27832367,16.76353833,42.78573683,217.2370227,272.0006143,775.8859222,1485.563222,6655.697172,412.457165,43.98291512,20.97189135,45.95758841
