measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,97,Argentina,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,6260215.927709746,7951423.847302804,4673548.322687784
5,Prevalence,69,Singapore,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,788837.3093658206,1008013.8419453228,594423.4186330088
5,Prevalence,94,Switzerland,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1305038.5857333725,1644448.4342064604,995938.846218552
5,Prevalence,93,Sweden,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1551094.9381592846,1877129.8997873687,1201076.559209634
5,Prevalence,92,Spain,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1689390.7454360542,2332685.3533082763,1217257.4384185392
5,Prevalence,113,Guyana,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,102094.24509885068,128120.26868718569,77967.17635274385
5,Prevalence,91,Portugal,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1413273.112368001,1829112.6344790035,1062822.3647582566
5,Prevalence,89,Netherlands,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,2179195.9711743523,2819983.3440934345,1631692.514363404
5,Prevalence,114,Haiti,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1157289.9736009054,1609318.1726009778,821740.70609104
5,Prevalence,90,Norway,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1117575.7849956302,1313952.7683590562,912862.8618026266
5,Prevalence,112,Grenada,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,17082.834124987658,20885.66276493868,13439.865580684307
5,Prevalence,110,Dominica,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,11171.571650976512,13712.799997601112,8822.533566554272
5,Prevalence,111,Dominican Republic,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1591604.3194029522,1960891.3766551972,1245522.3913508873
5,Prevalence,109,Cuba,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,2149315.8634445947,2630178.137981603,1706330.444649927
5,Prevalence,83,Iceland,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,42367.45933029037,53715.06234013267,31887.37886025686
5,Prevalence,107,Barbados,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,58897.6941661933,69999.20892373179,47612.249180178565
5,Prevalence,88,Malta,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,61176.12143277487,77774.07841573728,46914.62578001359
5,Prevalence,86,Italy,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,9146806.597944405,11464359.229308218,7017498.5979432855
5,Prevalence,87,Luxembourg,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,90679.88382972416,114975.64802004903,67604.40403209472
5,Prevalence,105,Antigua and Barbuda,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,16880.43019230605,20203.37242325452,13341.608657085184
5,Prevalence,108,Belize,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,53008.9731326889,66921.66395691081,40292.90821519597
5,Prevalence,85,Israel,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,900798.271224299,1165768.7314757733,673677.6606179379
5,Prevalence,106,Bahamas,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,70351.95134792267,85246.2942250248,56029.89424828945
5,Prevalence,84,Ireland,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,366284.8212751814,491133.7001216483,263943.6922938775
5,Prevalence,99,Uruguay,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,681608.7958065652,806843.2159053123,555560.7990359939
5,Prevalence,102,United States of America,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,42434308.29832275,50221307.20976495,34984164.987678684
5,Prevalence,101,Canada,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,7387513.344535938,8803878.559364887,6106135.14981339
5,Prevalence,127,El Salvador,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,823631.3151600831,1027697.7768412968,633110.279742741
5,Prevalence,129,Honduras,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1034410.4938609876,1363781.7086866095,772534.6475960031
5,Prevalence,128,Guatemala,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1740575.828516585,2198936.438235321,1318297.7570322924
5,Prevalence,130,Mexico,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,19952694.20054634,23108434.223091908,16658934.426997548
5,Prevalence,126,Costa Rica,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,791415.3892510951,962588.5318539238,628709.8024790202
5,Prevalence,125,Colombia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,7959558.2579596285,9705112.709211528,6240567.704943557
5,Prevalence,118,Suriname,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,93896.23452104378,113454.629668592,73252.6060665794
5,Prevalence,121,Bolivia (Plurinational State of),3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1215094.847038315,1593127.151854519,902350.8296596817
5,Prevalence,122,Ecuador,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,2128515.095821606,2681556.680020457,1617151.8813496782
