LocationHeader,Region,Superregion,iso3c,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,Country,Level
    Iceland,Western Europe,High-income,ISL,high,0.0444621861394296,0.01142775676728952,0.00735804811607066,0.00376944020617967,0.00444126048190175,0.00362297860429007,0.0444621861394296,0.01142775676728952,0.00735804811607066,0.00376944020617967,0.00444126048190175,0.00362297860429007,0.0444621861394296,0.01142775676728952,0.00735804811607066,0.00376944020617967,0.00444126048190175,0.00362297860429007,0.0094507375623784,0.00572770561122821,0.00190939422585652,0.00169372503673982,0.00222762570784766,0.00247922260773706,5.603193379900055e-4,0.00101574502433032,1.2292301044010146e-4,3.8302592209075206e-4,3.742950120216728e-5,1.336823863876045e-4,0.04868451270008488,0.01184928113497414,0.01441121686626767,0.00634655846381825,0.00444970017825978,0.00371794076384731,0.1455,407.54,350385.939370038,16826.492549955903,0.0700962833281334,0.00880021806462794,0.1278282294091427,0.0170645726679135,45869.2440128141,56485.6255525673,38489.6552192332,Iceland,3
    Ireland,Western Europe,High-income,IRL,mid,0.1822403811377567,0.1082633601521808,0.02850217506341576,0.02495672452786816,0.03173724087350458,0.03441821006962028,0.9976590122765177,0.2249075726223354,0.2068693326924964,0.07619186896437645,0.06291084628740064,0.04891692874305648,0.9707723121479752,0.23160453864278463,0.10706695032424378,0.04925449382488848,0.06381986598954102,0.04987774891022201,0.1822403811377567,0.1082633601521808,0.02850217506341576,0.02495672452786816,0.03173724087350458,0.03441821006962028,0.01139346932188037,0.02138436197068285,0.00179176987749346,0.00521536026975271,5.701922093136718e-4,0.00188102860864817,0.9976590122765177,0.2249075726223354,0.2068693326924964,0.07619186896437645,0.06291084628740064,0.04891692874305648,0.5148,104,4941374.273902571,255351.2426422001,0.0847114913734675,0.01015322410337604,0.0783467444185967,0.01334928385007875,93772.1079973986,129312.102536588,75167.9659286547,Ireland,3
    Israel,Western Europe,High-income,ISR,high,1.2791747183090716,0.34201741487917203,0.1828674397000884,0.1021587253806664,0.11120391021072552,0.094967912235199,1.2791747183090716,0.34201741487917203,0.1828674397000884,0.1021587253806664,0.11120391021072552,0.094967912235199,1.2791747183090716,0.34201741487917203,0.1828674397000884,0.1021587253806664,0.11120391021072552,0.094967912235199,0.25679043103928856,0.1601391391185628,0.04670802105187154,0.044478533302668793,0.05523811863528656,0.06395580177161592,0.01565338452256043,0.02821969532021288,0.00319465134183082,0.0101494641500598,9.247470450650208e-4,0.00312356010294143,1.3642421511546765,0.34254249760599326,0.35673348742955274,0.1698356675656631,0.11129323155680106,0.0955599271378162,1.8272,201.81,9593936.117063446,727021.3838995928,0.0576537624315114,0.0064482708685074,0.1002721303947358,0.01485589831412919,37670.2350750731,45060.9129246874,32925.7820295518,Israel,3
    Italy,Western Europe,High-income,ITA,high,3.99948648903098,1.4658503173409063,0.5047300271348698,0.26254292220907294,0.9307687083345692,0.6610287232357351,3.99948648903098,1.4658503173409063,0.5047300271348698,0.26254292220907294,0.9307687083345692,0.6610287232357351,3.99948648903098,1.4658503173409063,0.5047300271348698,0.26254292220907294,0.9307687083345692,0.6610287232357351,1.093799225734297,0.7528196063049494,0.12455748936176268,0.11241137777157864,0.4639476533777397,0.4582444341469384,0.05549994922254466,0.1071134219723062,0.00792107350934149,0.02353886565985597,0.00664207344454595,0.02148071534671704,4.280779926004777,1.382252175234718,1.0008944343150967,0.4430544376936674,0.9291130193642492,0.6510728979570272,19.123,316.82,59811452.40598395,2646731.8396699876,0.0950326565786843,0.0117157677837718,0.1580216733416142,0.01992088058085514,36349.4658107568,41812.9080105624,32841.6544434303,Italy,3
    Luxembourg,Western Europe,High-income,LUX,high,0.14261878594692132,0.034234018338684,0.02466876453860989,0.01111677956110075,0.01469951066472546,0.01119423663042969,0.14261878594692132,0.034234018338684,0.02466876453860989,0.01111677956110075,0.01469951066472546,0.01119423663042969,0.14261878594692132,0.034234018338684,0.02466876453860989,0.01111677956110075,0.01469951066472546,0.01119423663042969,0.0311251946791163,0.01865290164410796,0.00667366230519596,0.00581236738840639,0.00734466805690605,0.00760934831671009,0.00183019989205994,0.00321547633547678,4.046258642648539e-4,0.0011524868952341,1.2820336464718676e-4,4.271434598493333e-4,0.15579892851227783,0.03490332472576469,0.04767670585394756,0.01685662897456136,0.01443488255887831,0.01123783692139197,0.212,345.35,644266.3476050614,29269.74685744324,0.0703110177919377,0.00840931974368439,0.1478120943858599,0.01979275241118874,92246.8120121366,127871.101049954,52202.9941076779,Luxembourg,3
    Malta,Western Europe,High-income,MLT,mid,0.0097118823164317,0.00602515028210554,0.00206942616685967,0.00191193995034225,0.00242319920260752,0.00265897745324099,0.04985690760637905,0.01243315371355182,0.01578226338931249,0.00722012256673061,0.0049455652309364,0.00411791926979945,0.04451795886155067,0.01172680902485876,0.00800833994202115,0.00421409410441711,0.00488261100256911,0.00415089317919242,0.0097118823164317,0.00602515028210554,0.00206942616685967,0.00191193995034225,0.00242319920260752,0.00265897745324099,5.995339709175781e-4,0.00107063753280062,1.4231922925935091e-4,4.530812267876461e-4,4.452200913192867e-5,1.5059302184683028e-4,0.04985690760637905,0.01243315371355182,0.01578226338931249,0.00722012256673061,0.0049455652309364,0.00411791926979945,0.0444,91.64,442219.10948240495,28952.025672187912,0.0747539578887992,0.00911712729939575,0.1446042996434758,0.01946483996220906,40501.647994148,52401.3428582321,29756.8841410395,Malta,3
    Netherlands,Western Europe,High-income,NLD,high,1.9848631723584316,0.5047083850029012,0.3461767059483859,0.1733502855252564,0.21121778937362273,0.17568191605082603,1.9848631723584316,0.5047083850029012,0.3461767059483859,0.1733502855252564,0.21121778937362273,0.17568191605082603,1.9848631723584316,0.5047083850029012,0.3461767059483859,0.1733502855252564,0.21121778937362273,0.17568191605082603,0.43121866644038886,0.26003902722988365,0.08928066734901953,0.08010038679107044,0.10524946862326924,0.11370565381754684,0.02596197901337072,0.04598918890872477,0.00604469055706431,0.01836458584579884,0.00188611143126714,0.00616984656537971,2.1858967321645753,0.5325656930960624,0.6718704658644761,0.28618665647204117,0.20623617051614865,0.16984204556501614,3.6785,213.48,17210661.798023704,841215.6196910329,0.1235982362189929,0.01378947714196215,0.133248525620886,0.01950021904505265,50854.5558228663,57134.8954317383,46558.0603758302,Netherlands,3
    Norway,Western Europe,High-income,NOR,high,1.1169014539299604,0.2994462027881564,0.27349214473248656,0.12432489042825905,0.16246059077172673,0.12437067209046908,1.1169014539299604,0.2994462027881564,0.27349214473248656,0.12432489042825905,0.16246059077172673,0.12437067209046908,1.1169014539299604,0.2994462027881564,0.27349214473248656,0.12432489042825905,0.16246059077172673,0.12437067209046908,0.2813754279096087,0.18561928570427916,0.07307972017282921,0.06345893315103554,0.08193449875555618,0.08587005857839591,0.01558762168998571,0.02836404598573783,0.00461916301956254,0.01417960070163227,0.00140119791486109,0.00447151024745353,1.3162991687824062,0.3237340840629619,0.5307014945409033,0.1967168698617676,0.161300458957666,0.1258916618021186,2.1691,404.99,5418070.186696545,272363.8091546367,0.088904292651955,0.00818235211417075,0.2173441536047683,0.01901584639279209,69674.1236274809,89573.0974693992,59590.2983945389,Norway,3
    Portugal,Western Europe,High-income,PRT,mid,0.1642913342510068,0.10652709195864277,0.03574331759508241,0.03485469555430885,0.04364058512099293,0.05088006545064568,0.8275103603370116,0.23284581388833095,0.2777433736106954,0.14526418062107993,0.08729262909893283,0.07906363945126749,0.7332294697817006,0.21459101289091545,0.14157023373636585,0.08140989076928185,0.08819866325664709,0.07964544121225868,0.1642913342510068,0.10652709195864277,0.03574331759508241,0.03485469555430885,0.04364058512099293,0.05088006545064568,0.00935262046000067,0.01751138857150497,0.00227176989825641,0.00800061600406386,7.41123834644009e-4,0.0029740168847053,0.8275103603370116,0.23284581388833095,0.2777433736106954,0.14526418062107993,0.08729262909893283,0.07906363945126749,0.8695,84.7,10607848.701904863,720607.4248165805,0.099136271492536,0.01169123581109225,0.13848496670898,0.02032483534154974,28882.0408311547,33665.4363323336,25454.9178853907,Portugal,3
    Spain,Western Europe,High-income,ESP,high,2.303152394492408,0.5189982918522287,0.15207059960478597,0.06187858053405638,0.11490342352699238,0.08448052700230611,2.303152394492408,0.5189982918522287,0.15207059960478597,0.06187858053405638,0.11490342352699238,0.08448052700230611,2.303152394492408,0.5189982918522287,0.15207059960478597,0.06187858053405638,0.11490342352699238,0.08448052700230611,0.34441506460321725,0.2046111103358534,0.03853556038664155,0.03195302155831288,0.05760190433263718,0.05914583587676292,0.02307864883405092,0.0476959455913353,0.00267976645646561,0.00763996529775644,0.00101319020594892,0.00309324597812189,2.226336359984453,0.49342015262405425,0.298584910015407,0.08532397270267679,0.11271125808265772,0.08211987557410519,8.3063,178.03,45549328.184396826,2181919.980888251,0.0760930755449854,0.0092640925527318,0.0388302957668494,0.0074066271669799,33185.2850643774,40136.4157791198,28212.6437361959,Spain,3
    Sweden,Western Europe,High-income,SWE,high,2.7537630060019818,0.5829115707725996,0.4617359855940285,0.17072271608738712,0.29638472166762714,0.207643089718338,2.7537630060019818,0.5829115707725996,0.4617359855940285,0.17072271608738712,0.29638472166762714,0.207643089718338,2.7537630060019818,0.5829115707725996,0.4617359855940285,0.17072271608738712,0.29638472166762714,0.207643089718338,0.6254025537775336,0.370403480433848,0.12677185818629624,0.10012556222633234,0.15093158164682385,0.14635001595752486,0.04044401221893171,0.07013816593694269,0.00815679161370006,0.02140503219636604,0.00302425822932493,0.00904262718391524,3.003413733835231,0.5809024122342824,0.8777065694319496,0.19397230758135584,0.2978169076172869,0.21014561267621945,3.3758,327.04,10373513.223420853,511833.20005653147,0.0813174579574529,0.01291767907483165,0.1571243988956068,0.01636603526622869,49711.8789477866,58061.2638373285,44808.3535951236,Sweden,3
    Switzerland,Western Europe,High-income,CHE,high,1.6841819394461164,0.37926259550365427,0.3664580577802904,0.14438640095608374,0.1496874889458477,0.10538266990850108,1.6841819394461164,0.37926259550365427,0.3664580577802904,0.14438640095608374,0.1496874889458477,0.10538266990850108,1.6841819394461164,0.37926259550365427,0.3664580577802904,0.14438640095608374,0.1496874889458477,0.10538266990850108,0.3933803612233466,0.2429101319149666,0.10651398693626082,0.08851154931092102,0.07426967484132244,0.07425504193839344,0.02045172427605755,0.03489729748278303,0.00614745583918818,0.01595429979628978,0.0011843492577026,0.0038442507302694,1.885130300028796,0.3715310997214165,0.6662438641088442,0.16570658989813516,0.14933815991022392,0.10576096404909714,4.2189,493.73,8922811.60766904,470227.6655009044,0.0763150251885009,0.00859429681001419,0.1533840582275044,0.01992626108151771,64198.136982046,75391.4685464906,58208.6145152868,Switzerland,3
    United Kingdom,Western Europe,High-income,GBR,high,4.469825154114497,1.5253764938589942,0.6042428578546661,0.29490577087195985,1.11644452842589,0.7819549979912979,4.469825154114497,1.5253764938589942,0.6042428578546661,0.29490577087195985,1.11644452842589,0.7819549979912979,4.469825154114497,1.5253764938589942,0.6042428578546661,0.29490577087195985,1.11644452842589,0.7819549979912979,0.9329049120715311,0.6786132185504101,0.14636159775378046,0.12064827558980049,0.5572503946509711,0.5541358015263113,0.0375713014788159,0.08335280794023328,0.00816583329108751,0.03019267388348142,0.00647469457367575,0.01973102796818294,4.703584913762531,1.5274270207568166,1.2082464347635404,0.50821876770263,1.1064990324542867,0.7760091904709809,9.5769,143.22,67848390.10066181,1879922.463496536,0.0858218838922702,0.00824510068430969,0.0844999903515326,0.01107407492606724,39692.1038980695,45461.4758054784,35038.568224158,United Kingdom,3
    Bolivia (Plurinational State of),Andean Latin America,Latin America and Caribbean,BOL,low,0.0066302165604307,0.01809607450451997,0.00197401744043497,0.00950160769800162,6.242988351486779e-4,0.00325287369822353,0.6360378196235197,0.34163205426482324,0.25541037017008655,0.24151361783992925,0.08395738325155976,0.10499324337851748,0.5308050105514536,0.3019897182568685,0.12297243611891776,0.12219735224018502,0.08473677422085549,0.10858767881370446,0.12833847581197907,0.11375996802772607,0.0283174830036359,0.04268978753980058,0.04279302777356715,0.06898832062832735,0.0066302165604307,0.01809607450451997,0.00197401744043497,0.00950160769800162,6.242988351486779e-4,0.00325287369822353,0.6360378196235197,0.34163205426482324,0.25541037017008655,0.24151361783992925,0.08395738325155976,0.10499324337851748,0.0482,4.17,11797128.171828238,750450.0826896299,0.0870890544272624,0.00768992544906189,0.1064538248203961,0.01627415585428489,6773.37648761019,8390.43968182311,5888.12329527051,Bolivia (Plurinational State of),3
    Ecuador,Andean Latin America,Latin America and Caribbean,ECU,low,0.01088037625234376,0.02659440689694877,0.00350898753882398,0.01779491259318009,9.115269729214876e-4,0.00398794481954974,1.0047252785057614,0.4674305652107865,0.4044173120852335,0.3359865495448863,0.12965232866243445,0.1516392021236305,0.8459997313924805,0.400372520515246,0.1968936484081733,0.17819237670116247,0.13268152200405828,0.15582331423631374,0.2016728525752756,0.16192039385750187,0.04633019823426991,0.0643248402971566,0.06544041424332249,0.09636099715249316,0.01088037625234376,0.02659440689694877,0.00350898753882398,0.01779491259318009,9.115269729214876e-4,0.00398794481954974,1.0047252785057614,0.4674305652107865,0.4044173120852335,0.3359865495448863,0.12965232866243445,0.1516392021236305,0.1257,7.28,18065389.118202902,1217388.705565976,0.0784584116764858,0.00796610031056069,0.1221008051811181,0.0156105394950046,9742.56301219152,10710.1820857572,9145.43532633537,Ecuador,3
    Peru,Andean Latin America,Latin America and Caribbean,PER,low,0.02638752616197049,0.0569576906892118,0.00724891957960065,0.02998985265687493,0.00228488612839147,0.01151136071082011,2.4286942319865257,1.014037080387699,0.9426829624658526,0.7140641753133825,0.3042892694033271,0.3434922022126486,2.045816615008067,0.8557019412010591,0.4708264498489051,0.39614277849483054,0.30715889532807267,0.34274930921086627,0.4895635511141177,0.37405210424332086,0.11212240140706432,0.14098328148308978,0.15409307969021707,0.2199444604929525,0.02638752616197049,0.0569576906892118,0.00724891957960065,0.02998985265687493,0.00228488612839147,0.01151136071082011,2.4286942319865257,1.014037080387699,0.9426829624658526,0.7140641753133825,0.3042892694033271,0.3434922022126486,0.2678,8.24,36270781.47590941,1713178.698927682,0.0952330987266137,0.00876391595553804,0.1212938889324021,0.01688010876830054,12062.1153230386,12275.1549305594,11854.3521388778,Peru,3
    Antigua and Barbuda,Caribbean,Latin America and Caribbean,ATG,mid,0.00181861436680913,0.00131999220703854,4.7591453810732977e-4,4.883608443678547e-4,5.937041071393124e-4,7.432888620541632e-4,0.00864064980588506,0.00299229990505716,0.00376673999517653,0.00221381513698488,0.00120645910343674,0.00115384383438472,0.00713221367883377,0.00250948296872709,0.00193463593082064,0.00128051328526551,0.00122387882802817,0.00119632032219073,0.00181861436680913,0.00131999220703854,4.7591453810732977e-4,4.883608443678547e-4,5.937041071393124e-4,7.432888620541632e-4,9.6565012933171e-5,1.909576933936639e-4,3.0512824534332103e-5,1.0554205107836329e-4,9.901484545409476e-6,3.744188855978644e-5,0.00864064980588506,0.00299229990505716,0.00376673999517653,0.00221381513698488,0.00120645910343674,0.00115384383438472,0.0048,51.88,89395.66628916307,5489.9227951053035,0.0567329638816098,0.00699948003670999,0.1936032354609317,0.01885800440213275,20689.6143727908,24247.1973993372,16579.9849617887,Antigua and Barbuda,3
    Bahamas,Caribbean,Latin America and Caribbean,BHS,mid,0.01011508252062966,0.00712640560624517,0.00262451830044419,0.00255807243738932,0.00317364444214139,0.00373370246820189,0.04764611380988258,0.0147374688709908,0.0202642193500166,0.01048854907153412,0.00639482560076584,0.00569097341048621,0.03937718780837329,0.01240147391256325,0.01021299149943496,0.00602279439468215,0.00632503453845028,0.00578543432846368,0.01011508252062966,0.00712640560624517,0.00262451830044419,0.00255807243738932,0.00317364444214139,0.00373370246820189,5.353510965392814e-4,0.00106906587188875,1.6969433950438987e-4,6.366682235826084e-4,5.441270955617056e-5,2.0808663191367431e-4,0.04764611380988258,0.0147374688709908,0.0202642193500166,0.01048854907153412,0.00639482560076584,0.00569097341048621,0.0329,75.3,387965.7168254832,27904.051158737915,0.0487259521060088,0.00598056278534045,0.1864530323196796,0.01960897665521134,28557.3055534091,34382.8290932221,24686.7465616672,Bahamas,3
    Barbados,Caribbean,Latin America and Caribbean,BRB,mid,0.0043155417799238,0.00344439255226754,0.00112706343827797,0.00135436581464191,0.00151912938133017,0.00206346485739004,0.02037056322905512,0.00868045129397303,0.00944728960673282,0.00683263117164754,0.00302061970766845,0.00317027094195067,0.01622040233706886,0.00683300466947555,0.00459379318955141,0.00353130567956399,0.00309448059677547,0.00346553241378767,0.0043155417799238,0.00344439255226754,0.00112706343827797,0.00135436581464191,0.00151912938133017,0.00206346485739004,2.252972039183426e-4,5.317924854909449e-4,7.920769228548924e-5,3.2721951068295335e-4,2.4246474658543052e-5,1.1537064527811084e-4,0.02037056322905512,0.00868045129397303,0.00944728960673282,0.00683263117164754,0.00302061970766845,0.00317027094195067,0.0152,52.8,299024.7964714803,21644.704150214675,0.0849187395341054,0.01031689369293914,0.2015399332670672,0.01882145670124334,13220.5464372559,15550.9245795284,9463.97093024592,Barbados,3
    Belize,Caribbean,Latin America and Caribbean,BLZ,mid,0.00542829828442389,0.00462780859433939,0.0012776283581559,0.00173771729391073,0.00183958356408532,0.00278817621562105,0.02665774347690448,0.01341513067315869,0.01128773883243447,0.00995316699007481,0.00370259412232586,0.00442278316645337,0.02180308977342183,0.01095763653709488,0.00544688833638974,0.00496284038578849,0.00373672772125639,0.00460337249865777,0.00542829828442389,0.00462780859433939,0.0012776283581559,0.00173771729391073,0.00183958356408532,0.00278817621562105,2.794650164802298e-4,7.096337516915622e-4,8.995014681718182e-5,4.121726841972768e-4,2.7058282704245624e-5,1.2982357021085666e-4,0.02665774347690448,0.01341513067315869,0.01128773883243447,0.00995316699007481,0.00370259412232586,0.00442278316645337,0.0057,14.08,429074.7047737778,29937.17608377154,0.03653710394867,0.0041134273294413,0.1282651973214638,0.01672565972034954,8307.65960232389,9903.99734193359,6203.91698040609,Belize,3
    Bermuda,Caribbean,Latin America and Caribbean,BMU,low,1.599217437063464e-4,3.002236687328019e-4,5.385813237262219e-5,1.527527885874996e-4,1.7170506830532682e-5,6.240725842520344e-5,0.01351425394844481,0.00350918539841391,0.00617572988511018,0.00225518800462333,0.00188640140100725,0.00149234042641134,0.01091526540424415,0.0031906376707273,0.00315752848773398,0.00143610211151509,0.00187416570821673,0.00146572494180032,0.00297089989531575,0.00207525121235376,8.369031000317468e-4,7.114682047723768e-4,9.448318934968988e-4,0.00102911810512648,1.599217437063464e-4,3.002236687328019e-4,5.385813237262219e-5,1.527527885874996e-4,1.7170506830532682e-5,6.240725842520344e-5,0.01351425394844481,0.00350918539841391,0.00617572988511018,0.00225518800462333,0.00188640140100725,0.00149234042641134,NA,NA,63540.84783301026,3184.3069550244218,0.0910660835349618,0.01078746459168775,0.2714295052089344,0.02065415948121166,69930.6572599263,83599.5009827399,57325.3595215396,Bermuda,3
    Cuba,Caribbean,Latin America and Caribbean,CUB,mid,0.10529780428740816,0.09727793257648416,0.02751399953183337,0.03928273578529392,0.04031770780466054,0.06330784003614266,0.49732531825809473,0.2765053774217096,0.24187908964572016,0.22072559510029305,0.07965131739656507,0.10264964902256454,0.3847341238844599,0.20302511952979305,0.11713637173263612,0.1119414456928894,0.07860744570159066,0.09541067635891123,0.10529780428740816,0.09727793257648416,0.02751399953183337,0.03928273578529392,0.04031770780466054,0.06330784003614266,0.0049893092850601,0.01313542554435624,0.00184234082344399,0.00894927368487515,5.289573129255035e-4,0.00226063471390079,0.49732531825809473,0.2765053774217096,0.24187908964572016,0.22072559510029305,0.07965131739656507,0.10264964902256454,0.3044,26.85,11269529.250682566,709292.1772265639,0.0931076806961559,0.0113131390708011,0.1949444329798111,0.0216438480287162,7748.41473285261,8084.54112328566,7343.21381811171,Cuba,3
    Dominica,Caribbean,Latin America and Caribbean,DMA,mid,8.004958206423757e-4,7.037447583540512e-4,2.0477119210504023e-4,2.887250118768625e-4,2.8885147232119156e-4,4.420769773916736e-4,0.00380571298123046,0.00192669443357572,0.00178076470096448,0.00151620170897124,5.887187740229431e-4,7.051330604122049e-4,0.0030299717889857,0.00148357121197523,8.764364205098256e-4,7.708470721394279e-4,5.854908196254258e-4,7.062419747458552e-4,8.004958206423757e-4,7.037447583540512e-4,2.0477119210504023e-4,2.887250118768625e-4,2.8885147232119156e-4,4.420769773916736e-4,3.915864422926112e-5,1.0279016975914016e-4,1.3765500754613188e-5,6.0155547370896624e-5,4.228187192887562e-6,2.0227433994617372e-5,0.00380571298123046,0.00192669443357572,0.00178076470096448,0.00151620170897124,5.887187740229431e-4,7.051330604122049e-4,0.0019,26.92,67076.84914972594,4576.30111486496,0.063429864906616,0.0072841533722392,0.1713691141620464,0.01940859756787295,9048.47649516372,10427.6103283829,7724.64145651541,Dominica,3
    Dominican Republic,Caribbean,Latin America and Caribbean,DOM,low,0.00999166625786836,0.02098682771968712,0.00323943275442005,0.01245743136501862,8.874359348196803e-4,0.00328350540345416,0.8973160291958782,0.32728512743852917,0.35883739973359735,0.23504882867191287,0.11473931405909496,0.11691036850845966,0.7529737297250995,0.2676983008129334,0.17710613599313232,0.12273328851912,0.11504125309534528,0.11444518268158378,0.1825373010186996,0.13402406253480328,0.04402154057274957,0.04975055732331372,0.05591126623273702,0.07438025237286267,0.00999166625786836,0.02098682771968712,0.00323943275442005,0.01245743136501862,8.874359348196803e-4,0.00328350540345416,0.8973160291958782,0.32728512743852917,0.35883739973359735,0.23504882867191287,0.11473931405909496,0.11691036850845966,0.0823,7.94,11012899.56730995,780116.108133154,0.0507069418933325,0.0057563201498205,0.1497224110596061,0.01689050618157045,17228.2085612079,18442.0704863195,16297.9905330152,Dominican Republic,3
    Grenada,Caribbean,Latin America and Caribbean,GRD,mid,0.00153931177537621,0.00126409316564795,3.926382949133116e-4,5.039810682840065e-4,5.328488809129418e-4,7.701012914291517e-4,0.00731486219553857,0.00310166988832927,0.00326224163912288,0.00239621538086381,0.00105672443364789,0.00114527712890895,0.00589834027514212,0.00251389799155055,0.00160209847134467,0.00130501512359851,0.00105065575318058,0.00114389012002477,0.00153931177537621,0.00126409316564795,3.926382949133116e-4,5.039810682840065e-4,5.328488809129418e-4,7.701012914291517e-4,7.781630403451729e-5,1.7749464366176673e-4,2.6715552672078432e-5,1.1315166788969146e-4,7.76449797522515e-6,3.2453176548269747e-5,0.00731486219553857,0.00310166988832927,0.00326224163912288,0.00239621538086381,0.00105672443364789,0.00114527712890895,0.0035,32.04,102626.50301757905,6509.30294172596,0.0547001305654838,0.0067404145186931,0.1711726559448809,0.01921101029471304,12492.4774932864,14948.1259920439,10616.153634659,Grenada,3
    Guyana,Caribbean,Latin America and Caribbean,GUY,low,7.636290705982254e-4,0.00148532139736631,2.1498468709168272e-4,7.408883708698862e-4,6.786824631276686e-5,2.785935785336031e-4,0.06743815395482039,0.02234901277395137,0.02558862065095422,0.01552517488131442,0.00810761297140197,0.0077999254863106,0.0576042672736666,0.01961265634697466,0.0128597365093525,0.00855622646450485,0.00813473723869675,0.0079763731371271,0.01377669868706186,0.00963084935410429,0.00320629680987655,0.00338528131596622,0.00408712394612593,0.00517939458965141,7.636290705982254e-4,0.00148532139736631,2.1498468709168272e-4,7.408883708698862e-4,6.786824631276686e-5,2.785935785336031e-4,0.06743815395482039,0.02234901277395137,0.02558862065095422,0.01552517488131442,0.00810761297140197,0.0077999254863106,0.0113,14.38,764739.9359778903,47166.539309473126,0.0431498243444697,0.0055621371725824,0.1374862054961952,0.0173811032842525,20797.2806861257,24198.9389707384,17600.551263301,Guyana,3
    Haiti,Caribbean,Latin America and Caribbean,HTI,low,0.00301187366979451,0.01437503010554028,0.0011254935635952,0.00771552122027003,3.298716885420166e-4,0.00222214479874264,0.3032440573541761,0.29460947330147064,0.14472321715373923,0.1914021575903974,0.0494797818234875,0.07950241622636048,0.23294412350072696,0.2612151458882409,0.06617714032858402,0.09422544777743386,0.0492342430332886,0.07484856115619644,0.05952864429550678,0.07390920621329491,0.01373498367761904,0.02994191629501909,0.0244668842782782,0.04795685781645229,0.00301187366979451,0.01437503010554028,0.0011254935635952,0.00771552122027003,3.298716885420166e-4,0.00222214479874264,0.3032440573541761,0.29460947330147064,0.14472321715373923,0.1914021575903974,0.0494797818234875,0.07950241622636048,0.0263,2.34,12864028.230873512,1157530.040962386,0.0337764548405866,0.0039103125128895,0.0915441115865283,0.0179105482389456,2034.36477639887,2903.8029800002,1246.03525011857,Haiti,3
    Jamaica,Caribbean,Latin America and Caribbean,JAM,mid,0.02735959620272682,0.02695217121979327,0.00703544723150752,0.01050124030947971,0.01030870328107567,0.01869368545515243,0.13210788964079284,0.07147607291649663,0.06297297771665242,0.05717485496422696,0.02078548296552527,0.0258032450426839,0.10322429738207724,0.05480379358892641,0.03026948809760175,0.02924813993999883,0.02093688816734603,0.02657939782929774,0.02735959620272682,0.02695217121979327,0.00703544723150752,0.01050124030947971,0.01030870328107567,0.01869368545515243,0.00134370572987432,0.00348720276070359,4.7250967811704393e-4,0.00216186503226267,1.513081879759914e-4,7.505830655307256e-4,0.13210788964079284,0.07147607291649663,0.06297297771665242,0.05717485496422696,0.02078548296552527,0.0258032450426839,0.0449,15.62,2799893.601834631,182556.10571661103,0.0580852793245052,0.00648045766028,0.1567125702515916,0.01939140264729065,7845.5945381664,8660.54255584145,6528.16384148604,Jamaica,3
    Puerto Rico,Caribbean,Latin America and Caribbean,PRI,low,0.00429716740434714,0.00825548908566112,0.00154690164836154,0.00463745616651566,4.696071268762611e-4,0.00164002187368312,0.3937096902678573,0.12361017437051049,0.18640389446155145,0.09108934498508224,0.05820710960164792,0.05064473735379848,0.3120930970399427,0.10423804322632482,0.09360463722050728,0.05134674104932323,0.05832425046147153,0.05292172197688924,0.08645626047185836,0.0652443465834295,0.02399810650761185,0.0230492074187494,0.0295580245793159,0.03534063704709507,0.00429716740434714,0.00825548908566112,0.00154690164836154,0.00463745616651566,4.696071268762611e-4,0.00164002187368312,0.3937096902678573,0.12361017437051049,0.18640389446155145,0.09108934498508224,0.05820710960164792,0.05064473735379848,NA,NA,3294345.478258304,120141.02669276156,0.0975310171924635,0.01131669268658264,0.2268364421825125,0.01923425066890048,32025.2324263285,35224.2112763402,29193.350585594,Puerto Rico,3
