Country,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Dent_exp_usd,Dent_exppc_usd,GDP_per_capita_PPP_2021,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions
El Salvador,0.2986516324303932,0.14022059914817217,0.12200338227530869,0.0972322799412806,0.07081321031097557,0.06987826646140015,0.05702193242330601,0.0469079373395064,0.01219357102814509,0.01710451038932552,0.01783203660773083,0.02747038045138696,0.00318051838888069,0.00758258796877922,7.923858159645294e-4,0.00328006436380592,2.757392719332545e-4,0.00131207165121128,0.0628,9.37,10809.7134,low,0.00318051838888069,0.00758258796877922,7.923858159645294e-4,0.00328006436380592,2.757392719332545e-4,0.00131207165121128
Equatorial Guinea,0.07862428042179802,0.03039353032449719,0.02750016122491537,0.01877776342908658,0.01567948760126352,0.01379207647622988,0.01570303021001775,0.01102765756643403,0.00288331080444837,0.00344106500839274,0.00405196261121458,0.00559797122400449,9.628831198044888e-4,0.00219568588552229,2.0130472173281492e-4,8.269563764870932e-4,7.208281822197233e-5,3.511705478817744e-4,0.0057,4.19,16821.44865,low,9.628831198044888e-4,0.00219568588552229,2.0130472173281492e-4,8.269563764870932e-4,7.208281822197233e-5,3.511705478817744e-4
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.39,NA,high,0,0,0,0,0,0
Estonia,0.14904061566363838,0.04221045000773368,0.05663357483325566,0.02432021756539566,0.03213046233791608,0.02219152000575348,0.029698034590441,0.01915359001186016,0.00654490039977134,0.00620259443682899,0.00797868243208972,0.00935918549432594,0.00175359700587997,0.00321826555545469,4.3847325988743426e-4,0.00141994190310934,1.4087515330214067e-4,5.269412994603353e-4,0.149,113,44251.5375,mid,0.029698034590441,0.01915359001186016,0.00654490039977134,0.00620259443682899,0.00797868243208972,0.00935918549432594
Eswatini,0.05326853694533818,0.0255770332577508,0.02164691796526339,0.01806565375806555,0.01330808331856837,0.01346668576091237,0.01008344226552325,0.00837254499060967,0.00217037434330041,0.00312408246058249,0.00330019860766624,0.00505749906648215,5.509281907434303e-4,0.00150179326958554,1.629473169589579e-4,8.315261233439429e-4,4.780495625256113e-5,2.3599873769266996e-4,0.0138,12.18,9946.040554,low,5.509281907434303e-4,0.00150179326958554,1.629473169589579e-4,8.315261233439429e-4,4.780495625256113e-5,2.3599873769266996e-4
Ethiopia,3.029761048651942,2.5608105012959306,1.4932677375509036,1.8438300507038097,0.9534257111388824,1.285166783492824,0.5455763198551805,0.6974862339162444,0.13325026946849777,0.28830055946379224,0.2358922986260892,0.4721543926125076,0.02337975208843297,0.1164129208162115,0.01047188703007785,0.06049884081405529,0.00310664114055656,0.02297329097899303,1e-4,0.01,2588.413102,low,0.02337975208843297,0.1164129208162115,0.01047188703007785,0.06049884081405529,0.00310664114055656,0.02297329097899303
Fiji,0.04513994916411245,0.0219590214493625,0.01824241390066326,0.01528804092673982,0.01128576485387683,0.01117170817573184,0.00858047337063439,0.00688010143441448,0.0018901458184472,0.00275958039469105,0.00265663441595732,0.00396571638679179,4.768020694614086e-4,0.00129891331371862,1.335571747403827e-4,5.744941352619761e-4,4.5316157304053976e-5,2.472335140037805e-4,0.0069,7.7,10685.19703,low,4.768020694614086e-4,0.00129891331371862,1.335571747403827e-4,5.744941352619761e-4,4.5316157304053976e-5,2.472335140037805e-4
Finland,0.6579275806743189,0.16906055913392148,0.2313194603063146,0.0892377845022934,0.12699403683578134,0.07959037083287658,0.13242289305309798,0.07874135169449803,0.0264819815059896,0.02483885518371202,0.03159437307667682,0.03490819867335951,0.00837260355025146,0.01518267249477357,0.00177191791379775,0.00529376695117368,5.490164034916147e-4,0.00186224713580818,0.5937,107.59,56790.37662,mid,0.13242289305309798,0.07874135169449803,0.0264819815059896,0.02483885518371202,0.03159437307667682,0.03490819867335951
France,5.521144475742374,1.254128549501748,1.5686509148123873,0.3731905571562443,1.079460095169813,0.5816564893712083,1.1520934901812625,0.638513166356244,0.181186981933901,0.1480550553158379,0.2714387601343509,0.2688072885471428,0.07316578396204469,0.12994585164016564,0.01152487934296685,0.02960707183406138,0.00574935501015363,0.01956633799468145,12.666,195.39,52517.33549,high,5.521144475742374,1.254128549501748,1.5686509148123873,0.3731905571562443,1.079460095169813,0.5816564893712083
Gabon,0.10132013462505088,0.03746621125549838,0.0352382356260974,0.02289067478663081,0.02050280404090687,0.01750070776600416,0.02034141721788437,0.0141904425635079,0.00379073632718342,0.00464188973973899,0.00517715387436881,0.00734295096148927,0.00124210540933559,0.00264199892280719,2.5194538421771185e-4,0.00102714188304883,8.620016032284881e-5,3.463999562184859e-4,0.0077,3.69,18523.5798,low,0.00124210540933559,0.00264199892280719,2.5194538421771185e-4,0.00102714188304883,8.620016032284881e-5,3.463999562184859e-4
Gambia,0.05810140806149883,0.0449105626192787,0.02509995021138201,0.03047732038348693,0.01662301129813124,0.02042118932534876,0.0108838963674155,0.01292763237532557,0.00240632612093336,0.00497930263798632,0.0040827265069158,0.00747539488708982,5.165668757125468e-4,0.0022966763206905,1.6514816466433336e-4,9.97308272256355e-4,6.26136981676966e-5,3.8407559495476866e-4,0,0.02,3503.034914,low,5.165668757125468e-4,0.0022966763206905,1.6514816466433336e-4,9.97308272256355e-4,6.26136981676966e-5,3.8407559495476866e-4
Georgia,0.1772521490986941,0.06436284817606237,0.05952579528056019,0.0380994714242359,0.03351287225756426,0.02924076270308892,0.03658345173108971,0.02537151053917588,0.00621918144183932,0.00718243683198885,0.00878279511419638,0.01244627332053528,0.00217746893828264,0.00467626277126736,4.050150722846635e-4,0.00165638865133807,1.3713560778771662e-4,5.479034042930499e-4,0.0116,3.13,18915.6534,low,0.00217746893828264,0.00467626277126736,4.050150722846635e-4,0.00165638865133807,1.3713560778771662e-4,5.479034042930499e-4
Germany,14.187591979963091,2.9232201473470827,6.3413942905424285,1.7288907305410506,2.0256206076654744,1.0833425185151484,2.599889347363355,1.428659367575135,0.6926371681447319,0.5918624467737131,0.5092151033995156,0.5016966878905376,0.17723346711363985,0.32225738754418043,0.04888018128334644,0.15012329559764606,0.01062844049927919,0.03466662357641944,30.8773,372.15,62530.76532,high,14.187591979963091,2.9232201473470827,6.3413942905424285,1.7288907305410506,2.0256206076654744,1.0833425185151484
Ghana,1.1312627018840016,0.6465531602652259,0.4550753128745744,0.4386595513432851,0.27437752531403525,0.30457855192936784,0.2107465117704199,0.19316095826359844,0.04239078533784171,0.07548840708625411,0.06722138773092635,0.10791017233138896,0.01077740946072433,0.03374364130036862,0.00268043628850095,0.01428332050053867,9.701109072918036e-4,0.00497076152002538,8e-4,0.03,6607.502974,low,0.01077740946072433,0.03374364130036862,0.00268043628850095,0.01428332050053867,9.701109072918036e-4,0.00497076152002538
Greece,0.8755692943424158,0.2604495835288492,0.3282988703060084,0.15692217081077242,0.18288206583324387,0.12958697650039844,0.17353372018348956,0.11106158345565904,0.03614677581822289,0.03768718004824565,0.045070255092331,0.05481794779083165,0.01032059790934376,0.0193480557376994,0.0022893052867142,0.00799148650152241,8.153871302419042e-4,0.00317306547939721,0.8265,77.14,33531.15511,mid,0.17353372018348956,0.11106158345565904,0.03614677581822289,0.03768718004824565,0.045070255092331,0.05481794779083165
Grenada,0.00403230005911376,0.00163215217570733,0.00120057322077657,8.640497561934199e-4,7.258270088613108e-4,6.596048661270972e-4,8.398352857778692e-4,6.072299512068269e-4,1.2473727757068002e-4,1.5565913487473732e-4,1.796869635096413e-4,2.6673901701620685e-4,5.640065320166878e-5,1.2673557120086262e-4,8.85495531575006e-6,3.806920537883466e-5,2.7783961635271617e-6,1.2132899385236064e-5,0.0035,32.04,15298.12311,mid,8.398352857778692e-4,6.072299512068269e-4,1.2473727757068002e-4,1.5565913487473732e-4,1.796869635096413e-4,2.6673901701620685e-4
Guatemala,0.5670422536217575,0.25857940577743593,0.18614238065104968,0.1504959289873969,0.11195297441459684,0.10790978535140676,0.11636878449499392,0.08639914181037685,0.01913918803136465,0.02643576803369193,0.02867641788371304,0.04305469903236037,0.00705074017179282,0.0179347410626158,0.00136003645822861,0.00588233831902721,4.6609837798591765e-4,0.00223670895823533,0.1624,9.22,11825.14092,low,0.00705074017179282,0.0179347410626158,0.00136003645822861,0.00588233831902721,4.6609837798591765e-4,0.00223670895823533
Guinea,0.2671269693344253,0.20582268843084756,0.10452414464825234,0.12490270452743651,0.06707215351098826,0.08858990959936884,0.05160423815354575,0.0613779858925377,0.00894287699615166,0.01964996593889474,0.0164362645209538,0.03206139094181135,0.00259339605056149,0.01261534346164725,6.643187004145429e-4,0.0045317727783982,2.2032595244039985e-4,0.00133667652976467,0.0032,0.23,3738.805126,low,0.00259339605056149,0.01261534346164725,6.643187004145429e-4,0.0045317727783982,2.2032595244039985e-4,0.00133667652976467
Guinea-Bissau,0.03240046178484534,0.03093278542389416,0.0137326238675504,0.01833649965887693,0.00918504438211532,0.01213508275370579,0.00630345904145117,0.00945764850905704,0.00118907947213121,0.00287617210994221,0.00219460140746657,0.00467606989582219,3.179695480226567e-4,0.00169800784281761,9.3867237560291e-5,5.576693952658485e-4,2.553944458607386e-5,2.3937461960519337e-4,5e-4,0.25,2483.850629,low,3.179695480226567e-4,0.00169800784281761,9.3867237560291e-5,5.576693952658485e-4,2.553944458607386e-5,2.3937461960519337e-4
Guyana,0.04459722051892653,0.01487602928411715,0.01466516950236992,0.00860986546562288,0.00818240381840801,0.00672652308556125,0.00911564790312014,0.00583057059196178,0.00158766641052757,0.00179843100122707,0.00207551862650773,0.0026616556358577902,5.883329305562515e-4,0.00122503310892247,1.0152340967811196e-4,3.489260599010474e-4,3.185580365911025e-5,1.2580523663795442e-4,0.0113,14.38,22865.9271,low,5.883329305562515e-4,0.00122503310892247,1.0152340967811196e-4,3.489260599010474e-4,3.185580365911025e-5,1.2580523663795442e-4
Haiti,0.3257963981813684,0.261632546583823,0.14655216837625804,0.18174953441431949,0.0972259392417889,0.1341305219974149,0.05948116785161094,0.07238544596496693,0.01319449111341737,0.02877425478463238,0.02355128668444479,0.04654572104575488,0.00275642333576313,0.01225428708684229,9.48074571161587e-4,0.00701228677257622,3.2233721717990987e-4,0.00213089904692232,0.0263,2.34,3134.950149,low,0.00275642333576313,0.01225428708684229,9.48074571161587e-4,0.00701228677257622,3.2233721717990987e-4,0.00213089904692232
Honduras,0.28769727407217277,0.1738053110308257,0.1122539745806872,0.1106957986965005,0.06851684481119437,0.0774327106646288,0.05426112220802921,0.05300508297051048,0.0102659843153734,0.01822606257664757,0.01669877505113398,0.02953466732953639,0.00295956113244157,0.010206931210354,9.11914432123419e-4,0.00492234219164962,2.189392414836859e-4,0.00130440341271415,0.052,5.42,6202.980788,low,0.00295956113244157,0.010206931210354,9.11914432123419e-4,0.00492234219164962,2.189392414836859e-4,0.00130440341271415
Hungary,0.8896645186983397,0.2589133007640535,0.32501305532492286,0.15632767680162374,0.17950015927718302,0.1246278217978992,0.1814943865218641,0.11408829088219448,0.03657034886834907,0.03546283890582171,0.04725206104995154,0.05714386560739422,0.0108362106824626,0.02096825642270694,0.00249275304022554,0.00814638677302213,8.085650335067499e-4,0.00301534086276751,0.3639,37.29,38887.19095,mid,0.1814943865218641,0.11408829088219448,0.03657034886834907,0.03546283890582171,0.04725206104995154,0.05714386560739422
Iceland,0.0532180239236105,0.01408738602124523,0.02084120231053753,0.0078169937989265,0.01107958946591822,0.00686970417170678,0.0104299618325809,0.00631116866298535,0.00237517304787286,0.00211147557918849,0.0027634387704861,0.00292131217315826,6.285220917175264e-4,0.00118531452306187,1.578394362370081e-4,4.981132885618902e-4,5.1969356423855406e-5,2.116642244844004e-4,0.1455,407.54,61610.21327,high,0.0532180239236105,0.01408738602124523,0.02084120231053753,0.0078169937989265,0.01107958946591822,0.00686970417170678
India,56.13173828826263,30.592169914497138,22.719469400275585,20.998120537620174,14.40498746436466,14.87746150746392,10.541074908161622,9.069378958868594,2.2691077415263665,3.576105285957612,3.377915242669416,5.455129954034428,0.5835713099295332,1.4864386815450945,0.15937682013578752,0.7183147854582763,0.05367235717396575,0.30098472188357284,0.0645,0.05,8050.018575,low,0.5835713099295332,1.4864386815450945,0.15937682013578752,0.7183147854582763,0.05367235717396575,0.30098472188357284
Indonesia,13.134169145540904,5.77160010188488,4.962582368747725,3.661284246719512,2.9400613489636993,2.7555125798514606,2.5577156055802996,1.9169902081188208,0.5039266545469472,0.6577354170372834,0.7160955051719874,1.0621004870585913,0.1516072157597148,0.3429338923558355,0.03533859521702932,0.16082249387354142,0.01124151560719323,0.04749420881127704,0.2666,1,12757.07464,low,0.1516072157597148,0.3429338923558355,0.03533859521702932,0.16082249387354142,0.01124151560719323,0.04749420881127704
Iran,4.587780168788441,2.082337495497676,1.8886698909306152,1.4284241037527978,1.1221576167084542,1.0419401411790934,0.8568040345738746,0.663279895035118,0.18215109684671044,0.24542595729606048,0.26956922946723116,0.3862489565427065,0.04873426094608981,0.118215212813104,0.01477680740821941,0.06310529829154365,0.00391439324292567,0.02399406906491919,3.5071,42.12,12731.75358,mid,0.8568040345738746,0.663279895035118,0.18215109684671044,0.24542595729606048,0.26956922946723116,0.3862489565427065
Iraq,2.0794758911410396,0.9318785828136366,0.8192818471937117,0.6293233334626968,0.4861574217351826,0.4674961928713546,0.4022738578274802,0.30947650629354434,0.08290941709101397,0.10842864051209083,0.12367926345768313,0.17964823750337533,0.02245547288002398,0.04935572578040677,0.00560953770913601,0.02513910569861548,0.00183638068899815,0.00868901404483879,1e-4,0.01,12731.75358,low,0.02245547288002398,0.04935572578040677,0.00560953770913601,0.02513910569861548,0.00183638068899815,0.00868901404483879
Israel,0.5835039521326382,0.1714891740020015,0.08983539905612543,0.0409534543233025,0.04941951876915373,0.0337967900702621,0.13407444247215866,0.08102323348020772,0.010168827630974,0.01008489006773407,0.01239004771497549,0.01442006070301241,0.00990184055436106,0.02140251974183435,6.353426532917947e-4,0.00217311995680323,2.2097419645094883e-4,8.259742721845948e-4,1.8272,201.81,46162.08227,high,0.5835039521326382,0.1714891740020015,0.08983539905612543,0.0409534543233025,0.04941951876915373,0.0337967900702621
Italy,4.680032928929917,1.466972669115567,0.9822594750348476,0.40610603597261513,1.6292733848197154,0.8278174432406815,1.0527168164376628,0.7038988650292394,0.1067973067675716,0.10038700252212704,0.40391467734700554,0.4081663402900724,0.05818260928180974,0.10979720633647598,0.00709790652713179,0.0233168314799602,0.00644706815963123,0.02042054780534791,19.123,316.82,49825.39341,high,4.680032928929917,1.466972669115567,0.9822594750348476,0.40610603597261513,1.6292733848197154,0.8278174432406815
Jamaica,0.12557461698699418,0.06488630244498246,0.05285168108014938,0.04466983714535822,0.03116216537317513,0.03135761968631514,0.02371510225466725,0.0204483208455345,0.00507792690470507,0.00778886118310585,0.00784459847697873,0.01223676170020851,0.00127952870925084,0.00331403713678467,3.821715250390579e-4,0.00181581733855617,1.0520368797867116e-4,6.072760882196061e-4,0.0449,15.62,9577.164211,mid,0.02371510225466725,0.0204483208455345,0.00507792690470507,0.00778886118310585,0.00784459847697873,0.01223676170020851
Japan,8.094929364583619,1.595084236397006,2.4110137145430843,0.5623781575352724,1.7979660253553986,0.9062728110324486,1.6842544932159913,0.9212522421964956,0.24097781357183537,0.19627355674222768,0.4546523861171132,0.46089783736516743,0.10615746643892196,0.18186695734574992,0.01780564047389199,0.05128931943206297,0.00511855732025883,0.01695121271792953,28.7336,227.7,44355.34872,high,8.094929364583619,1.595084236397006,2.4110137145430843,0.5623781575352724,1.7979660253553986,0.9062728110324486
Jordan,0.3875611905870675,0.1947558449570464,0.13495422926488612,0.11359847190171368,0.07882543607509279,0.08319023913583505,0.0765621297848183,0.06356326372481579,0.01284108845324192,0.01929238738890786,0.01923727215294692,0.03098248940334268,0.00442790985078588,0.0120552763929546,8.97596922404641e-4,0.00447659987450117,2.934397670183362e-4,0.00156836248677939,0.0747,7.42,9182.496161,low,0.00442790985078588,0.0120552763929546,8.97596922404641e-4,0.00447659987450117,2.934397670183362e-4,0.00156836248677939
Kazakhstan,0.9501990623210722,0.29892002817869473,0.17419771054331534,0.09244042881775363,0.0984312207775114,0.07555452954073828,0.2157258858393337,0.13517343096546902,0.01942525550572373,0.01970948451525802,0.02485802837178076,0.03081916856384856,0.01541745975478105,0.03342889899935076,0.00130271060026189,0.00450456681824689,4.443612021256217e-4,0.00181649116094274,0.061,3.27,32945.85157,low,0.01541745975478105,0.03342889899935076,0.00130271060026189,0.00450456681824689,4.443612021256217e-4,0.00181649116094274
Kenya,0.9282413196165874,0.6388737406238271,0.28752314557291286,0.30862099343477545,0.1831621083759926,0.20999761493743457,0.18812927754244077,0.2037422977976239,0.02695706995624419,0.04852232681674948,0.04347362977354299,0.07919367809603875,0.01214846153525891,0.04327511051370527,0.00222740362012558,0.01266278565123277,6.397777604765275e-4,0.00415744581900722,1e-4,0.01,5338.852434,low,0.01214846153525891,0.04327511051370527,0.00222740362012558,0.01266278565123277,6.397777604765275e-4,0.00415744581900722
Kiribati,0.00244427995279687,0.00204551321024828,0.00100748358029166,0.00129559971626421,7.098085024591871e-4,8.901617537712622e-4,4.4231230599515737e-4,5.845305565828368e-4,9.106621408080445e-5,1.9881946823828252e-4,1.6702488491586307e-4,3.412876143933412e-4,1.971253616441834e-5,1.14926821986204e-4,8.718947524489932e-6,5.334570300789984e-5,2.178496963896038e-6,1.3913287577718583e-5,3e-4,2.61,3020.493999,low,1.971253616441834e-5,1.14926821986204e-4,8.718947524489932e-6,5.334570300789984e-5,2.178496963896038e-6,1.3913287577718583e-5
Kuwait,0.309510596877566,0.09193624790266548,0.04776447290558747,0.02122311848151965,0.02642631513364088,0.018902285149587,0.07056592638513805,0.04274645039138607,0.00535829212915023,0.00511752960129341,0.00653775732401198,0.00752053211512094,0.00523836128651232,0.01109805214985287,3.5033940667121246e-4,0.00114691227132521,1.2615052142868195e-4,6.138506438896821e-4,0.2182,46.41,50651.95758,mid,0.07056592638513805,0.04274645039138607,0.00535829212915023,0.00511752960129341,0.00653775732401198,0.00752053211512094
Kyrgyzstan,0.2002268143973265,0.12713171981783156,0.08190263735345693,0.08618244809659628,0.05055671214875647,0.06028980905225333,0.03885112808535371,0.03692981986300789,0.00816907538955727,0.0146373820940087,0.01261230016591869,0.02139934183878772,0.00199891061591873,0.00664947326391694,5.677064435422103e-4,0.00279528261714024,1.9032584070149464e-4,0.00111246616850379,0.0039,0.6,5736.478834,low,0.00199891061591873,0.00664947326391694,5.677064435422103e-4,0.00279528261714024,1.9032584070149464e-4,0.00111246616850379
Lao People's Democratic Republic,0.19393766499969353,0.10443917905714764,0.0615322974503145,0.05550990238660831,0.03735636119144962,0.04070861558591952,0.03959555230084242,0.03451914183267808,0.00603817666491076,0.00953716156698784,0.00943793723422526,0.01567339786041018,0.00229893272483678,0.00693627875668308,4.3935197601031027e-4,0.00224497890466574,1.452579781320062e-4,6.595665336556499e-4,0.0045,0.63,8080.435532,low,0.00229893272483678,0.00693627875668308,4.3935197601031027e-4,0.00224497890466574,1.452579781320062e-4,6.595665336556499e-4
Latvia,0.16955902289650066,0.05000354845365881,0.06123389571714437,0.02865856019981169,0.03359196687083425,0.0243353037083812,0.03394150742574286,0.02088833344547551,0.00662511609229166,0.00657389198612883,0.00840284086442328,0.00990232470540048,0.00207035096423547,0.00383888530344073,4.488877069829079e-4,0.00144490858993632,1.513776040747705e-4,6.093762670819916e-4,0.112,58.08,36912.01306,mid,0.03394150742574286,0.02088833344547551,0.00662511609229166,0.00657389198612883,0.00840284086442328,0.00990232470540048
Lebanon,0.25057502240612717,0.11807938133158,0.09805778271538712,0.07846954872570037,0.05712564495682008,0.05708511719439105,0.04902113958387656,0.03945093449665185,0.01016948999381046,0.01440364448414219,0.01476788995527703,0.02254861880204399,0.00266163586642597,0.00695746354276404,5.939084115913588e-4,0.00325119989742327,2.2405002377978825e-4,0.00115796707186717,0.1049,17.29,11599.77551,mid,0.04902113958387656,0.03945093449665185,0.01016948999381046,0.01440364448414219,0.01476788995527703,0.02254861880204399
Lesotho,0.07278827661865442,0.06073018290344539,0.03680007830141015,0.0462297292939212,0.02470744640089893,0.03226827651790839,0.01206639938054611,0.01793774633985469,0.00313581381781177,0.00733306575794805,0.00613685589048712,0.01237366449168505,4.0572063685703926e-4,0.00235439075753512,1.9600902046721156e-4,0.00157628416420861,7.518042882399265e-5,4.6591261922932626e-4,0.0093,4.56,2544.782496,low,4.0572063685703926e-4,0.00235439075753512,1.9600902046721156e-4,0.00157628416420861,7.518042882399265e-5,4.6591261922932626e-4
Liberia,0.07575097905444195,0.08283798368626022,0.03509399264555642,0.05181229502886485,0.02411954435885341,0.035084979730502563,0.01368150450573266,0.02363669449997695,0.00298872762051216,0.0089469094612702,0.00597793209548681,0.01333579623540166,6.950836836108191e-4,0.00453981380804128,2.2549641012369073e-4,0.001845184238305,8.005510014000595e-5,5.997115669473177e-4,7e-4,0.16,1539.208923,low,6.950836836108191e-4,0.00453981380804128,2.2549641012369073e-4,0.001845184238305,8.005510014000595e-5,5.997115669473177e-4
Libya,0.38896466963355514,0.17951166019194256,0.16141027721331908,0.1221888150301618,0.09572802779541972,0.08978641998878756,0.07236659656620843,0.05669690246840007,0.01585694454707827,0.02019351445929175,0.02325183657387896,0.03354187204755675,0.00390324748128142,0.00887516259485831,0.00102348938699634,0.00444040071029882,3.6578422578918766e-4,0.00218789469935782,0.0615,9.34,12641.50977,low,0.00390324748128142,0.00887516259485831,0.00102348938699634,0.00444040071029882,3.6578422578918766e-4,0.00218789469935782
Lithuania,0.26886106862284703,0.0737676470084432,0.0911828133731727,0.04032425657166224,0.04991377771272905,0.03539256048346306,0.05512002920935019,0.03283714243772973,0.01020552204037646,0.00957142263510373,0.01270875896716621,0.01472473012053478,0.00338255305698758,0.00614367269438074,6.518394985428539e-4,0.00209671682486572,2.2811817756424236e-4,9.162230440906792e-4,0.199,71.47,45873.52732,mid,0.05512002920935019,0.03283714243772973,0.01020552204037646,0.00957142263510373,0.01270875896716621,0.01472473012053478
Luxembourg,0.12622931459029427,0.02960341325356521,0.03702343451851952,0.01198305497173417,0.0194692243807931,0.01120767489523393,0.026458426304816,0.01475026280118835,0.00430270208642728,0.00369283848280109,0.00487363756946063,0.00505322595009026,0.00175261488955114,0.00308517479611731,2.8627341405680043e-4,8.176654244097031e-4,9.206469488879384e-5,3.075465929625803e-4,0.212,345.35,136772.4438,high,0.12622931459029427,0.02960341325356521,0.03702343451851952,0.01198305497173417,0.0194692243807931,0.01120767489523393
Madagascar,0.3703309448648679,0.41078808336839306,0.16650595729473275,0.2393446874144627,0.11099548690270652,0.16030157784556578,0.06506149516829778,0.11472371037626632,0.01331719740490659,0.03664687143418324,0.0281530453503316,0.06010326632457274,0.00269849643309954,0.02343267616815177,0.00124847008989884,0.008370099146646,1.9395141891067228e-4,0.00268837817684753,0.0042,0.15,1577.432461,low,0.00269849643309954,0.02343267616815177,0.00124847008989884,0.008370099146646,1.9395141891067228e-4,0.00268837817684753
Malawi,0.22261154944923892,0.25794655261090954,0.09553122156571668,0.1353855456625679,0.06148214661364368,0.0945602249524165,0.03969015931727213,0.07465017825341613,0.00795886228712682,0.02197023841424415,0.01518576133908661,0.03145503205144923,0.0019419640278783,0.01502323275083023,6.663631188025032e-4,0.0050646875172659,1.7896341103136227e-4,0.00189550434167578,0.0025,0.12,1687.593582,low,0.0019419640278783,0.01502323275083023,6.663631188025032e-4,0.0050646875172659,1.7896341103136227e-4,0.00189550434167578
Malaysia,1.4381224494998754,0.47639389675569616,0.2247800355992589,0.12343655885208615,0.12849805067322403,0.09682349484300123,0.3290773900559682,0.21442598553196804,0.02516965040707013,0.02617713724551887,0.03112779409759378,0.03928485505671166,0.02347005452165365,0.05328218639570097,0.00161469863102408,0.00563623513032501,5.064988375386412e-4,0.00264682997210109,0.2268,6.91,29822.84918,low,0.02347005452165365,0.05328218639570097,0.00161469863102408,0.00563623513032501,5.064988375386412e-4,0.00264682997210109
Maldives,0.03669403523758574,0.01437102994196658,0.01429090035716327,0.00934530789007527,0.00851764867665673,0.00752679604834127,0.00701028938878256,0.004875890480468,0.00147856179779577,0.00169063084020345,0.0020826622112072,0.0027435927167081,3.827343571659498e-4,8.825448734819058e-4,9.868429495939112e-5,4.1433086807332944e-4,3.088064814450966e-5,2.1518164980375185e-4,6e-4,1.7,19052.62249,low,3.827343571659498e-4,8.825448734819058e-4,9.868429495939112e-5,4.1433086807332944e-4,3.088064814450966e-5,2.1518164980375185e-4
Mali,0.5233196941518223,0.4462349214851463,0.2330960085726948,0.29442801227439086,0.15189527162944816,0.2014903712408489,0.09185243795735178,0.12364768075937096,0.02030001558991172,0.04857011568703251,0.03670699602324184,0.07404845437759082,0.00408911379384788,0.02208380209201865,0.00131815266473773,0.0083417635048321,3.7789442319395897e-4,0.00346788231537225,0.0013,0.07,2796.227938,low,0.00408911379384788,0.02208380209201865,0.00131815266473773,0.0083417635048321,3.7789442319395897e-4,0.00346788231537225
Malta,0.04219565006146111,0.01106136258052029,0.01160658877104544,0.00492213723567647,0.0064032111598474,0.00430031849270518,0.00904220288480487,0.00519002940784287,0.00132182176258315,0.00123777770788561,0.00160702159364958,0.00180744257750156,5.877176812481436e-4,0.00112898510501092,8.558042500772143e-5,2.5418574024872607e-4,2.6972047964010556e-5,1.1733006290183306e-4,0.0444,91.64,56802.01025,mid,0.00904220288480487,0.00519002940784287,0.00132182176258315,0.00123777770788561,0.00160702159364958,0.00180744257750156
Marshall Islands,0.0015665512818258,9.138594828815088e-4,5.581731801883805e-4,5.579815313653737e-4,3.531875918954515e-4,3.8823517513750857e-4,3.071857398664723e-4,2.8217836900735045e-4,5.3259122363454146e-5,9.1389609825542e-5,8.558405274317415e-5,1.466216156360866e-4,1.652948598217735e-5,5.36861570875359e-5,3.963222127221424e-6,2.180800032819835e-5,1.2795436437818815e-6,9.507198829467572e-6,3e-4,5.84,6705.875292,low,1.652948598217735e-5,5.36861570875359e-5,3.963222127221424e-6,2.180800032819835e-5,1.2795436437818815e-6,9.507198829467572e-6
Mauritania,0.13917132264461193,0.08680194564309016,0.05618182860701529,0.05884016830682754,0.036164260542791,0.041307395876149323,0.0265856750572082,0.02627804107141079,0.00527996793045905,0.01021699877832312,0.00874331263887324,0.01541649713183942,0.00132229538285304,0.00438430067514073,4.063591914683648e-4,0.00211275953345898,1.3502215008259918e-4,0.00118067838935452,0.0017,0.43,5836.565808,low,0.00132229538285304,0.00438430067514073,4.063591914683648e-4,0.00211275953345898,1.3502215008259918e-4,0.00118067838935452
Mauritius,0.06420458934719732,0.02233820882816758,0.01852324230639915,0.01116919241052723,0.01083072389639409,0.00904862098865301,0.01338250128220219,0.00858584108291491,0.00207662265395276,0.00229222496719939,0.00259762431182656,0.00346420766596296,8.354266292402536e-4,0.00172575243775293,1.2796878527556032e-4,5.621561033718252e-4,4.339150385728811e-5,2.2691219714222636e-4,0.0168,13.26,22737.57294,low,8.354266292402536e-4,0.00172575243775293,1.2796878527556032e-4,5.621561033718252e-4,4.339150385728811e-5,2.2691219714222636e-4
