Country,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,iso3c,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower
Cyprus,low,0.00142400306712358,0.00257785802317908,3.09790204861999e-4,8.810518489846162e-4,9.342602570434372e-5,3.013424664379588e-4,0.1195948362949041,0.03000713981472613,0.03575822164479903,0.0170726799200483,0.01092324411601574,0.00908972313731182,0.10977305340564757,0.02869404830381758,0.01805903567053326,0.00974887070217229,0.01123003871898828,0.009645757101083,0.02360413341471251,0.01445285068993951,0.0048241208562841,0.0046584075348765,0.00571965775407923,0.00664495485982674,0.00142400306712358,0.00257785802317908,3.09790204861999e-4,8.810518489846162e-4,9.342602570434372e-5,3.013424664379588e-4,0.1195948362949041,0.03000713981472613,0.03575822164479903,0.0170726799200483,0.01092324411601574,0.00908972313731182,0.0126,14.41,CYP,1357775.9459904504,90840.54745364725,0.0679416352173337,0.00807618612536609,0.1251911064416706,0.02012887836647545,33213.1637016345,42387.7563156645,24700.0750787875
Czechia,mid,0.20571901454332983,0.13075636373459418,0.04715697621118803,0.04534304920294666,0.05561624756604264,0.06251910126731652,1.001805809115196,0.2625742993741634,0.34964189280924185,0.1604522043968718,0.11064664071125406,0.0969516133520177,0.8737471684855251,0.23088211293541905,0.17726838264330635,0.0928760237342058,0.1085868658527194,0.09170819678006922,0.20571901454332983,0.13075636373459418,0.04715697621118803,0.04534304920294666,0.05561624756604264,0.06251910126731652,0.01148341546268964,0.02179224997889562,0.00309678665151963,0.00964676184531486,0.00101161915703481,0.00376562483750889,1.001805809115196,0.2625742993741634,0.34964189280924185,0.1604522043968718,0.11064664071125406,0.0969516133520177,0.8438,79.32,CZE,10632383.165547736,489422.5338721191,0.1104933261255784,0.01213735053406459,0.1595778247494727,0.01954574411408359,34514.251086906,41197.8841598344,29535.4014664374
Côte d'Ivoire,low,0.00855519111066927,0.0275719504329066,0.00285781472782029,0.01740072548290477,7.195715239962833e-4,0.00365238380009483,0.8196480378436315,0.5259791571059816,0.33444070211934723,0.3588685162844127,0.11361348678082184,0.16239936037423724,0.6796348993883093,0.4661897912280155,0.1650825544422036,0.1873985896984769,0.11680210412466852,0.15749363838807398,0.1683061018982728,0.17191854823570812,0.03965976873428583,0.06442290666018369,0.0573339191037464,0.10837159093448402,0.00855519111066927,0.0275719504329066,0.00285781472782029,0.01740072548290477,7.195715239962833e-4,0.00365238380009483,0.8196480378436315,0.5259791571059816,0.33444070211934723,0.3588685162844127,0.11361348678082184,0.16239936037423724,0.0066,0.25,CIV,27861875.5361122,1642360.6834898817,0.0175290654834043,0.00221368557827635,0.1372444152808473,0.01611656733034605,4829.29700446191,5563.16767024928,3685.50950407351
Democratic Republic of the Congo,low,0.0059058947297293,0.05991319010315969,0.00194610864075066,0.01775872473274985,6.400949363661716e-4,0.00473154928047337,0.6583138898935105,1.2487873000842171,0.31300263247853155,0.46844790764942074,0.1034232936800136,0.18436334901323975,0.560244348921808,1.3444390638148758,0.13729500446448448,0.23566805144192324,0.1124706148718213,0.20915827496054024,0.14776340808788693,0.2891949567254669,0.02981370143589332,0.08194138132403955,0.05280094402979467,0.1182078406219776,0.0059058947297293,0.05991319010315969,0.00194610864075066,0.01775872473274985,6.400949363661716e-4,0.00473154928047337,0.6583138898935105,1.2487873000842171,0.31300263247853155,0.46844790764942074,0.1034232936800136,0.18436334901323975,0.0229,0.23,COD,90017763.65563431,13918166.33086738,0.0256473888722241,0.0030724088299224,0.0526408326850052,0.01067431657098704,870.381760372296,1086.83878101333,746.22585226856
Denmark,high,0.7706605192471155,0.2249810189207786,0.2143187174317437,0.09913049000282904,0.12991975671907788,0.10156662387142636,0.7706605192471155,0.2249810189207786,0.2143187174317437,0.09913049000282904,0.12991975671907788,0.10156662387142636,0.7706605192471155,0.2249810189207786,0.2143187174317437,0.09913049000282904,0.12991975671907788,0.10156662387142636,0.20237780299821337,0.14210218530802612,0.05590815803835535,0.04875766694514935,0.06416002061577793,0.07074964322336638,0.01119356729733861,0.02182759845021915,0.0036921808434796,0.01209206153051101,0.00111461197293107,0.00376240800055527,0.9507578557228682,0.24837723889648167,0.42158387771126105,0.1604900432670803,0.13251265633800577,0.10390862013854192,1.8676,321.67,DNK,5851783.434464665,278731.8169769016,0.0818561264799914,0.0092143063310334,0.2824035440767937,0.01808245777918685,51110.1491007749,58705.6150325108,46411.3038024009
Djibouti,low,3.0619294779804155e-4,0.00106220713297165,7.928447141867579e-5,4.17561917665649e-4,2.2903311831336043e-5,1.3001509314484734e-4,0.03030796224821737,0.02027206849607986,0.01112330420597939,0.01181517997309552,0.00361005144046218,0.00518985670457437,0.0253950739057403,0.01884203937076196,0.00513609311274605,0.00603128495175294,0.0036229984269837,0.00495544987159127,0.00585612253041564,0.00589308178410309,0.00115667486417629,0.0019676626345833,0.00179010073176062,0.00326278715724529,3.0619294779804155e-4,0.00106220713297165,7.928447141867579e-5,4.17561917665649e-4,2.2903311831336043e-5,1.3001509314484734e-4,0.03030796224821737,0.02027206849607986,0.01112330420597939,0.01181517997309552,0.00361005144046218,0.00518985670457437,8e-4,0.76,DJI,1258686.5301054288,94874.21988652424,0.0112646196486097,0.00138588276780354,0.0984938087893505,0.01972137518388899,5394.68408271529,8031.29779272025,3031.1597849316
Dominica,mid,7.305461855624806e-4,5.864677249972684e-4,1.7320396690399565e-4,2.1772305372752565e-4,2.3859238171250216e-4,3.405481246095447e-4,0.0035081487719689,0.0014498652604297,0.00142229276390547,0.00106594080778803,4.639796478946728e-4,5.097973630577625e-4,0.0029228910383242,0.00123943847363726,7.092663681362592e-4,5.639176670156986e-4,4.7666020379977193e-4,5.540142526931356e-4,7.305461855624806e-4,5.864677249972684e-4,1.7320396690399565e-4,2.1772305372752565e-4,2.3859238171250216e-4,3.405481246095447e-4,3.7023781241316994e-5,8.740552039826915e-5,1.1951136457486029e-5,4.840088753830807e-5,3.542514035699121e-6,1.673854084857447e-5,0.0035081487719689,0.0014498652604297,0.00142229276390547,0.00106594080778803,4.639796478946728e-4,5.097973630577625e-4,0.0019,26.92,DMA,67076.84914972594,4576.30111486496,0.063429864906616,0.0072841533722392,0.1713691141620464,0.01940859756787295,9048.47649516372,10427.6103283829,7724.64145651541
Dominican Republic,low,0.00696409858379963,0.01401337517750105,0.0017759778677761,0.00557553622630755,6.329095766858817e-4,0.00212943568464214,0.6527245137068852,0.23163585637456716,0.23653800630990204,0.15262424141851705,0.07398407052674537,0.07294319915972665,0.5720230955626875,0.20399939092781696,0.11948401260996402,0.08353703659970597,0.0758494805725931,0.07696483441658655,0.1303450081551098,0.09126986922727086,0.0282934801045246,0.03157816603298435,0.03751522553142076,0.05024403202002154,0.00696409858379963,0.01401337517750105,0.0017759778677761,0.00557553622630755,6.329095766858817e-4,0.00212943568464214,0.6527245137068852,0.23163585637456716,0.23653800630990204,0.15262424141851705,0.07398407052674537,0.07294319915972665,0.0823,7.94,DOM,11012899.56730995,780116.108133154,0.0507069418933325,0.0057563201498205,0.1497224110596061,0.01689050618157045,17228.2085612079,18442.0704863195,16297.9905330152
Ecuador,low,0.00816375320237141,0.01895723627811874,0.00227219961858627,0.00962786556582446,6.501541783790331e-4,0.00336931363037855,0.7031288616223612,0.3133492968521467,0.24641085039228777,0.19820131959143272,0.07916905499471866,0.09800088872650706,0.6228534202117406,0.2708685234414736,0.12356254944907918,0.10628842344781918,0.0819501136780193,0.08952829322378747,0.1411142617550898,0.10616706189537269,0.02969244816149311,0.03933357431875188,0.0411027582992035,0.06145219244344201,0.00816375320237141,0.01895723627811874,0.00227219961858627,0.00962786556582446,6.501541783790331e-4,0.00336931363037855,0.7031288616223612,0.3133492968521467,0.24641085039228777,0.19820131959143272,0.07916905499471866,0.09800088872650706,0.1257,7.28,ECU,18065389.118202902,1217388.705565976,0.0784584116764858,0.00796610031056069,0.1221008051811181,0.0156105394950046,9742.56301219152,10710.1820857572,9145.43532633537
Egypt,low,0.04917272849949732,0.11428739206031892,0.00948821420340915,0.03895340491099154,0.00342431903520407,0.01498143326773634,4.4663000136358555,1.7325907424495066,1.3023918526229938,0.9547843048272738,0.4158646492258384,0.478794418816502,3.9440814944127816,1.6398877821402396,0.6202062399899483,0.5034802952887166,0.42065070588082737,0.46500744413244455,0.8276294800697882,0.6073156966806562,0.14890809358413917,0.19274974973222855,0.20933388349556484,0.2968554293055768,0.04917272849949732,0.11428739206031892,0.00948821420340915,0.03895340491099154,0.00342431903520407,0.01498143326773634,4.4663000136358555,1.7325907424495066,1.3023918526229938,0.9547843048272738,0.4158646492258384,0.478794418816502,0.3293,3.32,EGY,105627445.13524412,5019394.629763432,0.0378637110061823,0.0046157408785343,0.0994151027645218,0.0161295173724273,11833.6169367336,13277.100872085,10436.8892432377
El Salvador,low,0.00239239739043037,0.00560219483447885,7.487498313398378e-4,0.00319623888441844,1.908162816598312e-4,9.065031016219076e-4,0.22510359044374445,0.11188442363256616,0.0849970004415309,0.0753400867289289,0.02864332429642789,0.03495606341343759,0.1899590115815388,0.09562511055127428,0.04099428641099643,0.03804871227953026,0.02790789632057801,0.03332897580667277,0.04596398650082606,0.03786639287695548,0.01010517148092077,0.01460182789649836,0.01401936114379065,0.02067375647286699,0.00239239739043037,0.00560219483447885,7.487498313398378e-4,0.00319623888441844,1.908162816598312e-4,9.065031016219076e-4,0.22510359044374445,0.11188442363256616,0.0849970004415309,0.0753400867289289,0.02864332429642789,0.03495606341343759,0.0628,9.37,SLV,6450228.767776177,462400.8805818958,0.0566920682091253,0.0058740341208104,0.1335296800650381,0.01623060166256565,8145.04067870934,9101.78522384083,7410.9751379134
Equatorial Guinea,low,7.615462035459439e-4,0.00164440965469212,1.6622329812048951e-4,8.139139369353344e-4,4.8876863145270465e-5,2.130640206387296e-4,0.07090276940795749,0.02722673099545855,0.0196636751979726,0.01452349245167509,0.00638982021813357,0.00740532989348859,0.06564195853908544,0.02665586491693637,0.00971363665937625,0.00766639576698993,0.00636527421801295,0.00686779143838248,0.01301546125354436,0.00939972868479736,0.00225732558331754,0.00267235483888147,0.00307277582670985,0.00427106086609968,7.615462035459439e-4,0.00164440965469212,1.6622329812048951e-4,8.139139369353344e-4,4.8876863145270465e-5,2.130640206387296e-4,0.07090276940795749,0.02722673099545855,0.0196636751979726,0.01452349245167509,0.00638982021813357,0.00740532989348859,0.0057,4.19,GNQ,1512311.9182477903,81855.76583164197,0.0165267686654984,0.00222238647574904,0.0895650684380189,0.0145695320689891,18109.3332327417,25314.8016834719,12758.878418785
Eritrea,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.39,ERI,6597908.151901257,1078132.227886069,0.0102852629240235,0.0012903640315815,0.0704695261183553,0.01535827746960515,1559.06911936248,1884.54817339255,1190.65523824233
Estonia,mid,0.02477573934547895,0.01581680541561669,0.00571007109715282,0.0051607233434627,0.00678807199065546,0.0075126539725924,0.12148794436776918,0.03319109331931064,0.04404068513507384,0.02109101978162417,0.01372523060934394,0.01165974055178612,0.1049003881483573,0.02903060895080702,0.02235323043698537,0.01223550751415544,0.01369364036431057,0.01178121987220333,0.02477573934547895,0.01581680541561669,0.00571007109715282,0.0051607233434627,0.00678807199065546,0.0075126539725924,0.0014899346829568,0.00267827838840264,4.0821800600271424e-4,0.00124115121966725,1.2115739375269606e-4,4.2326482430658313e-4,0.12148794436776918,0.03319109331931064,0.04404068513507384,0.02109101978162417,0.01372523060934394,0.01165974055178612,0.149,113,EST,1310833.8831970918,60941.85400673142,0.092076043166901,0.01027116092326305,0.1750178457081086,0.01898064020194949,33787.8948133632,40588.8279883706,28707.1135405323
Eswatini,mid,0.00534256937208046,0.00468165965702571,6.249370279820299e-4,9.917527208461617e-4,9.233678287984524e-4,0.0014227536554918,0.0302974419697557,0.01696850716018853,0.00558330587405949,0.00520861426348911,0.00186879773927951,0.00235435263411767,0.02982735266569404,0.01804702428604026,0.00270392668237387,0.0026385927088587,0.00190369811917149,0.0022274251397053,0.00534256937208046,0.00468165965702571,6.249370279820299e-4,9.917527208461617e-4,9.233678287984524e-4,0.0014227536554918,3.313092565575816e-4,8.722069492794449e-4,4.454983295542791e-5,2.0616254431628532e-4,1.314491358313662e-5,6.225410244760268e-5,0.0302974419697557,0.01696850716018853,0.00558330587405949,0.00520861426348911,0.00186879773927951,0.00235435263411767,0.0138,12.18,SWZ,1155236.3341380958,53194.22633371933,0.032048098961971,0.00466517624160605,0.0457533084400723,0.0083571148855251,9043.71971648837,9996.34893786546,8203.14865392322
Ethiopia,low,0.01898197693997345,0.09959207844944155,0.00686069979323559,0.05674566194319471,0.00221445907308664,0.01492112193428014,2.1863883126530395,2.0555192715752217,1.061127336356615,1.3643307473054471,0.34238069549669325,0.5584332649296251,1.690963223898147,1.840342210099149,0.4963775649037561,0.6898172666992413,0.37084299776547586,0.5778120275026739,0.41812917246824816,0.5738678374113377,0.0914347599486469,0.23376916672968304,0.17587109688942382,0.3504895745747488,0.01898197693997345,0.09959207844944155,0.00686069979323559,0.05674566194319471,0.00221445907308664,0.01492112193428014,2.1863883126530395,2.0555192715752217,1.061127336356615,1.3643307473054471,0.34238069549669325,0.5584332649296251,1e-4,0.01,ETH,108937999.59866266,8268000.17282024,0.0091964746540466,9.903461487832006e-4,0.1182030212915379,0.01348522361847445,2287.02842945405,3085.36939209235,1624.81443867193
Fiji,mid,0.00354755297732942,0.00331526729697977,2.969538149573788e-4,4.219624862610577e-4,4.180184027583925e-4,6.525419103820358e-4,0.02142036400836542,0.01260936767626783,0.00258982247493431,0.00231546972814729,8.365610571930217e-4,0.00104412191217791,0.02212523239197481,0.01376728237101568,0.00121078104708593,0.00114988398193704,8.16448560969265e-4,0.00102594126319529,0.00354755297732942,0.00331526729697977,2.969538149573788e-4,4.219624862610577e-4,4.180184027583925e-4,6.525419103820358e-4,2.1196094189019848e-4,6.502602064573596e-4,1.782073613608824e-5,7.743531895707097e-5,5.739927536849463e-6,2.7763182812365006e-5,0.02142036400836542,0.01260936767626783,0.00258982247493431,0.00231546972814729,8.365610571930217e-4,0.00104412191217791,0.0069,7.7,FJI,924473.9847126518,45789.268822342565,0.0246100802789337,0.00329365970656,0.0256019502944477,0.0049087795005388,9016.1402505057,11480.0809763111,7088.12787872941
Finland,mid,0.13533926508501115,0.08792356768443467,0.03273801237527093,0.02930897081840676,0.03911076388293489,0.04398508120944714,0.6578900768693101,0.16612484798191693,0.2538088057782533,0.1074699686223208,0.07816083800881611,0.06518716729631378,0.5579188149014611,0.15430783847643786,0.12951502347694657,0.06579060840670052,0.07668254262645302,0.06229134779775298,0.13533926508501115,0.08792356768443467,0.03273801237527093,0.02930897081840676,0.03911076388293489,0.04398508120944714,0.00759816057047156,0.01367653254024014,0.00207303351596309,0.00615294003019859,6.837828560262488e-4,0.00244673813131521,0.6578900768693101,0.16612484798191693,0.2538088057782533,0.1074699686223208,0.07816083800881611,0.06518716729631378,0.5937,107.59,FIN,5535925.357873723,261282.4182686666,0.1057829784069062,0.01281577898539809,0.1974897512031024,0.01957688362198226,42286.6816943372,47864.2288018491,37738.5458334529
France,high,4.7887723867110505,1.088797887986759,0.6873026167521772,0.2627602968290851,0.5159697481009922,0.3663348121987862,4.7887723867110505,1.088797887986759,0.6873026167521772,0.2627602968290851,0.5159697481009922,0.3663348121987862,4.7887723867110505,1.088797887986759,0.6873026167521772,0.2627602968290851,0.5159697481009922,0.3663348121987862,1.0228509918548043,0.593466724742207,0.1818712670015452,0.14254783603002458,0.2729147075679508,0.26586946034424636,0.06200272097784742,0.11152087117246769,0.01212686454460861,0.03587763484206965,0.00581858330416565,0.01917590014152028,5.182773588208925,1.052070174065556,1.3607817817963952,0.34429577923803917,0.5427018910673074,0.3845951938126132,12.666,195.39,FRA,66389876.7366756,3541638.8683286197,0.0794626975022754,0.00982639646140275,0.1091929542791542,0.01642481560973256,39819.3311702494,44396.6086428624,36727.7057583769
Gabon,low,0.00104984353148401,0.00218849706754403,2.3781825894536983e-4,9.1983026595953e-4,6.058795434412536e-5,2.1395601677619657e-4,0.09068486952504456,0.03408350242536266,0.02756895337626005,0.01941166027156495,0.00844705563944978,0.0088800284512165,0.0810104546408644,0.03074032102092676,0.01313379406275244,0.00992091416752152,0.00845261719692043,0.00907359394782573,0.01716390515117608,0.01236696546525802,0.00324535077898385,0.00378740697556895,0.0044340536580379,0.00616089431966416,0.00104984353148401,0.00218849706754403,2.3781825894536983e-4,9.1983026595953e-4,6.058795434412536e-5,2.1395601677619657e-4,0.09068486952504456,0.03408350242536266,0.02756895337626005,0.01941166027156495,0.00844705563944978,0.0088800284512165,0.0077,3.69,GAB,1816084.409872113,99557.0002869363,0.0230377152267249,0.0026288541879183,0.1071005734781553,0.01611983599189535,15285.3216891178,17613.0044709861,13740.541141797
Gambia,low,7.016080379101548e-4,0.00251402306118294,2.579385066478669e-4,0.00144687242312827,8.951884447476677e-5,5.148731067266154e-4,0.06411297174398152,0.05196114423435383,0.03354163442565821,0.04069498312309012,0.01108926624237749,0.0172328875869219,0.0471620741638883,0.03969249272485413,0.01563048360688661,0.02047671850349117,0.01128320408985783,0.01677636527804171,0.01289351542321827,0.01550947423936455,0.00322176477491913,0.00672382533317303,0.00560587901264799,0.01056691527366815,7.016080379101548e-4,0.00251402306118294,2.579385066478669e-4,0.00144687242312827,8.951884447476677e-5,5.148731067266154e-4,0.06411297174398152,0.05196114423435383,0.03354163442565821,0.04069498312309012,0.01108926624237749,0.0172328875869219,0,0.02,GMB,2394154.539320475,145229.179962527,0.0136372957926325,0.0015648168876739,0.1852747224026404,0.01465238474608959,2136.54633902298,2376.12756780629,1846.01906197114
Georgia,low,0.00195154577178353,0.00398673931916052,5.294703503065987e-4,0.00196120504035494,1.5495933829525444e-4,6.429890896787889e-4,0.17479898439985703,0.06511714756432331,0.06050208594567443,0.04169757482717056,0.01978390033507507,0.02091100205244553,0.1526648696660902,0.0585259670149648,0.02962466311817689,0.02315278402324591,0.01937267106075012,0.02084800910933128,0.03426904066760869,0.02389274804186207,0.00736277344093823,0.00857888287940317,0.0093510489487214,0.01245781283444352,0.00195154577178353,0.00398673931916052,5.294703503065987e-4,0.00196120504035494,1.5495933829525444e-4,6.429890896787889e-4,0.17479898439985703,0.06511714756432331,0.06050208594567443,0.04169757482717056,0.01978390033507507,0.02091100205244553,0.0116,3.13,GEO,3607286.2933947025,198973.4460697798,0.0953598650110486,0.0106635020467414,0.1330720248813324,0.01654959554913815,12971.4944635269,15621.6899761326,11560.8643237088
Germany,high,10.961573411233823,2.504985379203138,2.676092159177002,1.0853113648542474,0.9491330847468928,0.6609214521120421,10.961573411233823,2.504985379203138,2.676092159177002,1.0853113648542474,0.9491330847468928,0.6609214521120421,10.961573411233823,2.504985379203138,2.676092159177002,1.0853113648542474,0.9491330847468928,0.6609214521120421,2.2121828806210657,1.260880899086097,0.6639291220042493,0.5575700285509618,0.46765262903182714,0.4670466071070458,0.1396011982402384,0.23687083671864503,0.04767747143368641,0.13720168802527594,0.01003556612781913,0.03199119223623167,12.978961322017131,2.6531123293514196,5.29847819714798,1.5895607992049294,0.9693840429933576,0.6841037038904989,30.8773,372.15,DEU,85371847.51614104,4303496.739850022,0.0918921313171022,0.0111644712935409,0.2436315084117493,0.02016353156281114,46306.0546701464,51787.3737499408,43247.9625137311
Ghana,low,0.01214213509032033,0.03897486508656034,0.0045817272875217,0.02228791700059238,0.00109694771061264,0.00556633980471262,1.2332793900556531,0.7693252470283608,0.5855584601006611,0.6073928492504208,0.1996250821589732,0.2693848180271807,0.9586926251907698,0.5919881316065417,0.290175083876699,0.3166042018787499,0.18790383617513917,0.25650742212696803,0.24906403060082788,0.2397867234017456,0.06088782376001475,0.1037806821946283,0.09623690939146476,0.1578045487375842,0.01214213509032033,0.03897486508656034,0.0045817272875217,0.02228791700059238,0.00109694771061264,0.00556633980471262,1.2332793900556531,0.7693252470283608,0.5855584601006611,0.6073928492504208,0.1996250821589732,0.2693848180271807,8e-4,0.03,GHA,34245939.473339796,2303997.350001015,0.0145525157909336,0.0017535639918576,0.1958153501752616,0.01690274859755584,5391.59841369898,6312.80655989714,4101.77837659741
Greece,mid,0.1403512705076792,0.09473359700766668,0.03057617315879187,0.03033933189315511,0.03809409139116832,0.04916902139086995,0.7225486567438343,0.2151866803856827,0.246360400559908,0.13851816150167812,0.07592957163570534,0.07002312025859239,0.6332609171285044,0.1908788257688312,0.1240398956543024,0.07475828881766536,0.07736551118130004,0.0684125053307285,0.1403512705076792,0.09473359700766668,0.03057617315879187,0.03033933189315511,0.03809409139116832,0.04916902139086995,0.0087071066674698,0.01730921580396592,0.00193238219867686,0.00635551711365053,6.31978550824646e-4,0.00208176223714837,0.7225486567438343,0.2151866803856827,0.246360400559908,0.13851816150167812,0.07592957163570534,0.07002312025859239,0.8265,77.14,GRC,10174910.315580329,667049.4981771838,0.1143158216775471,0.01406617194632584,0.1423009591186389,0.02177923650179354,25150.9531390094,29135.3753894609,22619.0586342761
Grenada,mid,0.00114655050650167,9.374990179590892e-4,2.7801469613179244e-4,3.52281836974142e-4,3.644141702322549e-4,5.18357261861922e-4,0.0055589883638965,0.00237635123145026,0.00229323413217541,0.00169480842748343,7.286943374007213e-4,8.290385029863718e-4,0.00453190542650838,0.00184894482224589,0.00109016308546267,9.013343416747802e-4,7.126503812201631e-4,7.632083116392494e-4,0.00114655050650167,9.374990179590892e-4,2.7801469613179244e-4,3.52281836974142e-4,3.644141702322549e-4,5.18357261861922e-4,6.122203586109008e-5,1.4434245537246537e-4,1.7481794560098327e-5,8.044515690496319e-5,5.184488914026421e-6,2.1216642384990303e-5,0.0055589883638965,0.00237635123145026,0.00229323413217541,0.00169480842748343,7.286943374007213e-4,8.290385029863718e-4,0.0035,32.04,GRD,102626.50301757905,6509.30294172596,0.0547001305654838,0.0067404145186931,0.1711726559448809,0.01921101029471304,12492.4774932864,14948.1259920439,10616.153634659
Guatemala,low,0.00810380479604707,0.01995350105747339,0.00200794323531131,0.00780878273579895,5.640298852250996e-4,0.00251764671097738,0.686830447447396,0.3208469404968052,0.2318062315172622,0.20075253292026227,0.07853626352521062,0.09527712978235682,0.606427103046993,0.29555135201680954,0.11507946878065436,0.1041739731614329,0.07940576558816921,0.0938034600757784,0.13692507240017404,0.11294107100814936,0.02729406626787598,0.03779169580104145,0.04136380656974448,0.06242015749164829,0.00810380479604707,0.01995350105747339,0.00200794323531131,0.00780878273579895,5.640298852250996e-4,0.00251764671097738,0.686830447447396,0.3208469404968052,0.2318062315172622,0.20075253292026227,0.07853626352521062,0.09527712978235682,0.1624,9.22,GTM,15767371.648009377,687953.9476574333,0.0426754635323413,0.004573982610081,0.1152822218802019,0.01526693031251874,7855.86325805556,8210.17918368247,7519.70780703319
Guinea,low,0.00331592511364354,0.01188155110332455,0.00117904327596682,0.00690480571837727,3.410125593457672e-4,0.00197787956839414,0.33825361736231735,0.26215162072958537,0.1620121482404623,0.19363954785609297,0.05603417783511864,0.08075414497456242,0.25594748076609175,0.2203612850411915,0.07282648917413267,0.09717130045264004,0.05294273772802199,0.0785511718731836,0.06875538595339628,0.07969186093458443,0.01644911960038216,0.03193215773265747,0.0283675345963284,0.05425477196702049,0.00331592511364354,0.01188155110332455,0.00117904327596682,0.00690480571837727,3.410125593457672e-4,0.00197787956839414,0.33825361736231735,0.26215162072958537,0.1620121482404623,0.19363954785609297,0.05603417783511864,0.08075414497456242,0.0032,0.23,GIN,13429750.833634404,762645.8358843289,0.013293723550502,0.00155429157609319,0.1535333054391372,0.01491228534450024,2156.83174168938,2519.42918485654,1588.20525086508
Guinea-Bissau,low,3.244397602821624e-4,0.00163830740045589,1.3426000956517963e-4,8.71064258505251e-4,3.5778725173282516e-5,2.542859231553826e-4,0.03580006903314377,0.03570739792134297,0.01671868227016214,0.02308245812919535,0.00574010430444872,0.0101423755377231,0.02725705458831451,0.03218904248822996,0.00768258783606138,0.01113029157557287,0.00608506108277879,0.00971710850161274,0.0070831092170847,0.00979757131983039,0.00154686988300076,0.00377345554085705,0.00304053122518368,0.0061486704047093,3.244397602821624e-4,0.00163830740045589,1.3426000956517963e-4,8.71064258505251e-4,3.5778725173282516e-5,2.542859231553826e-4,0.03580006903314377,0.03570739792134297,0.01671868227016214,0.02308245812919535,0.00574010430444872,0.0101423755377231,5e-4,0.25,GNB,2063911.220892019,137496.42555422778,0.0127505451635321,0.00154806701090515,0.1150990407236983,0.01588749659685315,1596.41257578219,1884.73221969236,1358.01717491391
Guyana,low,4.8074184291468073e-4,9.542509342854936e-4,1.138238461347335e-4,3.710551518144778e-4,3.768509510405308e-5,1.5347011113234414e-4,0.04541791319973301,0.01536215494205631,0.01557939780626943,0.0101258880714926,0.00498575328037453,0.00531256057438121,0.03998950294712564,0.01339915434161721,0.00767346785740714,0.00537606631032308,0.0051306946480418,0.00506565321520195,0.00900706390689876,0.00638503336287451,0.00191804622144257,0.00207098124177291,0.002466177373235,0.00343387362223664,4.8074184291468073e-4,9.542509342854936e-4,1.138238461347335e-4,3.710551518144778e-4,3.768509510405308e-5,1.5347011113234414e-4,0.04541791319973301,0.01536215494205631,0.01557939780626943,0.0101258880714926,0.00498575328037453,0.00531256057438121,0.0113,14.38,GUY,764739.9359778903,47166.539309473126,0.0431498243444697,0.0055621371725824,0.1374862054961952,0.0173811032842525,20797.2806861257,24198.9389707384,17600.551263301
Haiti,low,0.00213808652957439,0.00963061065836771,5.203149827283306e-4,0.00397132416710044,1.7838148435055491e-4,0.00117350023935022,0.20832216539281015,0.19181648698578552,0.08478855105539333,0.10636935777828746,0.0303582330129804,0.04780473746492594,0.16214327863138703,0.18414213079361044,0.04035337182343647,0.05420044912307053,0.02909964895555377,0.04468598813301206,0.0408733112695129,0.05056714769523168,0.00843207206772505,0.01831231208774228,0.01477321548128832,0.02916355653987136,0.00213808652957439,0.00963061065836771,5.203149827283306e-4,0.00397132416710044,1.7838148435055491e-4,0.00117350023935022,0.20832216539281015,0.19181648698578552,0.08478855105539333,0.10636935777828746,0.0303582330129804,0.04780473746492594,0.0263,2.34,HTI,12864028.230873512,1157530.040962386,0.0337764548405866,0.0039103125128895,0.0915441115865283,0.0179105482389456,2034.36477639887,2903.8029800002,1246.03525011857
